method,target,attempt,candidate_rank,success,message,objective_value,optimization_time_s,surrogate_function_evaluations,true_simulator_calls_online,offline_dataset_calls,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std,constraint_value_m,predicted_violation_m,predicted_mean_safety_violation_m,predicted_mean_safety_violation_mm,predicted_safety_violation_m,predicted_safety_violation_mm,tracking_cost,constraint_cost,peak_y_uncertainty_cost,max_abs_xr_uncertainty_cost,tracking_error_scaled,predicted_violation_scaled,peak_y_true,target_error_m,target_error_mm,target_error_pred_m,gp_peak_y_error_vs_true_m,gp_peak_y_error_vs_true_mm,gp_peak_y_error_signed_mm,gp_max_abs_xr_error_vs_true_mm,gp_max_abs_xr_error_signed_mm,reachability_gap_mm,residual_margin_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,extra_reach_true,max_abs_xb_true,robot_limit_true,robot_limit_opt,lambda_constraint,lambda_uncertainty_peak_y,lambda_uncertainty_max_abs_xr,beta_constraint_std,Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,Mr
GP_DE,0.65,2,2,False,Maximum number of iterations has been exceeded.,0.07648221057852608,39.577948808670044,13222,1,3000,0.6499991230409353,0.008079315183412707,0.4933419733586922,0.00331076033455657,0.49499735352597046,0.0,0.0,0.0,0.0,0.0,7.690572011586815e-09,0.0,0.03263766691646155,0.04384453597149253,-8.76959064699534e-05,0.0,0.6430683056995548,0.006931694300445268,6.931694300445268,8.76959064699534e-07,0.0069308173413805685,6.9308173413805685,6.9308173413805685,0.48737352585864757,-0.48737352585864757,6.931694300445268,6.170653115449176,0.4938293468845508,0.0,0.0,True,0.14306830569955475,0.23721272589967013,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2854.6102876675213,20.0,0.1,0.18952110650306195,0.32831698096260015,1.1914053435525922,0.10998488299115532,0.36477548549885347,10.0
GP_DE,0.65,2,3,False,Maximum number of iterations has been exceeded.,0.07648597362130682,39.577948808670044,13222,1,3000,0.6499958626158844,0.00807884769512202,0.4933359685365042,0.0033110388249514844,0.49499148794897996,0.0,0.0,0.0,0.0,0.0,1.7117947320377905e-07,0.0,0.0326338900404892,0.04385191240134443,-0.000413738411564335,0.0,0.6426765335907898,0.007323466409210222,7.323466409210222,4.13738411564335e-06,0.007319329025094579,7.319329025094579,7.319329025094579,0.47786165950969295,-0.47786165950969295,7.323466409210222,6.186169803986119,0.4938138301960139,0.0,0.0,True,0.1426765335907898,0.23739810274066997,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2858.454693301174,20.0,0.1,0.18660901662454102,0.33222827914725306,1.198570736906873,0.10990908886803022,0.3648397612907877,10.0
GP_DE,0.65,2,4,False,Maximum number of iterations has been exceeded.,0.0764863727851589,39.577948808670044,13222,1,3000,0.6499928218018441,0.00807979195972474,0.4933232901981664,0.0033107528775059214,0.49497866663691936,0.0,0.0,0.0,0.0,0.0,5.152652876503839e-07,0.0,0.03264151905621628,0.04384433846365496,-0.0007178198155877169,0.0,0.6428123442379741,0.007187655762025957,7.187655762025957,7.178198155877169e-06,0.00718047756387008,7.18047756387008,7.18047756387008,0.4795379543626188,-0.4795379543626188,7.187655762025957,6.197171847470983,0.493802828152529,0.0,0.0,True,0.14281234423797406,0.23752263309729457,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2857.057358644261,20.0,0.1,0.18712601350075778,0.3246987203880562,1.1950728387793368,0.11000841171670488,0.3647095457972757,10.0
GP_DE,0.65,2,5,False,Maximum number of iterations has been exceeded.,0.07648672445766488,39.577948808670044,13222,1,3000,0.6499904942025932,0.00807677981096584,0.49334164663727126,0.0033116700771064437,0.49499748167582447,0.0,0.0,0.0,0.0,0.0,9.036018433860255e-07,0.0,0.0326171860574127,0.0438686347984088,-0.0009505797406772487,0.0,0.6428363770955811,0.007163622904418965,7.163622904418965,9.505797406772487e-06,0.007154117107012192,7.154117107012192,7.154117107012192,0.4803355827742717,-0.4803355827742717,7.163622904418965,6.1780177799544695,0.49382198222004553,0.0,0.0,True,0.14283637709558106,0.23712704072358057,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2826.2691968455397,20.0,0.1,0.18941520094310574,0.33831537768827724,1.197826310667086,0.10981401851350896,0.3647845806846127,10.0
GP_DE,0.65,3,1,False,Maximum number of iterations has been exceeded.,0.07647970075697533,39.55819821357727,13236,1,3000,0.6499927621530744,0.008077450941111664,0.49334462292354186,0.00331121385999912,0.4950002298535414,2.298535414224645e-07,0.0,0.0,2.298535414224645e-07,0.0002298535414224645,5.238642811810607e-07,2.113306020177944e-08,0.03262260685303285,0.04385654890660109,-0.0007237846925578495,4.59707082844929e-05,0.642696866050871,0.00730313394912907,7.30313394912907,7.237846925578495e-06,0.007295896102203492,7.295896102203492,7.295896102203492,0.47530453129762673,-0.47530453129762673,7.30313394912907,6.180072545160509,0.4938199274548395,0.0,0.0,True,0.14269686605087095,0.23749100716674384,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2850.090464688914,20.0,0.1,0.18917794809317887,0.3289852049547927,1.1981064801672225,0.11002440131940429,0.3647212604164785,10.0
GP_DE,0.65,3,2,False,Maximum number of iterations has been exceeded.,0.07649696360337596,39.55819821357727,13236,1,3000,0.650033410093022,0.008077770648579834,0.4933400353043239,0.003311367237814679,0.49499571892323124,0.0,0.0,0.0,0.0,0.0,1.1162343157343488e-05,0.0,0.032625189325528936,0.043860611934689674,0.0033410093021934983,0.0,0.6427349646949734,0.007265035305026646,7.265035305026646,3.3410093021934983e-05,0.007298445398048581,7.298445398048581,7.298445398048581,0.47581872264007563,-0.47581872264007563,7.265035305026646,6.184145973036015,0.493815854026964,0.0,0.0,True,0.14273496469497338,0.2375562233174095,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2850.0904657968504,20.0,0.1,0.18915830972869627,0.32899594625410195,1.1981031020389175,0.11005415209388418,0.3646818186406804,10.0
GP_DE,0.65,3,3,False,Maximum number of iterations has been exceeded.,0.0765020014920099,39.55819821357727,13236,1,3000,0.6499731531665734,0.00807617323972115,0.4933494202871963,0.0033117688226184942,0.49500530469850557,5.304698505570471e-06,0.0,0.0,5.304698505570471e-06,0.005304698505570471,7.2075246503425345e-06,1.1255930494000635e-05,0.032612287098994004,0.04387125093787156,-0.002684683342657479,0.0010609397011140942,0.6427305119039873,0.007269488096012688,7.269488096012688,2.684683342657479e-05,0.007242641262586114,7.242641262586114,7.242641262586114,0.4640310772201506,-0.4640310772201506,7.269488096012688,6.186548635583544,0.49381345136441646,0.0,0.0,True,0.14273051190398733,0.2373535987829879,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2841.3580623138596,20.0,0.1,0.18634161902529262,0.32942689546267223,1.2070585179991473,0.10997375845365703,0.3646921977508115,10.0
GP_DE,0.65,3,4,False,Maximum number of iterations has been exceeded.,0.07651025609259347,39.55819821357727,13236,1,3000,0.649984130005583,0.008076871405154154,0.4933309355318181,0.003312469308449026,0.4949871701860426,0.0,0.0,0.0,0.0,0.0,2.5185672279721064e-06,0.0,0.032617925847698424,0.043889811677667076,-0.0015869994417050393,0.0,0.6426786564777428,0.007321343522257218,7.321343522257218,1.5869994417050393e-05,0.007305473527840167,7.305473527840167,7.305473527840167,0.48524451819309533,-0.48524451819309533,7.321343522257218,6.18381994998879,0.4938161800500112,0.0,0.0,True,0.1426786564777428,0.23714294310353165,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2867.152464601989,20.0,0.1,0.18682300066501473,0.3478571139096691,1.2080580608008158,0.1098141179506425,0.365032728389631,10.0
GP_DE,0.65,3,5,False,Maximum number of iterations has been exceeded.,0.07651192451592514,39.55819821357727,13236,1,3000,0.6500045244556348,0.00807812496133013,0.4933095884910582,0.0033122374750123506,0.49496570722856437,0.0,0.0,0.0,0.0,0.0,2.0470698791394788e-07,0.0,0.03262805144543247,0.04388366836350477,0.0004524455634813407,0.0,0.6424798539266845,0.007520146073315526,7.520146073315526,4.524455634813407e-06,0.007524670528950339,7.524670528950339,7.524670528950339,0.46725033180666786,-0.46725033180666786,7.520146073315526,6.2231611771351165,0.4937768388228649,0.0,0.0,True,0.1424798539266845,0.23800340837427467,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2905.8146194831597,20.0,0.1,0.1909171868250196,0.3245610158537525,1.2018789859970773,0.1104168538971425,0.36468285597112704,10.0
GP_DE,0.65,4,1,False,Maximum number of iterations has been exceeded.,0.07647989703399777,38.8149733543396,13215,1,3000,0.649992912081266,0.00807780711635845,0.49334467152701517,0.0033111134796783106,0.4950002282668543,2.282668543074351e-07,0.0,0.0,2.282668543074351e-07,0.0002282668543074351,5.023859198049715e-07,2.0842302710164717e-08,0.03262548390454561,0.04385388990122964,-0.0007087918734050014,4.565337086148702e-05,0.6428203191850534,0.007179680814946576,7.179680814946576,7.087918734050014e-06,0.007172592896212526,7.172592896212526,7.172592896212526,0.4804238235682212,-0.4804238235682212,7.179680814946576,6.174904649416613,0.4938250953505834,0.0,0.0,True,0.14282031918505345,0.2373585938080338,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2845.8223911952064,20.0,0.1,0.18892888807721803,0.33089515085071386,1.1965817698033574,0.10995231860885707,0.36475899245116755,10.0
