label,percentile,target,iteration,is_initial,y_sim,error_m,error_mm,squared_error,Kr,hr,f0,f1,A,x_r_start,best_error_m,best_error_mm,de_y_sim,de_error_m,de_error_mm
target1_p20,20,0.520767,1,True,0.6413121038454989,0.12054510384549888,120.54510384549889,0.01453112206112211,210.76153620757796,0.6561121560247948,0.0022199880592877314,6.011842379658445,0.1990582265211235,0.42048755296726487,0.12054510384549888,120.54510384549889,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,2,True,0.5183486811170216,0.0024183188829783875,2.4183188829783875,5.848266219769836e-06,707.041546024727,0.9213935694723047,0.0019531675036512097,3.384729843473103,0.1462920197576742,0.36146470022302796,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,3,True,0.6375243740224154,0.11675737402241537,116.75737402241538,0.013632284388610196,4194.506091160474,1.017723838672917,0.004611019943160943,9.140932894750655,0.16445415212984166,0.4587236548779165,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,4,True,0.5546406979266947,0.0338736979266947,33.8736979266947,0.001147427411228961,2634.460725723635,0.23683356008779352,0.00825949313731548,6.951831822309092,0.10029301975605097,0.40213757757355606,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,5,True,0.6362641811859417,0.11549718118594177,115.49718118594177,0.01333959886189826,1188.5920864338566,0.8805361292148032,0.0075579462063102365,8.56933736394894,0.13845710507932452,0.4863390209351509,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,6,True,0.6532391141838225,0.13247211418382254,132.47211418382255,0.017548861036331718,1695.0665436051697,0.103249026756579,0.00670743289544323,7.6406782057755915,0.11530444188724193,0.3162105728183143,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,7,True,0.676100899357565,0.15533389935756503,155.33389935756503,0.024128620289626142,2486.3384623856186,0.5524295073774066,0.0058153597444396245,4.631130203722243,0.1756284808112767,0.46334643607884324,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,8,True,0.4757352454417098,0.04503175455829017,45.031754558290174,0.002027858918598088,4656.8701000188985,0.7687633358617959,0.0032360627966187515,9.436664949752238,0.12612521620969827,0.3342334379213951,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,9,True,0.572552367136311,0.05178536713631099,51.78536713631099,0.002681724249442518,3685.577203052262,0.386024751639069,0.0008920908795496429,4.394846411174296,0.18213075622497862,0.34670298286815937,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,10,True,0.5932746670402713,0.07250766704027134,72.50766704027134,0.005257361779622851,3184.4689644730956,0.42192709689780317,0.009545673382217044,5.401881162832975,0.15860203001872344,0.39770939852928056,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,11,False,0.8294214338968102,0.30865443389681024,308.65443389681025,0.0952675595641604,1121.0862906938526,0.1015105564286172,0.007098745243637163,7.6389049248540175,0.1665407116479567,0.3874909646240922,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,12,False,0.5889006897986651,0.06813368979866508,68.13368979866507,0.004642199685580718,155.12881758478048,1.034385641909028,0.004890420320364343,3.895690286076007,0.16009985838637977,0.4384071707555762,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,13,False,0.449982481182218,0.07078451881778197,70.78451881778197,0.00501044810426493,786.0158262691994,1.0362186071108301,0.004662482013868669,6.731456520998194,0.13790250220216266,0.3054557342655773,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,14,False,0.6452698723363977,0.12450287233639767,124.50287233639767,0.015500965220013338,4311.914958374618,0.4075482476830773,0.009258873235399917,6.634682077190884,0.14897126245400844,0.46626242208801005,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,15,False,0.5909303063633969,0.07016330636339696,70.16330636339696,0.0049228895598439,235.7011868671319,0.9189058987975801,0.00754103345235065,8.26771627362984,0.13757192575756677,0.4547117283016455,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,16,False,0.4306435143690779,0.0901234856309221,90.12348563092209,0.00812224266226702,4144.409212843113,0.4486078979543673,0.009023255132045866,3.8604963682194198,0.10622379959753671,0.300685159031411,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,17,False,0.41254696034087496,0.10822003965912502,108.22003965912502,0.011711576983822592,863.998453675636,0.9190892073187223,0.00380027662912771,8.391479020125791,0.1004761821044434,0.30497748683316167,0.0024183188829783875,2.4183188829783875,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,18,False,0.5219875568082472,0.0012205568082471752,1.2205568082471752,1.4897589221585315e-06,4421.830197695784,0.43116613091167444,0.0004241603408060846,4.479736814226265,0.17297363853599396,0.31074705541599634,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,19,False,0.5224428385139261,0.0016758385139261645,1.6758385139261645,2.8084347247582553e-06,888.772927166199,1.0580938953724426,0.007545325814687934,3.8110366042134136,0.1414497971696107,0.37327901161528076,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,20,False,0.5853753862693438,0.06460838626934384,64.60838626934384,0.0041742435763287376,2172.5006778935167,1.0008426167447173,0.008201633732233657,3.3042381455528007,0.1350126284310928,0.43853225992890804,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,21,False,0.46236981093468615,0.058397189065313826,58.397189065313825,0.003410231690730009,4857.149635003919,0.6923207779618042,0.00794074800202193,3.809050285065987,0.10076098372096504,0.3439873745675454,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,22,False,0.509919039942893,0.010847960057106976,10.847960057106976,0.00011767823740058838,804.7702261956667,1.09486259110136,0.0020337764746223945,3.1771507520740068,0.1426515831663335,0.3607459979589137,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,23,False,0.5440867101646502,0.023319710164650176,23.319710164650175,0.0005438088821632887,3938.8201042581213,0.4729517979281158,0.00917438147446119,8.538746499160663,0.1976614067624231,0.3106149371689591,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,24,False,0.4614756578692276,0.05929134213077236,59.291342130772364,0.0035154632516683016,2553.527512892787,0.2649966036318955,0.0066767659009487595,3.2327624632335388,0.10153192174707974,0.3215046219122518,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,25,False,0.4491115312790154,0.0716554687209846,71.6554687209846,0.005134506197624003,380.9412260952859,0.7185367992838423,0.0020139700873946426,9.272179085723842,0.1257356003507392,0.31142870081724966,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,26,False,0.6575973600225323,0.13683036002253235,136.83036002253235,0.01872254742389582,4881.7458177459885,0.51162775985966,0.004901367190944143,4.436581233012982,0.1963056539582221,0.4209660784173611,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,27,False,0.6905510560909194,0.1697840560909194,169.7840560909194,0.028826625702684464,497.3969171725385,0.17955609239196993,0.006403456346985749,3.029919876555727,0.15417855426176316,0.3689797395108994,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,28,False,0.5166663138045197,0.004100686195480319,4.100686195480319,1.681562727380285e-05,2259.312244311216,0.27007565617894325,0.004014457121291241,3.1153383847849687,0.1549961620251187,0.30849813719901337,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,29,False,0.5994578425302348,0.07869084253023484,78.69084253023485,0.006192248698118216,196.45439454387554,0.40006929788356815,0.0006389143019229516,5.03273146081896,0.1959991394056758,0.32670553803016217,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,30,False,0.5220690208015619,0.0013020208015619428,1.3020208015619428,1.695258167700004e-06,3622.215376429246,0.8518859012111161,0.004593724126874021,7.77897884175328,0.10994658913395489,0.4009256778764399,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,31,False,0.5100886358299669,0.010678364170033094,10.678364170033095,0.00011402746134784657,4149.338502576853,0.7716453092972353,0.009346551536284761,5.621629059127134,0.11775084687424837,0.3753209560390228,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,32,False,0.5191105329499389,0.0016564670500610612,1.6564670500610612,2.7438830879379944e-06,2667.5045305752765,0.7022442262997888,0.0004157640196793107,9.136101914678811,0.19289067019176045,0.301562362330392,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,33,False,0.7412686701322033,0.22050167013220334,220.50167013220334,0.048620986531091016,650.1987670950658,0.23903266545519877,0.004295772748631933,6.146537920046117,0.19391243550352213,0.41360961139960556,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,34,False,0.5053783969524881,0.015388603047511884,15.388603047511884,0.00023680910375389205,1622.1683340271138,0.33930026706688576,0.004137648777039531,3.325528788735304,0.14659544126354665,0.30758770741746516,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
target1_p20,20,0.520767,35,False,0.5143881040761559,0.006378895923844108,6.378895923844108,4.0690313207234974e-05,1890.10585644952,1.040834820416123,0.0019695956797475475,3.182705685465125,0.1929817702296374,0.3053584315252868,0.0012205568082471752,1.2205568082471752,0.519726,0.0010409999999999586,1.0409999999999586
