label,percentile,target,iteration,is_initial,y_sim,error_m,error_mm,squared_error,Kr,hr,f0,f1,A,x_r_start,best_error_m,best_error_mm,de_y_sim,de_error_m,de_error_mm
target5_p80,80,0.681966,1,True,0.6413121038454989,0.0406538961545011,40.6538961545011,0.0016527392725409595,210.76153620757796,0.6561121560247948,0.0022199880592877314,6.011842379658445,0.1990582265211235,0.42048755296726487,0.0406538961545011,40.6538961545011,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,2,True,0.5183486811170216,0.16361731888297837,163.61731888297837,0.02677062703845423,707.041546024727,0.9213935694723047,0.0019531675036512097,3.384729843473103,0.1462920197576742,0.36146470022302796,0.0406538961545011,40.6538961545011,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,3,True,0.6375243740224154,0.04444162597758461,44.44162597758461,0.001975058119531523,4194.506091160474,1.017723838672917,0.004611019943160943,9.140932894750655,0.16445415212984166,0.4587236548779165,0.0406538961545011,40.6538961545011,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,4,True,0.5546406979266947,0.12732530207330528,127.32530207330528,0.01621173254805844,2634.460725723635,0.23683356008779352,0.00825949313731548,6.951831822309092,0.10029301975605097,0.40213757757355606,0.0406538961545011,40.6538961545011,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,5,True,0.6362641811859417,0.045701818814058215,45.701818814058214,0.0020886562429130056,1188.5920864338566,0.8805361292148032,0.0075579462063102365,8.56933736394894,0.13845710507932452,0.4863390209351509,0.0406538961545011,40.6538961545011,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,6,True,0.6532391141838225,0.02872688581617744,28.72688581617744,0.0008252339686956966,1695.0665436051697,0.103249026756579,0.00670743289544323,7.6406782057755915,0.11530444188724193,0.3162105728183143,0.02872688581617744,28.72688581617744,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,7,True,0.676100899357565,0.0058651006424349506,5.8651006424349506,3.439940554589087e-05,2486.3384623856186,0.5524295073774066,0.0058153597444396245,4.631130203722243,0.1756284808112767,0.46334643607884324,0.0058651006424349506,5.8651006424349506,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,8,True,0.4757352454417098,0.20623075455829015,206.23075455829016,0.04253112412568171,4656.8701000188985,0.7687633358617959,0.0032360627966187515,9.436664949752238,0.12612521620969827,0.3342334379213951,0.0058651006424349506,5.8651006424349506,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,9,True,0.572552367136311,0.10941363286368899,109.41363286368899,0.011971343056430123,3685.577203052262,0.386024751639069,0.0008920908795496429,4.394846411174296,0.18213075622497862,0.34670298286815937,0.0058651006424349506,5.8651006424349506,0.68147,0.0004959999999999409,0.49599999999994093
target5_p80,80,0.681966,10,True,0.5932746670402713,0.08869133295972864,88.69133295972864,0.007866152542173448,3184.4689644730956,0.42192709689780317,0.009545673382217044,5.401881162832975,0.15860203001872344,0.39770939852928056,0.0058651006424349506,5.8651006424349506,0.68147,0.0004959999999999409,0.49599999999994093
