run_label,target,seed,total_evaluations,total_wall_time_s,mean_iteration_time_s,mean_simulation_time_s,best_target_error_mm,best_peak_y_true,best_max_abs_xr_true,best_residual_margin_mm,best_feasible_abs
random_main,0.55,2026,100,44.43361020006705,0.44424710200168194,0.4441939080052543,2.7679920464775964,0.5527679920464776,0.4522983208827795,47.70167911722051,True
random_main,0.6,2027,100,43.68161339999642,0.43670474100625145,0.43665217199595646,0.21475114158675535,0.6002147511415867,0.4899333806552281,10.066619344771876,True
random_main,0.65,2028,100,43.156012299936265,0.43147460199892523,0.4314248530101031,3.449193510746129,0.6465508064892539,0.4994810924859261,0.5189075140739074,True
random_main,0.7,2029,100,43.50514930009376,0.43497266700607723,0.4349211170023773,53.6564587739945,0.6463435412260055,0.494822704507515,5.177295492485023,True
random_main,0.75,2030,100,43.59841650002636,0.43586728200200014,0.43581516900332645,113.74469369612173,0.6362553063038783,0.49482159162046624,5.178408379533761,True
random_extra_target065,0.65,2027,100,42.844281399971806,0.42835429999395275,0.4283034560084343,3.7231093162939377,0.6462768906837061,0.49843636317929435,1.5636368207056495,True
random_extra_target065,0.65,2028,100,42.18239149998408,0.42174312999588437,0.421693248989759,3.449193510746129,0.6465508064892539,0.4994810924859261,0.5189075140739074,True
