final_y,peak_y,final_error_m,final_error_mm,mean_abs_error_m,mean_abs_error_mm,max_abs_error_m,max_abs_error_mm,u_min_used,u_max_used,n_failures,mean_abs_error_after_0p5s_mm,max_abs_error_after_0p5s_mm,overshoot_m,overshoot_mm,settling_time_1mm_s,run_id,Kb_plant,Mb_plant,hb_plant,Kr_plant,hr_plant
0.5927788044300116,0.5950017634885055,-1.9556998831493644e-07,-0.00019556998831493644,0.00385522861792803,3.85522861792803,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6170510851751942,0,0.008091686163746904,0.052332762788820375,0.002222763488505586,2.222763488505586,0.28,15,1868.830335213198,46.90390636650025,0.2097149908836137,3541.7724912727394,0.46701244481184806
0.5927789890698772,0.5993833633388863,-1.0930122695818056e-08,-1.0930122695818056e-05,0.0038426313327996173,3.842631332799618,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273215769019,0,0.009286546743708018,0.06592865930254987,0.006604363338886365,6.604363338886365,0.34,16,2098.588124196432,48.595802921601056,0.2188412230799621,3134.293986304033,0.3687374535245445
0.5927792968964152,0.5971206876460025,2.968964152305631e-07,0.0002968964152305631,0.003907697153251311,3.907697153251311,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273411400596,0,0.006960374036597471,0.05418521154021416,0.004341687646002512,4.341687646002512,0.28,17,1754.0287164653848,53.335390258946745,0.19771263381508325,3128.3382437735936,0.4304938885106125
0.5927790440686117,0.5967150726886724,4.406861175976218e-08,4.406861175976218e-05,0.0037965101402323603,3.79651014023236,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273709931104,0,0.005035928376159467,0.03024392484440863,0.003936072688672465,3.936072688672465,0.28,18,1791.387261627901,52.94480562616604,0.19676937653444182,3357.9012657746985,0.40473268235207727
0.5927794380463373,0.5952243866248804,4.3804633731436837e-07,0.00043804633731436837,0.004051359127096675,4.051359127096675,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6247340809703752,0,0.02988175522712473,0.17692060097762585,0.0024453866248804745,2.4453866248804745,0.3,19,2078.1695558713327,47.927189158300855,0.17525899515896606,3083.140198515924,0.48999354510535925
0.5927789933516414,0.5934470230133845,-6.6483585303700465e-09,-6.6483585303700465e-06,0.003715058982038741,3.715058982038741,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273563413191,0,0.0014485589959510616,0.008864199282920815,0.0006680230133845333,0.6680230133845333,0.22,20,2245.1484144245637,52.99560700716124,0.18595219768757118,3972.3222608278343,0.46634788808394456
0.5927792113176752,0.5954223130560596,2.1131767524718015e-07,0.00021131767524718015,0.004034118659617961,4.034118659617961,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6230803384303245,0,0.024714440416282516,0.15296872063097489,0.002643313056059693,2.643313056059693,0.3,21,2130.134113495397,49.24042253215683,0.18633449371070954,3060.5599781535007,0.4823380694322633
0.592778869698689,0.596504440544433,-1.3030131096325448e-07,-0.00013030131096325448,0.0037516342570620134,3.7516342570620127,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273155609983,0,0.013417158694547505,0.08545780653990143,0.003725440544433023,3.725440544433023,0.28,22,1973.4657739001666,45.53545047192845,0.18835739744903915,3564.950753941031,0.38862787742788346
0.5927789378974042,0.595535057356519,-6.21025957325827e-08,-6.21025957325827e-05,0.0038288727918150993,3.828872791815099,0.13735199999999992,137.35199999999992,0.47542709591052523,0.615427385060259,0,0.004339885170554562,0.02845883168622887,0.0027560573565190705,2.7560573565190705,0.28,23,2213.968570455425,53.87779294752815,0.21316777735705622,3411.253845468729,0.4467955516127588
0.5927798005555203,0.5974844197314867,8.005555203194348e-07,0.0008005555203194348,0.0037481671817856054,3.748167181785605,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273172218966,0,0.015310364269352578,0.08787101076224157,0.0047054197314867485,4.7054197314867485,0.32,24,2050.458781347641,52.24769902332229,0.17506665926839335,3394.240923553924,0.37117786027470906
0.5927788913540695,0.5972370962591096,-1.0864593047443805e-07,-0.00010864593047443805,0.003970028702933073,3.9700287029330728,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6206623353851121,0,0.013658311978996689,0.08083662202595931,0.004458096259109645,4.458096259109645,0.3,25,1996.3944915467114,47.44791818499178,0.17867145133196283,3067.885125999081,0.4416745891313484
0.5927792637830369,0.5958122082406097,2.6378303696894534e-07,0.00026378303696894534,0.003845690588727538,3.8456905887275368,0.13735199999999992,137.35199999999992,0.47542709591052523,0.615427343883167,0,0.005792669296731646,0.04872191739369036,0.0030332082406097083,3.0332082406097083,0.28,26,1802.3557811221315,56.376801775651955,0.20486366838202372,3322.224709386906,0.4420968899995353
0.5927779813304564,0.5970749036546363,-1.0186695434954984e-06,-0.0010186695434954984,0.0036494940470863644,3.6494940470863644,0.13735199999999992,137.35199999999992,0.47542709591052523,0.617477053727633,0,0.016985900791041897,0.09125958148803459,0.0042959036546363905,4.2959036546363905,0.32,27,1713.6823226178185,56.87838819862168,0.19893820621657402,3777.5550183442515,0.3764862300109862
0.5927790309873981,0.5954573480498428,3.098739820295293e-08,3.098739820295293e-05,0.003773029920530676,3.7730299205306754,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273062770798,0,0.002210633786210369,0.015664100834533734,0.0026783480498429046,2.6783480498429046,0.26,28,1991.994998502896,49.86060491531781,0.22626958729849897,3557.124681087573,0.4269362775448408
0.5927794707217026,0.5977298274049592,4.7072170261674984e-07,0.00047072170261674984,0.0037589405860595955,3.7589405860595955,0.13735199999999992,137.35199999999992,0.47542709591052523,0.6154273399319556,0,0.015400832718016198,0.09715979605562364,0.004950827404959224,4.950827404959224,0.32,29,1860.1853978551362,47.47353496013828,0.20124034414829228,3418.376763150885,0.3685954359255657
