run_id,time,dxb,dxr,xb,xr,y,u,tracking_error_m,tracking_error_mm
0,0.0,0.0,0.0,0.0,0.455427,0.455427,0.47542709591052523,-0.13735199999999992,-137.35199999999992
0,0.02,-0.02380104262157512,0.14475233689556122,-0.00025896446904562307,0.45698497082595185,0.45672600635690624,0.4954271926848636,-0.1360529936430937,-136.0529936430937
0,0.04,-0.059163649652891226,0.3689980146636658,-0.001128981482484111,0.46233765108337876,0.4612086696008946,0.5154273199380248,-0.13157033039910532,-131.57033039910533
0,0.06,-0.09557655367138185,0.6153813451876573,-0.002732137126556757,0.47248171831834956,0.46974958119179283,0.5354273271783967,-0.12302941880820711,-123.02941880820711
0,0.08,-0.12534003723941034,0.8406235371925375,-0.005007268316545997,0.48740073815406004,0.482393469837514,0.5554273294681263,-0.11038553016248592,-110.38553016248592
0,0.1,-0.1439028746231552,1.0177259728078947,-0.007770679698457027,0.5063747311516305,0.49860405145317344,0.57542733002278,-0.09417494854682651,-94.17494854682651
0,0.12,-0.14962694870232396,1.135070285420587,-0.010777542124749594,0.5283010710594366,0.517523528934687,0.5954273301148858,-0.07525547106531294,-75.25547106531295
0,0.14,-0.1431880739994711,1.1934930530718986,-0.013774596040370147,0.5519753041446446,0.5382007081042745,0.6154273301206181,-0.054578291895725495,-54.57829189572549
0,0.16,-0.12681206549156565,1.202384937576384,-0.016538915301932057,0.5763020642381377,0.5597631489362056,0.5963332345446868,-0.033015851063794344,-33.015851063794344
0,0.18,-0.056985820412951416,0.8927460449050417,-0.01839495000010611,0.5973803731867823,0.5789854231866761,0.5763332345448886,-0.013793576813323827,-13.793576813323828
0,0.2,0.0403008044478822,0.4006163038176265,-0.018535885696290173,0.6102068286725778,0.5916709429762876,0.559863802370887,-0.0011080570237123055,-1.1080570237123055
0,0.22,0.1369454784192169,-0.11983925174635424,-0.01670605562641659,0.6127355014880713,0.5960294458616547,0.5798638023703322,0.0032504458616547938,3.2504458616547938
0,0.24,0.17400842005677153,-0.31852171662321815,-0.013557107308451808,0.6081596509779782,0.5946025436695264,0.5998638023704403,0.0018235436695264173,1.8235436695264173
0,0.26,0.16497706390268496,-0.26305009626765585,-0.010153901939974052,0.6022852432549244,0.5921313413149504,0.6070371747724559,-0.000647658685049568,-0.647658685049568
0,0.28,0.14149211843407372,-0.1313806254206229,-0.007090201568703074,0.5983575614583228,0.5912673598896196,0.597979282998467,-0.0015116401103802968,-1.5116401103802968
0,0.3,0.1309440108531641,-0.08374095218958288,-0.004362171128349115,0.596199260820855,0.5918370896925058,0.5889114236548832,-0.0009419103074941315,-0.9419103074941315
0,0.32,0.12987993458843483,-0.10205876143066384,-0.001743608180193871,0.594298652921485,0.5925550447412911,0.5850947260493073,-0.00022395525870888555,-0.22395525870888555
0,0.34,0.1279003085226187,-0.12582822908759805,0.0008460037305210721,0.5919677432381958,0.5928137469687169,0.5843923612886213,3.474696871696992e-05,0.03474696871696992
0,0.36,0.12054320495217907,-0.12748687714571094,0.0033400031871421423,0.5893925334747474,0.5927325366618895,0.5838359765220049,-4.6463338110425134e-05,-0.046463338110425134
0,0.38,0.10908793104303349,-0.11258943229138385,0.005643193662968774,0.5869622234121905,0.5926054170751592,0.5824579957813535,-0.00017358292484070947,-0.17358292484070947
0,0.4,0.09609363344124977,-0.0944924381554868,0.007700213063692106,0.584869238670684,0.592569451734376,0.5807422505777355,-0.0002095482656239156,-0.2095482656239156
0,0.42,0.08285689731994528,-0.07949793391262183,0.009493980040825016,0.5831107197500777,0.5926046997909027,0.5793261235351999,-0.00017430020909725563,-0.17430020909725563
0,0.44,0.06946713603446897,-0.06692960230208289,0.011020615742285106,0.5816309471309354,0.5926515628732205,0.5784248025615594,-0.0001274371267794283,-0.1274371267794283
0,0.46,0.055729322554709415,-0.054393625600463125,0.012274904498919055,0.5804064140876496,0.5926813185865687,0.5779432752695941,-9.768141343124981e-05,-0.09768141343124981
0,0.48,0.041693393461197936,-0.04089634100277717,0.013250256335956678,0.5794471444876953,0.592697400823652,0.5777449748961869,-8.159917634797953e-05,-0.08159917634797953
0,0.5,0.027645420921556862,-0.0268674190853444,0.013943598477007818,0.578768013229447,0.5927116117064548,0.5777733652541646,-6.73882935451342e-05,-0.0673882935451342
0,0.52,0.013915088986309776,-0.013084144438457734,0.014358094836399285,0.5783714241972988,0.5927295190336981,0.5780310691395125,-4.9480966301862495e-05,-0.049480966301862495
0,0.54,0.00076172405363506,-2.016360040091314e-05,0.01450280251045136,0.5782472623501134,0.5927500648605647,0.5785253824282898,-2.8935139435248836e-05,-0.028935139435248836
0,0.56,-0.011628407695207899,0.012169094128277713,0.014391217902090442,0.5783792168616878,0.5927704347637782,0.5792434776941356,-8.565236221724781e-06,-0.008565236221724781
0,0.58,-0.023105521407384644,0.023429315074936063,0.014040194458038249,0.5787489065915927,0.592789101049631,0.5801570495741328,1.010104963106162e-05,0.01010104963106162
0,0.6,-0.03353476792811905,0.03367394770118448,0.01346944152907047,0.5793364986598163,0.5928059401888868,0.5812341553302718,2.6940188886825922e-05,0.026940188886825922
0,0.62,-0.04279697363441615,0.04278126398859605,0.012701219746520585,0.5801200229522384,0.592821242698759,0.5824450687683979,4.224269875907627e-05,0.04224269875907627
0,0.64,-0.05079703878633279,0.05063956360293975,0.011759938204971569,0.5810751451237244,0.5928350833286959,0.5837620472521584,5.608332869599941e-05,0.05608332869599941
0,0.66,-0.05746875741212598,0.05717519939406568,0.010671619483039395,0.5821756725508203,0.5928472920338597,0.5851575463782757,6.829203385971816e-05,0.06829203385971816
0,0.68,-0.06277448476877423,0.06235321787236803,0.009463322257929101,0.5833943345478064,0.5928576568057355,0.5866036145571719,7.865680573559963e-05,0.07865680573559963
0,0.7000000000000001,-0.06670266060525332,0.06616735350035352,0.008162593575656804,0.5847034609447337,0.5928660545203905,0.5880725082676312,8.70545203905948e-05,0.0870545203905948
0,0.72,-0.06926555953097857,0.06863294620741911,0.006796968573571056,0.5860754889013793,0.5928724574749503,0.5895375940380828,9.345747495037582e-05,0.09345747495037582
0,0.74,-0.07049766416272518,0.06978506085165481,0.005393508668413005,0.5874833818359246,0.5928768905043377,0.5909739623005947,9.789050433772761e-05,0.09789050433772761
0,0.76,-0.07045410390788764,0.06967846534049027,0.003978371527079627,0.5889010301057988,0.5928794016328783,0.5923587333205107,0.00010040163287838855,0.10040163287838855
0,0.78,-0.06920872566460257,0.0683867152163753,0.0025764161441668,0.5903036415551233,0.5928800576992901,0.5936712417547939,0.0001010576992901413,0.1010576992901413
0,0.8,-0.06685177000563025,0.06599990822792723,0.0012108507667378038,0.5916680990856833,0.5928789498524211,0.5948932164620486,9.994985242112175e-05,0.09994985242112175
0,0.8200000000000001,-0.06348732657445455,0.06262184698536899,-9.707021399193473e-05,0.592973266189491,0.592876195975499,0.5960089592446959,9.719597549906478e-05,0.09719597549906478
0,0.84,-0.059230719355673034,0.058367239495169976,-0.0013282975547398356,0.5942002352038995,0.5928719376491597,0.5970054840178043,9.293764915974112e-05,0.09293764915974112
0,0.86,-0.05420588799904169,0.05335909195200461,-0.0024661859221203003,0.5953325207224102,0.5928663348002898,0.5978725928640025,8.733480028988438e-05,0.08733480028988438
0,0.88,-0.04854278761137898,0.04772620108721526,-0.003496640270232285,0.596356201070609,0.5928595608003767,0.5986028897210727,8.056080037677216e-05,0.08056080037677216
0,0.9,-0.04237483085048932,0.0416006700323619,-0.004408210440297766,0.5972600090546057,0.592851798614308,0.5991917422861458,7.279861430808943e-05,0.07279861430808943
0,0.92,-0.03583640983963232,0.03511546539084698,-0.005192135212506758,0.5980353726550149,0.5928432374425082,0.5996372006239379,6.423744250827479e-05,0.06423744250827479
0,0.9400000000000001,-0.029060540253768696,0.028402080457280654,-0.005842337847438174,0.5986764072080144,0.5928340693605763,0.5999398767276221,5.5069360576309734e-05,0.055069360576309734
0,0.96,-0.022176664882389563,0.021588361840639614,-0.006355375954005217,0.5991798618514628,0.5928244858974575,0.6001027878556193,4.5485897457564484e-05,0.045485897457564484
0,0.98,-0.015308645878480465,0.014796532301497578,-0.006730349186036341,0.5995450239139445,0.5928146747279082,0.6001311673903319,3.567472790821924e-05,0.03567472790821924
0,1.0,-0.008572968261642666,0.008141427175660354,-0.006968768787213448,0.5997735854249245,0.5928048166377111,0.6000322482279152,2.5816637711173485e-05,0.025816637711173485
0,1.02,-0.0020771724271215763,0.0017289574381411654,-0.007074393407747889,0.5998694762305911,0.5927950828228432,0.5998150242780882,1.6082822843266342e-05,0.016082822843266342
0,1.04,0.004081470859430447,-0.0043451884042369215,-0.007053035929086822,0.5998386684557088,0.592785632526622,0.5994899956160401,6.632526622030177e-06,0.006632526622030177
0,1.06,0.009817034057053364,-0.00999659406020914,-0.006912346257152647,0.5996889572705708,0.5927766110134182,0.5990689026004734,-2.38898658178055e-06,-0.00238898658178055
0,1.08,0.015055750933742784,-0.015152912146467301,-0.0066615751744618585,0.5994297230633825,0.5927681478889206,0.5985644540742461,-1.085211107931805e-05,-0.01085211107931805
0,1.1,0.019736579777136387,-0.019754408493528608,-0.006311324375251163,0.5990716801556715,0.5927603557804203,0.5979900545895142,-1.864421957964435e-05,-0.01864421957964435
0,1.12,0.02381151676437021,-0.023754259451210125,-0.005873287749892619,0.5986266171335403,0.5927533293836477,0.5973595353712928,-2.5670616352280184e-05,-0.025670616352280184
0,1.1400000000000001,0.027245668503556142,-0.02711861148863015,-0.00535998884306061,0.5981071337156271,0.5927471448725664,0.5966868934160745,-3.185512743353325e-05,-0.03185512743353325
0,1.16,0.03001709633110239,-0.0298264157564061,-0.0047845191925768105,0.597526378853034,0.5927418596604571,0.5959860427273908,-3.714033954282936e-05,-0.03714033954282936
0,1.18,0.03211644811281855,-0.03186905330658529,-0.0041602819707802375,0.5968977944660425,0.5927375124952623,0.5952705812452064,-4.1487504737647285e-05,-0.041487504737647285
0,1.2,0.033546396025730396,-0.03324976934343393,-0.0035007450061089566,0.5962348688742536,0.5927341238681446,0.5945535765501299,-4.487613185533146e-05,-0.04487613185533146
0,1.22,0.03432090105957597,-0.03398293712064149,-0.0028192068684001334,0.5955509035788954,0.5927316967104953,0.5938473729264384,-4.730328950464102e-05,-0.04730328950464102
0,1.24,0.03446432675231881,-0.034093173848704694,-0.002128579266797397,0.5948587966179238,0.5927302173511264,0.5931634218562156,-4.878264887353545e-05,-0.04878264887353545
0,1.26,0.034010425959419166,-0.03361433222316634,-0.0014411885439063812,0.5941708452463199,0.5927296567024135,0.5925121374982637,-4.9343297586434964e-05,-0.049343297586434964
0,1.28,0.03300122526030391,-0.032588391949254,-0.0007685985637140239,0.5934985702056523,0.5927299716419383,0.5919027781891232,-4.902835806164241e-05,-0.04902835806164241
0,1.3,0.03148583194300092,-0.03106427594540495,-0.00012145679329751257,0.5928525633480589,0.5927311065547614,0.5913433544988764,-4.7893445238589294e-05,-0.047893445238589294
0,1.32,0.029519188400452423,-0.029096615779696577,0.0004906351213618881,0.5922423598793735,0.5927329950007354,0.5908405638898254,-4.6004999264548374e-05,-0.046004999264548374
0,1.34,0.02716079824644302,-0.0267444903534253,0.00105922547841632,0.5916763359927749,0.5927355614711912,0.5903997515686527,-4.3438528808725785e-05,-0.043438528808725785
0,1.36,0.024473447548108984,-0.024070160926652484,0.001577091013767633,0.5911616321860896,0.5927387231998573,0.5900248966985052,-4.027680014262458e-05,-0.04027680014262458
0,1.3800000000000001,0.021521943313217995,-0.02113782431820077,0.0020382898939075317,0.5907041021000351,0.5927423919939426,0.5897186227518286,-3.6608006057314846e-05,-0.036608006057314846
0,1.4000000000000001,0.018371889805365305,-0.018012404549080152,0.002438189765131638,0.5903082862877991,0.5927464760529307,0.5894822304420876,-3.252394706920736e-05,-0.03252394706920736
0,1.42,0.015088521433335056,-0.01475840137815787,0.0027734718106753008,0.5899774099340217,0.592750881744697,0.5893157513761224,-2.8118255302911344e-05,-0.028118255302911344
0,1.44,0.011735608918431839,-0.011438812148180766,0.003042112122825638,0.5897134031882133,0.592755515311039,0.5892180203213555,-2.3484688960961897e-05,-0.023484688960961897
0,1.46,0.008374453232741663,-0.008114141165194155,0.003243342009834474,0.5895169424676833,0.5927602844775177,0.5891867637846401,-1.8715522482226632e-05,-0.018715522482226632
0,1.48,0.005062979469616091,-0.004841508522460458,0.0033775891245962945,0.589387510820984,0.5927650999455802,0.5892187024529307,-1.3900054419702101e-05,-0.013900054419702101
0,1.5,0.0018549404017806914,-0.00167386789646784,0.0034464015216151547,0.5893234752265998,0.5927698767482149,0.5893096649494715,-9.123251785037034e-06,-0.009123251785037034
0,1.52,-0.0012007629519926732,0.0013406595661349385,0.0034523569197417855,0.5893221785340543,0.5927745354537961,0.5894547103119371,-4.464546203841735e-06,-0.004464546203841735
0,1.54,-0.004060638850790443,0.004159330544932338,0.0033989595703830438,0.5893800436358637,0.5927790032062468,0.5896482565986497,3.206246823594938e-09,3.206246823594938e-06
0,1.56,-0.006687037910142357,0.006745201635975917,0.0032905272050763133,0.5894926873880577,0.592783214593134,0.5898842130730075,4.214593134044264e-06,0.004214593134044264
0,1.58,-0.009048461471953817,0.009067428089117868,0.003132070563969999,0.5896550417727582,0.5927871123367282,0.5901561135014626,8.11233672826095e-06,0.00811233672826095
0,1.6,-0.011119747149275105,0.011101441162916004,0.0029291679900547117,0.5898614798163149,0.5927906478063696,0.590457248222665,1.1647806369641245e-05,0.011647806369641245
