run_label,target,candidate_rank,source_start_id,source_start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,predicted_safety_violation_mm,peak_y_true,max_abs_xr_true,target_error_m,target_error_mm,reachability_gap_mm,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,nn_peak_y_error_vs_true_m,nn_peak_y_error_vs_true_mm,nn_peak_y_error_signed_mm,nn_max_abs_xr_error_vs_true_mm,nn_max_abs_xr_error_signed_mm,max_xr,min_xr,max_xb,min_xb,max_abs_xb,extra_reach,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start,n_total_starts,n_random_starts,n_gp_de_starts,top_k_validate,adam_steps,learning_rate,optimization_time_s,surrogate_function_evaluations,predicted_feasible_start_rate_percent,predicted_good_tracking_10mm_rate_percent,close_to_best_5pct_rate_percent,median_final_objective,best_final_objective,sweep_n_random_starts
nstarts_sweep,0.65,3,22,random,0.001918317750096321,0.0019088339759036899,9.483770554652438e-06,0.6495630741119385,0.4900009334087372,0.0009238719940185547,0.6459573839267186,0.49242071770019663,0.00404261607328138,4.04261607328138,4.04261607328138,0.0,0.0,True,0.003605690185219834,3.605690185219834,3.605690185219834,2.419784291459448,-2.419784291459448,0.49242071770019663,0.2314689933204471,0.2390206695022857,-0.23941842739247532,0.23941842739247532,0.14595738392671864,0.05110403895378113,0.930499255657196,0,0,0,2770.48779296875,0.36299654841423035,0.1918368637561798,0.26239103078842163,0.4256747364997864,0.930499255657196,1.153312087059021,0.05110403895378113,0.1104641780257225,0.6821392774581909,0.3619435429573059,0.23887065052986145,50,50,0,3,300,0.03,0.5997440814971924,15050,44.0,20.0,2.0,11.867001056671143,4.034781341033522e-06,50
nstarts_sweep,0.65,1,38,random,1.4210854715202004e-10,1.4210854715202004e-10,0.0,0.6499998569488525,0.48999878764152527,0.0,0.6409744576497431,0.4897766611869695,0.009025542350256877,9.025542350256877,9.025542350256877,0.0,0.0,True,0.009025399299109393,9.025399299109393,9.025399299109393,0.22212645455577107,0.22212645455577107,0.4897766611869695,0.22169229405593432,0.24183335647218807,-0.24133740433305628,0.24183335647218807,0.14097445764974315,0.09477832913398743,0.8012030720710754,0,0,0,2583.155517578125,0.3094730079174042,0.24581921100616455,0.41662633419036865,0.33296138048171997,0.6656039357185364,1.2843350172042847,0.09477832913398743,0.11403609067201614,0.8012030720710754,0.35576388239860535,0.11527761071920395,100,100,0,3,300,0.03,0.8701121807098389,30100,41.0,25.0,1.0,11.755948543548584,1.4210854715202004e-10,100
nstarts_sweep,0.65,3,96,random,0.0,0.0,0.0,0.6499999761581421,0.4897676110267639,0.0,0.6411975179572934,0.48988707684125793,0.008802482042706616,8.802482042706616,8.802482042706616,0.0,0.0,True,0.008802458200848684,8.802458200848683,8.802458200848683,0.11946581449401306,-0.11946581449401306,0.48988707684125793,0.22439269631539224,0.24813587366822762,-0.24923902436899528,0.24923902436899528,0.1411975179572934,0.10872434824705124,0.9751133918762207,0,0,0,3770.99267578125,0.6488550305366516,0.28345590829849243,0.5241597294807434,0.3175891637802124,0.6216832995414734,1.3261730670928955,0.10872434824705124,0.11925339698791504,0.9751133918762207,0.35713934898376465,0.14278709888458252,150,150,0,3,300,0.03,0.7388715744018555,45150,48.0,22.666666666666664,2.666666666666667,10.597972869873047,0.0,150
nstarts_sweep,0.65,2,109,random,0.0,0.0,0.0,0.6499999761581421,0.48999708890914917,0.0,0.6437552850116406,0.49042015301065656,0.006244714988359434,6.244714988359434,6.244714988359434,0.0,0.0,True,0.006244691146501502,6.244691146501502,6.244691146501502,0.4230641015073866,-0.4230641015073866,0.49042015301065656,0.21951041087011688,0.23345734160631118,-0.23376386100130972,0.23376386100130972,0.1437552850116406,0.020116396248340607,0.6640533804893494,0,0,0,1947.81689453125,0.12794767320156097,0.22864830493927002,0.3675665855407715,0.33241868019104004,0.6640533804893494,1.0603492259979248,0.020116396248340607,0.10864973068237305,0.6216578483581543,0.3549209237098694,0.09841854125261307,200,200,0,3,300,0.03,0.7825100421905518,60200,45.0,23.5,2.0,13.769445419311523,0.0,200
