run_label,target,candidate_rank,source_start_id,source_start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,predicted_safety_violation_mm,peak_y_true,max_abs_xr_true,target_error_m,target_error_mm,reachability_gap_mm,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,nn_peak_y_error_vs_true_m,nn_peak_y_error_vs_true_mm,nn_peak_y_error_signed_mm,nn_max_abs_xr_error_vs_true_mm,nn_max_abs_xr_error_signed_mm,max_xr,min_xr,max_xb,min_xb,max_abs_xb,extra_reach,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start
main,0.7,30,144,random,9.568689346313477,9.536500930786133,0.03218793869018555,0.6691187620162964,0.49005383253097534,0.053822994232177734,0.6578236481593182,0.49260934248998856,0.0421763518406818,42.176351840681804,42.176351840681804,0.0,0.0,True,0.011295113856978234,11.295113856978233,11.295113856978233,2.5555099590132135,-2.5555099590132135,0.49260934248998856,0.20990683207161315,0.25119559341161996,-0.25089361742777677,0.25119559341161996,0.15782364815931815,0.013851209543645382,0.9888837337493896,1,1,2,2373.2958984375,0.2495131492614746,0.2881470024585724,0.537562906742096,0.4461092948913574,0.9888837337493896,1.0415536165237427,0.013851209543645382,0.11918073892593384,0.9726912379264832,0.3512361943721771,0.02472378872334957
main,0.7,31,174,random,9.576606750488281,9.554990768432617,0.021616289392113686,0.6690888404846191,0.49004411697387695,0.04410743713378906,0.6576680721573429,0.4926246009671733,0.04233192784265705,42.331927842657045,42.331927842657045,0.0,0.0,True,0.011420768327276232,11.420768327276232,11.420768327276232,2.5804839932963564,-2.5804839932963564,0.4926246009671733,0.20993908025445793,0.25094855232327307,-0.2510441227367645,0.2510441227367645,0.1576680721573429,0.012700757943093777,0.9892515540122986,1,1,2,2370.621826171875,0.24874910712242126,0.28865161538124084,0.5390046238899231,0.44623804092407227,0.9892515540122986,1.0381022691726685,0.012700757943093777,0.11915662884712219,0.9718878269195557,0.35126739740371704,0.025348134338855743
main,0.7,32,38,random,9.63185977935791,9.60273265838623,0.029127556830644608,0.6690117120742798,0.4900512099266052,0.05120038986206055,0.6585631256815639,0.4928782972350717,0.04143687431843601,41.43687431843601,41.43687431843601,0.0,0.0,True,0.010448586392715842,10.448586392715843,10.448586392715843,2.8270873084664805,-2.8270873084664805,0.4928782972350717,0.21026027609196635,0.25004643481242067,-0.2501485057009774,0.2501485057009774,0.15856312568156394,0.0008024394628591835,0.9919825196266174,1,1,2,2334.152099609375,0.2383291870355606,0.2932715117931366,0.5522043108940125,0.44719386100769043,0.9919825196266174,1.0024073123931885,0.0008024394628591835,0.11889901012182236,0.963300347328186,0.35157349705696106,0.031470220535993576
main,0.7,33,120,random,9.694572448730469,9.668896675109863,0.025675946846604347,0.6689051389694214,0.4900480806827545,0.04807114601135254,0.6574563429786161,0.49268164560415506,0.04254365702138385,42.54365702138385,42.54365702138385,0.0,0.0,True,0.011448795990805283,11.448795990805284,11.448795990805284,2.633564921400544,-2.633564921400544,0.49268164560415506,0.2105342555750442,0.2505173317337966,-0.2504989600708082,0.2505173317337966,0.1574563429786161,0.013191376812756062,0.9971054196357727,1,1,2,2375.55908203125,0.25015977025032043,0.29292646050453186,0.5512184500694275,0.44898688793182373,0.9971054196357727,1.039574146270752,0.013191376812756062,0.11911487579345703,0.9704959392547607,0.351583331823349,0.031666625291109085
main,0.7,34,180,random,9.894363403320312,9.835898399353027,0.0584653876721859,0.668637752532959,0.4900725483894348,0.07253885269165039,0.6605327645096445,0.49270610381926855,0.03946723549035547,39.46723549035547,39.46723549035547,0.0,0.0,True,0.008104988023314497,8.104988023314498,8.104988023314498,2.633555429833734,-2.633555429833734,0.49270610381926855,0.20854559405846654,0.2549745899744741,-0.25483488525246273,0.2549745899744741,0.1605327645096445,0.0122640710324049,0.9920439720153809,2,1,3,2416.640625,0.26189732551574707,0.2227485477924347,0.3507101535797119,0.44721537828445435,0.9920439720153809,1.0486963987350464,0.01623213104903698,0.11807652562856674,0.9358841776847839,0.35061320662498474,0.0122640710324049
main,0.7,35,124,random,10.011981010437012,9.998448371887207,0.013532297685742378,0.6683796644210815,0.49003490805625916,0.03489851951599121,0.6572476270616106,0.4926102426899748,0.042752372938389405,42.752372938389406,42.752372938389406,0.0,0.0,True,0.011132037359470992,11.132037359470992,11.132037359470992,2.57533463371562,-2.57533463371562,0.4926102426899748,0.21105554773844426,0.2502045191746807,-0.24983349438836838,0.2502045191746807,0.15724762706161055,0.015220179222524166,0.9963083863258362,1,1,2,2382.08837890625,0.25202521681785583,0.2928768992424011,0.5510768890380859,0.4487079381942749,0.9963083863258362,1.0456604957580566,0.015220179222524166,0.11891911923885345,0.9639708399772644,0.3518320620059967,0.03664153069257736
main,0.7,36,56,random,10.464179992675781,10.435322761535645,0.0288569163531065,0.6676962375640869,0.4900509715080261,0.050961971282958984,0.6524198467154828,0.4912637870313209,0.047580153284517146,47.580153284517145,47.580153284517145,0.0,0.0,True,0.015276390848604104,15.276390848604105,15.276390848604105,1.2128155232947746,-1.2128155232947746,0.4912637870313209,0.21030181325616193,0.25291977814499217,-0.252431693701226,0.25291977814499217,0.1524198467154828,0.01605241745710373,0.990373969078064,1,2,3,2556.18212890625,0.3017663359642029,0.26933589577674866,0.48381683230400085,0.4466308653354645,0.990373969078064,1.254514455795288,0.0848381370306015,0.11969265341758728,0.9897550940513611,0.35080260038375854,0.01605241745710373
main,0.7,37,24,random,11.833486557006836,11.796916961669922,0.036569517105817795,0.6656533479690552,0.4900573790073395,0.05736947059631348,0.6558804496380285,0.4925948608897314,0.04411955036197146,44.11955036197146,44.11955036197146,0.0,0.0,True,0.00977289833102668,9.772898331026681,9.772898331026681,2.5374818823919454,-2.5374818823919454,0.4925948608897314,0.21409869489934252,0.24730246701359815,-0.24740877513450035,0.24740877513450035,0.1558804496380285,0.010436927899718285,0.9992851614952087,1,1,2,2375.39453125,0.2501126825809479,0.28860369324684143,0.538867712020874,0.44974979758262634,0.9992851614952087,1.031310796737671,0.010436927899718285,0.11739776283502579,0.9132589101791382,0.3533623218536377,0.06724634766578674
main,0.7,38,136,random,13.586381912231445,13.575605392456055,0.010776812210679054,0.6631549000740051,0.4900311529636383,0.0311434268951416,0.6546961691584872,0.49360320354272313,0.04530383084151279,45.30383084151279,45.30383084151279,0.0,0.0,True,0.008458730915517965,8.458730915517965,8.458730915517965,3.572050579084829,-3.572050579084829,0.49360320354272313,0.20818380272342246,0.24263989801997168,-0.2426773443557921,0.2426773443557921,0.15469616915848716,0.008696392178535461,0.971054196357727,2,0,2,1964.041259765625,0.13258321583271027,0.3447391092777252,0.6992546319961548,0.4242437183856964,0.9264106750488281,1.0260891914367676,0.008696392178535461,0.11913162469863892,0.971054196357727,0.3508869409561157,0.017739124596118927
main,0.7,39,76,random,14.13601303100586,14.09360408782959,0.04240883141756058,0.6624585390090942,0.49006178975105286,0.06178021430969238,0.6492776724513467,0.49149415681920194,0.050722327548653245,50.72232754865325,50.72232754865325,0.0,0.0,True,0.013180866557747528,13.180866557747528,13.180866557747528,1.4323670681490874,-1.4323670681490874,0.49149415681920194,0.21688822419712186,0.24714289292181493,-0.2476088791453858,0.2476088791453858,0.1492776724513467,0.07687965780496597,0.9966423511505127,0,1,1,2579.994140625,0.3085697591304779,0.2691650390625,0.4833286702632904,0.44882482290267944,0.9966423511505127,1.2306389808654785,0.07687965780496597,0.11708664894104004,0.9028884768486023,0.35416263341903687,0.08325298875570297
main,0.7,40,54,random,17.486328125,17.46494483947754,0.02138322964310646,0.6582089066505432,0.49004387855529785,0.0438690185546875,0.6502795095905308,0.4909470924662838,0.04972049040946913,49.72049040946913,49.72049040946913,0.0,0.0,True,0.007929397060012389,7.929397060012389,7.929397060012389,0.9032139109859671,-0.9032139109859671,0.4909470924662838,0.21532462437750421,0.25124309319878063,-0.25075715986569,0.25124309319878063,0.15027950959053082,0.022336164489388466,0.9884711503982544,0,1,1,2830.756103515625,0.3802160322666168,0.29084983468055725,0.5452852845191956,0.27007412910461426,0.48592609167099,1.0670084953308105,0.022336164489388466,0.11965413391590118,0.9884711503982544,0.35315635800361633,0.0631273090839386
main,0.7,41,195,random,18.803255081176758,18.78662872314453,0.016626738011837006,0.6566564440727234,0.4900386929512024,0.038683414459228516,0.6470300290508766,0.4902083424410151,0.05296997094912337,52.969970949123365,52.969970949123365,0.0,0.0,True,0.009626415021846801,9.626415021846801,9.626415021846801,0.16964948981268435,-0.16964948981268435,0.4902083424410151,0.2181540730767726,0.2522607605663465,-0.2520021659711963,0.2522607605663465,0.1470300290508766,0.004401284735649824,0.9969280362129211,1,1,2,3259.02001953125,0.5025771260261536,0.27274081110954285,0.49354520440101624,0.12246648222208023,0.06418994814157486,1.0132038593292236,0.004401284735649824,0.11990784108638763,0.9969280362129211,0.35414794087409973,0.08295906335115433
main,0.7,42,1,random,18.93117904663086,18.92095184326172,0.010227118618786335,0.6565017700195312,0.49003034830093384,0.030338764190673828,0.6466746983195493,0.49019693899525096,0.05332530168045069,53.325301680450686,53.325301680450686,0.0,0.0,True,0.009827071699981982,9.827071699981982,9.827071699981982,0.1665906943171258,-0.1665906943171258,0.49019693899525096,0.2187387155383973,0.25143307514911634,-0.2519412014882307,0.2519412014882307,0.14667469831954927,0.0006914663827046752,0.9900583624839783,1,1,2,3275.032470703125,0.5071521401405334,0.27376970648765564,0.4964848458766937,0.12575584650039673,0.07358812540769577,1.0020743608474731,0.0006914663827046752,0.11970175057649612,0.9900583624839783,0.35448646545410156,0.0897296816110611
main,0.7,43,184,random,19.059844970703125,19.056739807128906,0.0031058713793754578,0.6563459634780884,0.49001672863960266,0.01671910285949707,0.6462338232847735,0.49009689845064836,0.05376617671522643,53.766176715226436,53.766176715226436,0.0,0.0,True,0.010112140193314856,10.112140193314856,10.112140193314856,0.08016981104569387,-0.08016981104569387,0.49009689845064836,0.218776691926499,0.2516579863689366,-0.2518397946820284,0.2518397946820284,0.14623382328477352,0.010844958946108818,0.9937252402305603,1,1,2,3304.9970703125,0.5157134532928467,0.2735019624233246,0.49571990966796875,0.1269921362400055,0.07712040841579437,1.0325348377227783,0.010844958946108818,0.1198117583990097,0.9937252402305603,0.35445764660835266,0.08915304392576218
main,0.7,44,92,random,19.150772094726562,19.101520538330078,0.04925202205777168,0.6562947034835815,0.4900665879249573,0.06657838821411133,0.6451402875052248,0.49158705798312213,0.05485971249477517,54.85971249477517,54.85971249477517,0.0,0.0,True,0.011154415978356758,11.154415978356758,11.154415978356758,1.5204700581648578,-1.5204700581648578,0.49158705798312213,0.22280140155979916,0.24148397077071812,-0.24086218638294882,0.24148397077071812,0.14514028750522479,0.08445082604885101,0.9840913414955139,0,1,1,2588.811767578125,0.31108906865119934,0.3095419406890869,0.5986912250518799,0.44443196058273315,0.9840913414955139,1.253352403640747,0.08445082604885101,0.11587589234113693,0.8625298142433167,0.3571895360946655,0.1437910497188568
main,0.7,45,58,random,19.17315673828125,19.16685676574707,0.0063001555390655994,0.656220018863678,0.49002382159233093,0.023812055587768555,0.6460808156856798,0.4901734931071782,0.05391918431432019,53.91918431432019,53.91918431432019,0.0,0.0,True,0.010139203177998213,10.139203177998212,10.139203177998212,0.1496715148472938,-0.1496715148472938,0.4901734931071782,0.21922561147458525,0.25069635875026214,-0.25155391694175855,0.25155391694175855,0.14608081568567977,0.0020064436830580235,0.9833908081054688,1,1,2,3280.608642578125,0.5087453126907349,0.27381694316864014,0.4966198205947876,0.1274692714214325,0.07848364859819412,1.0060193538665771,0.0020064436830580235,0.11950172483921051,0.9833908081054688,0.35470831394195557,0.0941663458943367
