run_label,target,start_id,start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,target_error_pred_m,target_error_pred_mm,predicted_safety_violation_m,predicted_safety_violation_mm,predicted_violation_m,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,learning_rate,adam_steps,n_random_starts,optimization_time_s_all_starts,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start
main,0.55,30,random,0.0,0.0,0.0,0.550000011920929,0.46235302090644836,0.0,0.0,0.0,0.0,0.0,0.05701965093612671,0.9735784530639648,0,0,0,0.03,800,200,1.5329952239990234,4608.04833984375,0.8880137801170349,0.44075244665145874,0.9735784530639648,0.22997301816940308,0.3713515102863312,3.4636058807373047,0.8212019801139832,0.10016457736492157,0.3388192057609558,0.3528509736061096,0.05701965093612671
main,0.55,31,random,14.038298606872559,14.038298606872559,0.0,0.5874677300453186,0.4836963415145874,0.03746771812438965,37.46772003173828,0.0,0.0,0.0,0.30618879199028015,0.8987269997596741,0,0,0,0.03,800,200,1.5329952239990234,3107.63525390625,0.45932433009147644,0.3998689651489258,0.8567684888839722,0.327109694480896,0.6488848328590393,3.696181058883667,0.8987269997596741,0.10577495396137238,0.5258318185806274,0.3653094470500946,0.30618879199028015
main,0.55,32,random,0.09396404772996902,0.09396356344223022,4.835637810174376e-07,0.5469346642494202,0.4900002181529999,0.003065347671508789,3.065347671508789,2.086162567138672e-07,0.0002086162567138672,2.086162567138672e-07,0.029284872114658356,0.9757123589515686,0,0,0,0.03,800,200,1.5329952239990234,1754.8231201171875,0.07280661165714264,0.2616192102432251,0.4617691934108734,0.3998333811759949,0.8566668629646301,3.9271371364593506,0.9757123589515686,0.09126059710979462,0.04201989993453026,0.35146424174308777,0.029284872114658356
main,0.55,33,random,0.7798383235931396,0.7798383235931396,0.0,0.5588308572769165,0.4849854111671448,0.008830845355987549,8.83084487915039,0.0,0.0,0.0,0.0586819089949131,0.6708048582077026,0,0,0,0.03,800,200,1.5329952239990234,3847.81689453125,0.6708048582077026,0.22250109910964966,0.3500031530857086,0.2241569608449936,0.3547341823577881,2.6202707290649414,0.5400902032852173,0.09176046401262283,0.0586819089949131,0.3541294038295746,0.0825880765914917
main,0.55,34,random,0.9455078840255737,0.9455078840255737,0.0,0.5597237348556519,0.4842572510242462,0.0097237229347229,9.723722457885742,0.0,0.0,0.0,0.05842756852507591,0.8774099946022034,0,0,0,0.03,800,200,1.5329952239990234,4455.9482421875,0.8445565700531006,0.40709349513053894,0.8774099946022034,0.19097526371479034,0.2599293291568756,3.6193907260894775,0.8731302618980408,0.09175282716751099,0.05842756852507591,0.3809715807437897,0.6194314360618591
main,0.55,35,random,0.0,0.0,0.0,0.550000011920929,0.4667181968688965,0.0,0.0,0.0,0.0,0.0,0.04830856993794441,0.9900951385498047,0,2,2,0.03,800,200,1.5329952239990234,2202.697509765625,0.20077070593833923,0.44653329253196716,0.9900951385498047,0.24679306149482727,0.41940876841545105,3.950957775115967,0.9836525917053223,0.09144926071166992,0.04830856993794441,0.3652498722076416,0.30499735474586487
main,0.55,36,random,30.118499755859375,30.118499755859375,0.0,0.6048803329467773,0.4894828796386719,0.05488032102584839,54.88032150268555,0.0,0.0,0.0,0.05619174614548683,0.9385309219360352,0,0,0,0.03,800,200,1.5329952239990234,2744.6220703125,0.3556063175201416,0.11966711282730103,0.05619174614548683,0.42848581075668335,0.9385309219360352,1.7249258756637573,0.24164195358753204,0.09503331780433655,0.16777710616588593,0.36566343903541565,0.313268780708313
main,0.55,37,random,3.7537317276000977,3.7537317276000977,0.0,0.5693745613098145,0.4876081943511963,0.019374549388885498,19.374549865722656,0.0,0.0,0.0,0.05321471393108368,0.7855144739151001,0,0,0,0.03,800,200,1.5329952239990234,2959.70263671875,0.41705793142318726,0.3749300539493561,0.7855144739151001,0.14637891948223114,0.1325111985206604,3.2387237548828125,0.7462412118911743,0.09159644693136215,0.05321471393108368,0.3803133964538574,0.6062678098678589
main,0.55,38,random,0.7076581716537476,0.7076581716537476,0.0,0.5584122538566589,0.48314303159713745,0.00841224193572998,8.41224193572998,0.0,0.0,0.0,0.024507179856300354,0.7734189033508301,0,0,0,0.03,800,200,1.5329952239990234,3307.1015625,0.516314685344696,0.31596139073371887,0.6170325875282288,0.3706966042518616,0.7734189033508301,3.2457919120788574,0.748597264289856,0.09807288646697998,0.2690960168838501,0.351225346326828,0.024507179856300354
main,0.55,39,random,0.0,0.0,0.0,0.550000011920929,0.4744637608528137,0.0,0.0,0.0,0.0,0.0,0.05969195067882538,0.9204805493354797,0,0,0,0.03,800,200,1.5329952239990234,4240.77734375,0.7830791473388672,0.3428211808204651,0.6937748193740845,0.42216819524765015,0.9204805493354797,3.559000253677368,0.8530001044273376,0.09559135138988495,0.18637824058532715,0.35298460721969604,0.05969195067882538
main,0.55,40,random,0.1073811799287796,0.10732113569974899,6.0040860262233764e-05,0.5467240214347839,0.4900023341178894,0.0032759904861450195,3.2759904861450195,2.3245811462402344e-06,0.0023245811462402344,2.3245811462402344e-06,0.010913748294115067,0.9768059253692627,1,0,1,0.03,800,200,1.5329952239990234,1806.86669921875,0.08767621964216232,0.28410202264785767,0.526005744934082,0.10381980985403061,0.010913748294115067,3.930417776107788,0.9768059253692627,0.09212514758110046,0.07083821296691895,0.35767972469329834,0.153594508767128
main,0.55,41,random,1.1791038513183594,1.1791038513183594,0.0,0.5608586668968201,0.4897574782371521,0.010858654975891113,10.858654975891113,0.0,0.0,0.0,0.0401475690305233,0.8237772583961487,0,0,0,0.03,800,200,1.5329952239990234,1651.523193359375,0.0432923398911953,0.285652756690979,0.5304364562034607,0.37274524569511414,0.7792721390724182,3.471331834793091,0.8237772583961487,0.09598198533058167,0.19939936697483063,0.35200735926628113,0.0401475690305233
main,0.55,42,random,33.397098541259766,33.397098541259766,0.0,0.6077902317047119,0.4750509262084961,0.05779021978378296,57.790218353271484,0.0,0.0,0.0,0.022824157029390335,0.5417270660400391,0,0,0,0.03,800,200,1.5329952239990234,3396.044677734375,0.5417270660400391,0.10798845440149307,0.022824157029390335,0.23898357152938843,0.3970958888530731,1.1361122131347656,0.04537072032690048,0.10109718888998032,0.36990615725517273,0.3601242005825043,0.20248425006866455
main,0.55,43,random,9.190704345703125,9.190704345703125,0.0,0.5803161859512329,0.48469382524490356,0.030316174030303955,30.316173553466797,0.0,0.0,0.0,0.043321121484041214,0.8816884756088257,0,0,0,0.03,800,200,1.5329952239990234,4585.90966796875,0.8816884756088257,0.21280789375305176,0.3223082423210144,0.16104468703269958,0.17441341280937195,2.3870866298675537,0.4623622000217438,0.1016281470656395,0.38760480284690857,0.3521660566329956,0.043321121484041214
main,0.55,44,random,1.2088676691055298,1.2088676691055298,0.0,0.5609948635101318,0.47300606966018677,0.01099485158920288,10.994852066040039,0.0,0.0,0.0,0.05946182459592819,0.8101552128791809,0,0,0,0.03,800,200,1.5329952239990234,2284.48095703125,0.22413745522499084,0.3835543096065521,0.8101552128791809,0.12081164121627808,0.05946182459592819,3.118513822555542,0.7061712741851807,0.09377384185791016,0.12579457461833954,0.3627805709838867,0.2556115984916687
main,0.55,45,random,0.0,0.0,0.0,0.550000011920929,0.4586026072502136,0.0,0.0,0.0,0.0,0.0,0.011288696900010109,0.9037351608276367,1,0,1,0.03,800,200,1.5329952239990234,2943.54248046875,0.412440687417984,0.4163073003292084,0.9037351608276367,0.10395104438066483,0.011288696900010109,2.6061811447143555,0.5353937149047852,0.09479229897260666,0.15974323451519012,0.35117268562316895,0.023454077541828156
main,0.55,46,random,0.0,0.0,0.0,0.550000011920929,0.48670509457588196,0.0,0.0,0.0,0.0,0.0,0.02877439744770527,0.884897768497467,0,0,0,0.03,800,200,1.5329952239990234,4123.6953125,0.7496272921562195,0.3192466199398041,0.6264188885688782,0.39025720953941345,0.8293063640594482,3.654693365097046,0.884897768497467,0.09086323529481888,0.02877439744770527,0.36533480882644653,0.30669596791267395
main,0.55,47,random,18.39228630065918,18.385971069335938,0.0063159349374473095,0.5928788781166077,0.4900238513946533,0.04287886619567871,42.878868103027344,2.384185791015625e-05,0.02384185791015625,2.384185791015625e-05,0.09110458195209503,0.9508551955223083,0,0,0,0.03,800,200,1.5329952239990234,4827.9931640625,0.9508551955223083,0.13188660144805908,0.09110458195209503,0.17489522695541382,0.2139863669872284,1.987536907196045,0.32917895913124084,0.09594682604074478,0.1982274204492569,0.37418803572654724,0.48376092314720154
main,0.55,48,random,32.1194953918457,32.1194953918457,0.0,0.606674075126648,0.4852724075317383,0.056674063205718994,56.67406463623047,0.0,0.0,0.0,0.28169000148773193,0.6099571585655212,0,0,0,0.03,800,200,1.5329952239990234,3177.97802734375,0.4794222414493561,0.29457560181617737,0.5559302568435669,0.3134849965572357,0.6099571585655212,2.018488883972168,0.33949631452560425,0.10281822085380554,0.42727404832839966,0.36408448219299316,0.28169000148773193
main,0.55,49,random,0.0,0.0,0.0,0.550000011920929,0.4513762295246124,0.0,0.0,0.0,0.0,0.0,0.009213408455252647,0.9212481379508972,2,0,2,0.03,800,200,1.5329952239990234,4234.1865234375,0.7811961770057678,0.42243683338165283,0.9212481379508972,0.10322469472885132,0.009213408455252647,2.013218879699707,0.33773958683013916,0.0904136374592781,0.013787814415991306,0.35297608375549316,0.059521615505218506
main,0.55,50,random,2.0653700828552246,2.0653700828552246,0.0,0.5643714070320129,0.48450013995170593,0.014371395111083984,14.371395111083984,0.0,0.0,0.0,0.04887111857533455,0.8526408672332764,0,0,0,0.03,800,200,1.5329952239990234,3591.255615234375,0.5975015759468079,0.37281668186187744,0.7794762253761292,0.1171048954129219,0.04887111857533455,3.557922601699829,0.8526408672332764,0.09989750385284424,0.32991674542427063,0.36659565567970276,0.3319129943847656
main,0.55,51,random,1.5072489976882935,1.5072489976882935,0.0,0.5622770190238953,0.46423983573913574,0.012277007102966309,12.277007102966309,0.0,0.0,0.0,0.20008987188339233,0.994482159614563,0,1,1,0.03,800,200,1.5329952239990234,3885.119140625,0.6814626455307007,0.4480687379837036,0.994482159614563,0.441811740398407,0.9766049981117249,3.8289284706115723,0.9429761171340942,0.09600269794464111,0.20008987188339233,0.36085695028305054,0.2171393632888794
