run_label,target,candidate_rank,source_start_id,source_start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,predicted_safety_violation_mm,peak_y_true,max_abs_xr_true,target_error_m,target_error_mm,reachability_gap_mm,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,nn_peak_y_error_vs_true_m,nn_peak_y_error_vs_true_mm,nn_peak_y_error_signed_mm,nn_max_abs_xr_error_vs_true_mm,nn_max_abs_xr_error_signed_mm,max_xr,min_xr,max_xb,min_xb,max_abs_xb,extra_reach,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start,n_total_starts,n_random_starts,n_gp_de_starts,top_k_validate,adam_steps,learning_rate,optimization_time_s,surrogate_function_evaluations,predicted_feasible_start_rate_percent,predicted_good_tracking_10mm_rate_percent,close_to_best_5pct_rate_percent,median_final_objective,best_final_objective,sweep_learning_rate
lr_sweep,0.65,1,18,random,1.4650822777184658e-05,1.4190391084412113e-05,4.604316927725449e-07,0.649962306022644,0.49500107765197754,0.0010728836059570312,0.6497536573578839,0.49839937562051995,0.000246342642116093,0.24634264211609302,0.24634264211609302,0.0,0.0,True,0.0002086486647601138,0.2086486647601138,0.2086486647601138,3.3982979685424075,-3.3982979685424075,0.49839937562051995,0.2342739414101844,0.24758140446519786,-0.24836419166676688,0.24836419166676688,0.14975365735788393,0.09634289145469666,0.9741590023040771,0,0,0,3851.125732421875,0.6717501878738403,0.3065074682235718,0.5900213122367859,0.3411151170730591,0.688900351524353,1.2890286445617676,0.09634289145469666,0.11922477185726166,0.9741590023040771,0.36635148525238037,0.3270297646522522,50,50,0,3,300,0.01,0.3502979278564453,15050,6.0,16.0,2.0,8.88805341720581,1.4650822777184658e-05,0.01
lr_sweep,0.65,3,34,random,0.0012877091066911817,0.0012408953625708818,4.681375139625743e-05,0.6496477127075195,0.4950108230113983,0.010818243026733398,0.650540959290755,0.49771071718364324,0.0005409592907549277,0.5409592907549277,0.0,0.0,0.0,True,0.0008932465832354186,0.8932465832354186,-0.8932465832354186,2.699894172244921,-2.699894172244921,0.49771071718364324,0.23439365272263774,0.24752213574634904,-0.24817901634742678,0.24817901634742678,0.15054095929075495,0.08451913297176361,0.929131269454956,0,0,0,3799.66943359375,0.6570484042167664,0.26528823375701904,0.4722520709037781,0.3679570257663727,0.765591561794281,1.2535574436187744,0.08451913297176361,0.11787393689155579,0.929131269454956,0.36605095863342285,0.32101914286613464,50,50,0,3,300,0.03,0.2740776538848877,15050,16.0,44.0,2.0,1.541607141494751,0.0,0.03
lr_sweep,0.65,1,30,random,0.0,0.0,0.0,0.6499999761581421,0.49486953020095825,0.0,0.6514519352574124,0.49906204553443684,0.0014519352574123845,1.4519352574123845,0.0,0.0,0.0,True,0.0014519590992703169,1.4519590992703169,-1.4519590992703169,4.192515333478585,-4.192515333478585,0.49906204553443684,0.23576531311645876,0.2475425166904993,-0.24793587141462808,0.24793587141462808,0.1514519352574124,0.0852554515004158,0.9751732349395752,0,0,0,3918.232177734375,0.6909235119819641,0.32142171263694763,0.6326335072517395,0.3595229685306549,0.7414942383766174,1.2557663917541504,0.0852554515004158,0.1192551925778389,0.9751732349395752,0.3673875331878662,0.34775063395500183,50,50,0,3,300,0.05,0.27649593353271484,15050,18.0,60.0,4.0,0.24762391299009323,0.0,0.05
