method,run_label,target,peak_y_true,target_error_mm,reachability_gap_mm,max_abs_xr_true,constraint_violation_abs_mm,residual_margin_mm,feasible_abs,J_true,tracking_cost,constraint_cost,best_iteration,n_true_simulator_evaluations,kernel,acquisition,seed,Kr,hr,f0,f1,A,x_r_start,optimization_time_s
RandomSearch,random_main,0.55,0.5527679920464776,2.7679920464775964,0.0,0.4522983208827795,0.0,47.70167911722051,True,0.07661779969363232,0.07661779969363232,0.0,41,100,none,none,2026,4218.969007746553,0.4311640403822783,0.4477798986951259,2.4547457110213986,0.0941450716500152,0.35124618012175524,43.845907200011425
RandomSearch,random_main,0.6,0.6002147511415867,0.21475114158675535,0.0,0.4899333806552281,0.0,10.066619344771876,True,0.0004611805281281464,0.0004611805281281464,0.0,96,100,none,none,2027,2002.260011606294,0.19701137772763785,0.43183687876002474,1.8201734289810743,0.09472956294735983,0.3598767021540247,43.737908600014634
RandomSearch,random_main,0.65,0.6465508064892539,3.449193510746129,3.449193510746129,0.4994810924859261,0.0,0.5189075140739074,True,0.11896935874573207,0.11896935874573207,0.0,31,100,none,none,2028,1699.1624041372504,0.2721833528074653,0.2047443738654154,1.0572062785856868,0.10783677919307874,0.3640325866926606,45.75740619993303
RandomSearch,random_main,0.7,0.6463435412260055,53.6564587739945,53.6564587739945,0.494822704507515,0.0,5.177295492485023,True,28.79015568165371,28.79015568165371,0.0,21,100,none,none,2029,2990.9840458221042,0.26570709835943096,0.35456413880711746,1.2687474104908505,0.11537471262159889,0.3624130479211566,44.59749859990552
RandomSearch,random_main,0.75,0.6362553063038783,113.74469369612173,113.74469369612173,0.49482159162046624,0.0,5.178408379533761,True,129.3785534402455,129.3785534402455,0.0,66,100,none,none,2030,4326.51700332944,0.17256374219081388,0.17312143523232543,1.22988544700855,0.11078486301082872,0.37159571950856335,46.51741630001925
RandomSearch,random_extra_target065,0.65,0.6462768906837061,3.7231093162939377,3.7231093162939377,0.49843636317929435,0.0,1.5636368207056495,True,0.13861542981074712,0.13861542981074712,0.0,28,100,none,none,2027,4174.516846439512,0.3786208613967419,0.2189808348966562,1.109753848818126,0.11720314691668939,0.3708720505894454,45.71100030001253
RandomSearch,random_extra_target065,0.65,0.6409074011097597,9.092598890240279,9.092598890240279,0.4991248480682435,0.0,0.8751519317565237,True,0.8267535457879873,0.8267535457879873,0.0,10,100,none,none,2031,3096.274043090795,0.31167402921408316,0.20433708426454644,1.396738971843205,0.11416964406919508,0.3703051743070226,43.00046020001173
