run_label,target,kernel,acquisition,seed,total_evaluations,initial_points,bo_iterations,total_wall_time_s,mean_iteration_time_s,mean_simulation_time_s,mean_gp_fit_time_s,mean_acquisition_time_s,best_target_error_mm,best_peak_y_true,best_max_abs_xr_true,best_residual_margin_mm,best_feasible_abs
main,0.55,matern,lcb,13345,100,20,80,53.143055099993944,0.5311598890053574,0.40746908699627965,0.11768808499327861,0.005886499993503094,0.8096686195504521,0.5508096686195505,0.4839977668222295,16.0022331777705,True
main,0.6,matern,lcb,13346,100,20,80,53.92990360001568,0.5392043359985109,0.41546766900457444,0.1176933169993572,0.0059246230055578055,0.01612992538768676,0.6000161299253877,0.4836367882974533,16.363211702546675,True
main,0.65,matern,lcb,13347,100,20,80,67.21402449999005,0.6720372980018147,0.5203712909924798,0.1437740739993751,0.00775346799637191,1.1726096726863977,0.6511726096726864,0.49299613391086494,7.003866089135058,True
main,0.7,matern,lcb,13348,100,20,80,66.92965519998688,0.6691972069977783,0.5237086190003901,0.1384757640014868,0.006873040003702044,40.63340735496057,0.6593665926450394,0.49680158586447615,3.1984141355238527,True
main,0.75,matern,lcb,13349,100,20,80,58.97145760001149,0.5896118619956542,0.4484072649921291,0.1348832510050852,0.006193102004472166,108.55010001188192,0.6414498999881181,0.4988973292492847,1.1026707507152955,True
