run_label,target,seed,total_evaluations,total_wall_time_s,mean_iteration_time_s,mean_simulation_time_s,best_target_error_mm,best_peak_y_true,best_max_abs_xr_true,best_residual_margin_mm,best_feasible_abs
random_main,0.55,2026,100,43.845907200011425,0.4383540109929163,0.4383014980086591,2.7679920464775964,0.5527679920464776,0.4522983208827795,47.70167911722051,True
random_main,0.6,2027,100,43.737908600014634,0.4372646569996141,0.4372114920022432,0.21475114158675535,0.6002147511415867,0.4899333806552281,10.066619344771876,True
random_main,0.65,2028,100,45.75740619993303,0.45747885199845767,0.45742549800663257,3.449193510746129,0.6465508064892539,0.4994810924859261,0.5189075140739074,True
random_main,0.7,2029,100,44.59749859990552,0.44588626599521375,0.4458324719977099,53.6564587739945,0.6463435412260055,0.494822704507515,5.177295492485023,True
random_main,0.75,2030,100,46.51741630001925,0.4650847930088639,0.4650293769966811,113.74469369612173,0.6362553063038783,0.49482159162046624,5.178408379533761,True
random_extra_target065,0.65,2027,100,45.71100030001253,0.4570145679835696,0.4569602160062641,3.7231093162939377,0.6462768906837061,0.49843636317929435,1.5636368207056495,True
random_extra_target065,0.65,2031,100,43.00046020001173,0.4298931369930506,0.4298401909996755,9.092598890240279,0.6409074011097597,0.4991248480682435,0.8751519317565237,True
