label,percentile,target,iteration,is_initial,y_sim,error_m,error_mm,squared_error,Kr,hr,f0,f1,A,x_r_start,best_error_m,best_error_mm,de_y_sim,de_error_m,de_error_mm
target2_p35,35,0.557278,1,True,0.6413121038454989,0.08403410384549881,84.0341038454988,0.0070617306091160775,210.76153620757796,0.6561121560247948,0.0022199880592877314,6.011842379658445,0.1990582265211235,0.42048755296726487,0.08403410384549881,84.0341038454988,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,2,True,0.5183486811170216,0.03892931888297846,38.92931888297846,0.0015154918686926231,707.041546024727,0.9213935694723047,0.0019531675036512097,3.384729843473103,0.1462920197576742,0.36146470022302796,0.03892931888297846,38.92931888297846,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,3,True,0.6375243740224154,0.0802463740224153,80.2463740224153,0.006439480543745369,4194.506091160474,1.017723838672917,0.004611019943160943,9.140932894750655,0.16445415212984166,0.4587236548779165,0.03892931888297846,38.92931888297846,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,4,True,0.5546406979266947,0.00263730207330537,2.63730207330537,6.955362225860802e-06,2634.460725723635,0.23683356008779352,0.00825949313731548,6.951831822309092,0.10029301975605097,0.40213757757355606,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,5,True,0.6362641811859417,0.0789861811859417,78.98618118594169,0.0062388168183384095,1188.5920864338566,0.8805361292148032,0.0075579462063102365,8.56933736394894,0.13845710507932452,0.4863390209351509,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,6,True,0.6532391141838225,0.09596111418382247,95.96111418382247,0.009208535435400613,1695.0665436051697,0.103249026756579,0.00670743289544323,7.6406782057755915,0.11530444188724193,0.3162105728183143,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,7,True,0.676100899357565,0.11882289935756496,118.82289935756496,0.014118881411738012,2486.3384623856186,0.5524295073774066,0.0058153597444396245,4.631130203722243,0.1756284808112767,0.46334643607884324,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,8,True,0.4757352454417098,0.08154275455829024,81.54275455829024,0.006649220820953564,4656.8701000188985,0.7687633358617959,0.0032360627966187515,9.436664949752238,0.12612521620969827,0.3342334379213951,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,9,True,0.572552367136311,0.015274367136310918,15.274367136310918,0.000233306291414815,3685.577203052262,0.386024751639069,0.0008920908795496429,4.394846411174296,0.18213075622497862,0.34670298286815937,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,10,True,0.5932746670402713,0.03599666704027127,35.99666704027127,0.001295760038008152,3184.4689644730956,0.42192709689780317,0.009545673382217044,5.401881162832975,0.15860203001872344,0.39770939852928056,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
target2_p35,35,0.557278,11,False,0.569083899202946,0.011805899202945946,11.805899202945946,0.00013937925599011972,1997.7291932212363,0.21573281131135294,0.008669345140727898,7.26407857244666,0.1146102184602012,0.3847748805755872,0.00263730207330537,2.63730207330537,0.560575,0.0032969999999999944,3.2969999999999944
