target,attempt,generation,best_objective_so_far,scipy_convergence
0.55,5,19,0.07829742253818733,2.0225841366216187e-07
0.55,5,20,0.07829742253818733,2.0000321707836748e-07
0.55,5,21,0.07829742253818733,8.300312509346023e-07
0.55,5,22,0.07829742253818733,8.32770583330444e-07
0.55,5,23,0.0782693486865218,8.922223210692574e-07
0.55,5,24,0.0782693486865218,9.270612444381706e-07
0.55,5,25,0.0782693486865218,9.251479547146792e-07
0.55,5,26,0.0782693486865218,9.564101619836466e-07
0.55,5,27,0.0782693486865218,9.686391146714216e-07
0.55,5,28,0.0782693486865218,1.0997237172239695e-06
0.55,5,29,0.0782693486865218,1.1150804683811426e-06
0.55,5,30,0.0782693486865218,1.1162395708377e-06
0.55,5,31,0.0782693486865218,1.14189567966084e-06
0.55,5,32,0.0782693486865218,2.078822380514136e-06
0.55,5,33,0.07826619259808043,2.1398559372797747e-06
0.55,5,34,0.07826619259808043,2.181916886893093e-06
0.55,5,35,0.0782089607071323,2.410266914109615e-06
0.55,5,36,0.0782089607071323,2.5303637673359167e-06
0.55,5,37,0.0782089607071323,3.1322548924258906e-06
0.55,5,38,0.0782089607071323,3.1415967668124677e-06
0.55,5,39,0.07816893305192266,3.227587785195854e-06
0.55,5,40,0.07816893305192266,3.3825809407787684e-06
0.55,5,41,0.07816893305192266,3.362296052446809e-06
0.55,5,42,0.07816853695782293,3.691140583593483e-06
0.55,5,43,0.07816821559851134,3.730887894962927e-06
0.55,5,44,0.07816821559851134,5.125225677883751e-06
0.55,5,45,0.07816821559851134,5.084238198415189e-06
0.55,5,46,0.07816821559851134,5.303976722439668e-06
0.55,5,47,0.07816821559851134,6.43251641886296e-06
0.55,5,48,0.07816821559851134,6.464338938066587e-06
0.55,5,49,0.07816821559851134,7.440877467558205e-06
0.55,5,50,0.07809896023214569,7.503663715189376e-06
0.55,5,51,0.07809896023214569,7.915585341597781e-06
0.55,5,52,0.07809896023214569,8.616443652527029e-06
0.55,5,53,0.07809896023214569,8.694018254939195e-06
0.55,5,54,0.07809421171649167,8.953181398732785e-06
0.55,5,55,0.07809421171649167,8.949207794160237e-06
0.55,5,56,0.07805910918811337,9.248860163160612e-06
0.55,5,57,0.07791902176609011,1.0110972142832783e-05
0.55,5,58,0.07791902176609011,1.0046551767270105e-05
0.55,5,59,0.07791902176609011,9.958041393545528e-06
0.55,5,60,0.07791902176609011,1.008530884628383e-05
0.55,5,61,0.07791653955644509,1.3084522369267132e-05
0.55,5,62,0.07791653955644509,1.3670087301256227e-05
0.55,5,63,0.07791653955644509,1.4997838807884532e-05
0.55,5,64,0.07791653955644509,1.7859746569628536e-05
0.55,5,65,0.07791653955644509,1.7778385727742507e-05
0.55,5,66,0.07791653955644509,1.756149707765528e-05
0.55,5,67,0.07786031084125264,1.7939705667784354e-05
0.55,5,68,0.07786031084125264,1.7904053231939988e-05
0.55,5,69,0.07786031084125264,1.8139354621247017e-05
0.55,5,70,0.07786031084125264,1.9385325203803724e-05
0.55,5,71,0.07786031084125264,2.024327741862518e-05
0.55,5,72,0.07786031084125264,2.120040314121343e-05
0.55,5,73,0.07786031084125264,2.3885548860589118e-05
0.55,5,74,0.07786031084125264,2.708623013723441e-05
0.55,5,75,0.07786031084125264,2.7016611643032538e-05
0.55,5,76,0.07786031084125264,3.1385533525793245e-05
0.55,5,77,0.07786031084125264,3.186375066501038e-05
0.55,5,78,0.07786031084125264,3.2398931169444066e-05
0.55,5,79,0.07786031084125264,3.323762355283308e-05
0.55,5,80,0.07786031084125264,3.318200629044831e-05
0.55,5,81,0.07785567698163613,3.41814408501839e-05
0.55,5,82,0.07785567698163613,3.47525757999431e-05
0.55,5,83,0.07785567698163613,3.466209926268651e-05
0.55,5,84,0.07784121257672229,3.828567766649209e-05
0.55,5,85,0.07784121257672229,3.826870783835878e-05
0.55,5,86,0.07784121257672229,3.825636719174051e-05
0.55,5,87,0.07784121257672229,3.8356761852990264e-05
0.55,5,88,0.07783911305585453,3.83738909732377e-05
0.55,5,89,0.07783911305585453,3.8610690478047756e-05
0.55,5,90,0.07783911305585453,4.686354050664775e-05
0.55,5,91,0.07783911305585453,4.85011744614088e-05
0.55,5,92,0.07783911305585453,4.830499714406555e-05
0.55,5,93,0.07783911305585453,5.6580986333866684e-05
0.55,5,94,0.07783911305585453,6.582001718692462e-05
0.55,5,95,0.07783911305585453,6.591157982385832e-05
0.55,5,96,0.07783911305585453,6.807081065979159e-05
0.55,5,97,0.07783911305585453,0.0001886872854794032
0.55,5,98,0.07783911305585453,0.00019429121956029673
0.55,5,99,0.07783911305585453,0.00020324295668012451
0.55,5,100,0.07783911305585453,0.00020587314963940476
0.55,5,101,0.07783770491660269,0.00020454240457616336
0.55,5,102,0.07783571812845802,0.00021071456763197897
0.55,5,103,0.07783571812845802,0.00021496399408437892
0.55,5,104,0.07783571812845802,0.00021543164495663972
0.55,5,105,0.07783571812845802,0.00022368670666739578
0.55,5,106,0.07783311959378619,0.00023640197228043494
0.55,5,107,0.07783311959378619,0.0002410210943090208
0.55,5,108,0.07783311959378619,0.0002524566076735716
0.55,5,109,0.07783311959378619,0.0002461005381049457
0.55,5,110,0.07783311959378619,0.00026660458754444873
0.55,5,111,0.07783311959378619,0.0002816742205858448
0.55,5,112,0.0778330444146989,0.0003103797588227037
0.55,5,113,0.07783047618680851,0.0003222468526128467
0.55,5,114,0.07783047618680851,0.00033131190418115664
0.55,5,115,0.07783047618680851,0.0004187705209334987
0.55,5,116,0.07783047618680851,0.0004164184680130821
0.55,5,117,0.07783047618680851,0.0004201425442789381
0.55,5,118,0.07783047618680851,0.0004316212368204932
0.55,5,119,0.07783047618680851,0.0005407593391965794
0.55,5,120,0.07782905264203527,0.0005947628590806736
0.55,5,121,0.07782654973374532,
0.6,1,1,0.08386511612332778,3.153245256649304e-08
0.6,1,2,0.07670552298772677,2.8107411215117583e-08
0.6,1,3,0.07670552298772677,2.442474060831595e-08
0.6,1,4,0.07670552298772677,3.3621351004265826e-08
0.6,1,5,0.07670552298772677,2.69272755263046e-08
0.6,1,6,0.07670552298772677,2.8924224585479248e-08
0.6,1,7,0.07670552298772677,6.370773976896754e-08
0.6,1,8,0.07670552298772677,6.057108754420319e-08
0.6,1,9,0.07670552298772677,7.708063303889489e-08
0.6,1,10,0.07670552298772677,8.048967072784837e-08
0.6,1,11,0.07670552298772677,1.4856234001339487e-07
0.6,1,12,0.07670552298772677,1.4683523378307744e-07
0.6,1,13,0.07670552298772677,1.6209331223132934e-07
0.6,1,14,0.07670552298772677,1.5871962312175015e-07
0.6,1,15,0.07670552298772677,1.964437494602254e-07
0.6,1,16,0.07670552298772677,1.9359577137515915e-07
0.6,1,17,0.07552532909750304,1.9266012239972774e-07
0.6,1,18,0.07552532909750304,1.9400012543293775e-07
0.6,1,19,0.07552532909750304,1.9563093396716901e-07
0.6,1,20,0.07552532909750304,2.1079918026379515e-07
0.6,1,21,0.07552532909750304,2.0993592938105274e-07
0.6,1,22,0.07552532909750304,2.191722852586422e-07
0.6,1,23,0.07552532909750304,2.1805804675112615e-07
0.6,1,24,0.07552532909750304,2.492923068825339e-07
0.6,1,25,0.07552532909750304,2.5411515925655777e-07
0.6,1,26,0.07552532909750304,2.593995056622395e-07
0.6,1,27,0.07552532909750304,2.582375890490513e-07
0.6,1,28,0.07552532909750304,2.573810466144564e-07
0.6,1,29,0.07552532909750304,3.753633564051437e-07
0.6,1,30,0.07552532909750304,6.07873931023536e-07
0.6,1,31,0.07552532909750304,7.525331032588572e-07
0.6,1,32,0.07552532909750304,7.740458673064954e-07
0.6,1,33,0.07552532909750304,7.875660057289794e-07
0.6,1,34,0.07552532909750304,7.875695534981267e-07
0.6,1,35,0.07552532909750304,8.047449156871288e-07
0.6,1,36,0.07552532909750304,9.721096236041624e-07
0.6,1,37,0.07552532909750304,9.672277055960042e-07
0.6,1,38,0.07552532909750304,1.0057668087150723e-06
0.6,1,39,0.07552532909750304,2.6939577507165757e-06
0.6,1,40,0.07552532909750304,2.732640991301259e-06
0.6,1,41,0.07552276307172978,3.0135190795243726e-06
0.6,1,42,0.07552276307172978,3.0350331750956134e-06
0.6,1,43,0.07533428461057959,3.296039441656066e-06
0.6,1,44,0.07533428461057959,3.304231459646314e-06
0.6,1,45,0.07533428461057959,3.3512383695972314e-06
0.6,1,46,0.07529074623999067,3.5781438122999418e-06
0.6,1,47,0.07529074623999067,3.5736543644295933e-06
0.6,1,48,0.07529074623999067,3.5736543644295933e-06
0.6,1,49,0.07529074623999067,3.608617124997221e-06
0.6,1,50,0.07529074623999067,3.7290997845146967e-06
0.6,1,51,0.07529074623999067,3.7282896437355543e-06
0.6,1,52,0.07529074623999067,3.7170129264987803e-06
0.6,1,53,0.07529074623999067,3.7231341214228985e-06
0.6,1,54,0.07529074623999067,7.6081275807590285e-06
0.6,1,55,0.07529074623999067,7.643832669552606e-06
0.6,1,56,0.07529074623999067,8.08787077625689e-06
0.6,1,57,0.07528541453686738,7.906853244789935e-06
0.6,1,58,0.07528541453686738,8.544255459252186e-06
0.6,1,59,0.07502700097619763,8.492090799125759e-06
0.6,1,60,0.07502700097619763,8.468982363835888e-06
0.6,1,61,0.07502700097619763,8.299734525890728e-06
0.6,1,62,0.07502700097619763,9.012785134818545e-06
0.6,1,63,0.07502700097619763,9.379797634994032e-06
0.6,1,64,0.07502700097619763,9.512066417159661e-06
0.6,1,65,0.07488350957673881,9.836782455054108e-06
0.6,1,66,0.07488350957673881,9.769769893239048e-06
0.6,1,67,0.07488350957673881,9.68531313683767e-06
0.6,1,68,0.07488350957673881,1.0181940374379363e-05
0.6,1,69,0.07488350957673881,1.0837994187494884e-05
0.6,1,70,0.07488350957673881,1.1094715587318424e-05
0.6,1,71,0.07487015077135906,1.2304336508919247e-05
0.6,1,72,0.07487015077135906,1.2609503032617606e-05
0.6,1,73,0.07487015077135906,1.3542644953832408e-05
0.6,1,74,0.07487015077135906,1.3658310270764515e-05
0.6,1,75,0.07487015077135906,1.4803760451362402e-05
0.6,1,76,0.07480454921204341,1.5780254100842243e-05
0.6,1,77,0.07480454921204341,1.7205090491011096e-05
0.6,1,78,0.07480454921204341,1.7674696548502657e-05
0.6,1,79,0.07480454921204341,1.8106686659881308e-05
0.6,1,80,0.07480454921204341,1.8505595801915914e-05
0.6,1,81,0.07480454921204341,2.0208723078160787e-05
0.6,1,82,0.07480454921204341,2.0671654463808545e-05
0.6,1,83,0.07480454921204341,2.2424915489796236e-05
0.6,1,84,0.07475772787928198,2.4378554943144493e-05
0.6,1,85,0.07475772787928198,2.5067034983205188e-05
0.6,1,86,0.07475772787928198,2.7260681593259253e-05
0.6,1,87,0.07475772787928198,2.731402150865002e-05
0.6,1,88,0.07475772787928198,3.6618073709851415e-05
0.6,1,89,0.07475772787928198,4.1923328280183614e-05
0.6,1,90,0.07475772787928198,4.4290992999377784e-05
0.6,1,91,0.07475772787928198,4.385093695193303e-05
0.6,1,92,0.07475772787928198,4.503188885067222e-05
0.6,1,93,0.07475772787928198,4.541696610179136e-05
0.6,1,94,0.07475772787928198,4.672698036880449e-05
0.6,1,95,0.07475772787928198,5.3985185161463255e-05
0.6,1,96,0.07475772787928198,5.533234580604828e-05
0.6,1,97,0.07475772787928198,5.472658619513939e-05
0.6,1,98,0.07475772787928198,5.7520868640471535e-05
0.6,1,99,0.07475772787928198,6.573614692811011e-05
0.6,1,100,0.07475772787928198,6.596377954976878e-05
0.6,1,101,0.07475772787928198,6.845731609607534e-05
0.6,1,102,0.07475772787928198,7.106529176110479e-05
0.6,1,103,0.07475772787928198,7.299900971940491e-05
0.6,1,104,0.07475772787928198,8.945278358534046e-05
0.6,1,105,0.07475772787928198,9.043706959960832e-05
0.6,1,106,0.07475210777756687,9.124579386645272e-05
0.6,1,107,0.07475210777756687,9.219332414913351e-05
0.6,1,108,0.07474767433460373,0.00013211004978314194
0.6,1,109,0.07474767433460373,0.00014314447635049114
0.6,1,110,0.07474767433460373,0.0001490733250262146
0.6,1,111,0.07474767433460373,0.0001781822947545041
0.6,1,112,0.07474767433460373,0.00018831925935730324
0.6,1,113,0.07474767433460373,0.0001922997604992023
0.6,1,114,0.07474767433460373,0.00019279037463580957
0.6,1,115,0.07474767433460373,0.00019351558797307684
0.6,1,116,0.07474767433460373,0.00019566017482835894
0.6,1,117,0.07474767433460373,0.00021315856062274012
0.6,1,118,0.07474767433460373,0.00021374920408866042
0.6,1,119,0.07474656328478028,0.0002996651854628875
0.6,1,120,0.07474459826535196,0.0002943685308076995
0.6,1,121,0.07474458721573954,
0.6,2,1,0.07889678075019152,2.826665018372304e-08
0.6,2,2,0.07889678075019152,3.4704470001575007e-08
0.6,2,3,0.07889678075019152,2.327337030057832e-08
0.6,2,4,0.07889678075019152,1.878571255485961e-08
0.6,2,5,0.0781694726911378,3.3074730732262177e-08
0.6,2,6,0.0781694726911378,2.7787055972737256e-08
0.6,2,7,0.0781694726911378,3.084742991888767e-08
0.6,2,8,0.0781694726911378,5.190224755469004e-08
0.6,2,9,0.0781694726911378,6.966693419549944e-08
0.6,2,10,0.0781694726911378,7.517596394482286e-08
0.6,2,11,0.0781694726911378,7.96182437555126e-08
0.6,2,12,0.0770042929467358,7.777637883100897e-08
0.6,2,13,0.0770042929467358,9.218214965264092e-08
0.6,2,14,0.0770042929467358,9.959159805081772e-08
0.6,2,15,0.0770042929467358,9.708402792340393e-08
0.6,2,16,0.0770042929467358,1.292925155913852e-07
0.6,2,17,0.07691098627023352,1.5461404951206183e-07
0.6,2,18,0.07620090307015495,1.5441368273747456e-07
0.6,2,19,0.07620090307015495,1.5244687844882505e-07
0.6,2,20,0.07620090307015495,1.581382014209056e-07
0.6,2,21,0.07577175616062493,2.8616534982010015e-07
0.6,2,22,0.07577175616062493,3.7160894242260565e-07
0.6,2,23,0.07577175616062493,3.892042429273856e-07
0.6,2,24,0.07577175616062493,3.8784891915172834e-07
0.6,2,25,0.07524896319132024,3.902813134501716e-07
0.6,2,26,0.07524896319132024,6.435508609675608e-07
0.6,2,27,0.07524896319132024,6.44013946841417e-07
0.6,2,28,0.07524896319132024,7.544283311616907e-07
0.6,2,29,0.07524896319132024,7.825630850346821e-07
0.6,2,30,0.07524896319132024,7.961552749832318e-07
0.6,2,31,0.07524896319132024,7.935459404054634e-07
0.6,2,32,0.07524896319132024,7.963618601770875e-07
0.6,2,33,0.07524896319132024,8.198491244817413e-07
0.6,2,34,0.07503347481259252,9.295891898791568e-07
0.6,2,35,0.07503347481259252,1.1664022842739002e-06
0.6,2,36,0.07503347481259252,1.1635150129562009e-06
0.6,2,37,0.07503347481259252,1.2251892457162926e-06
0.6,2,38,0.07503347481259252,1.2412900255566048e-06
0.6,2,39,0.07503347481259252,1.488572054222248e-06
0.6,2,40,0.07503347481259252,1.512029155444951e-06
0.6,2,41,0.07503347481259252,1.5594529913231025e-06
0.6,2,42,0.07503347481259252,1.5774629626024317e-06
0.6,2,43,0.07503347481259252,1.5767536795274005e-06
0.6,2,44,0.07503347481259252,1.5733855304618698e-06
0.6,2,45,0.07503347481259252,1.6643123764813348e-06
0.6,2,46,0.07503347481259252,1.8105290802560332e-06
0.6,2,47,0.07503347481259252,1.8115366415095784e-06
0.6,2,48,0.07503347481259252,2.0054837769322963e-06
0.6,2,49,0.07503347481259252,2.015633121493681e-06
0.6,2,50,0.07503347481259252,2.0258589461107283e-06
0.6,2,51,0.07503347481259252,2.936971350791208e-06
0.6,2,52,0.07503347481259252,3.1498943791589904e-06
0.6,2,53,0.07503347481259252,3.165383377843839e-06
0.6,2,54,0.07501568333815359,3.4646778937821314e-06
0.6,2,55,0.07501568333815359,3.4471155115915064e-06
0.6,2,56,0.07501568333815359,3.4350340871265326e-06
0.6,2,57,0.07501568333815359,3.433938684736969e-06
0.6,2,58,0.07501568333815359,3.716840474102988e-06
0.6,2,59,0.07501568333815359,3.71522448011798e-06
0.6,2,60,0.07501568333815359,3.7239658091568017e-06
0.6,2,61,0.07501568333815359,3.7176225393177436e-06
0.6,2,62,0.07492524733969173,3.6478362283136035e-06
0.6,2,63,0.07487453994695069,3.629368682975322e-06
0.6,2,64,0.07487453994695069,3.821872484469209e-06
0.6,2,65,0.07487453994695069,4.523668898495192e-06
0.6,2,66,0.07487453994695069,4.522070799825406e-06
0.6,2,67,0.07487453994695069,4.483849292712302e-06
0.6,2,68,0.07487453994695069,4.542031232464315e-06
0.6,2,69,0.07487453994695069,4.744242517439169e-06
0.6,2,70,0.07484724087039643,5.799983539524017e-06
0.6,2,71,0.07483310880949075,5.7324717186617655e-06
0.6,2,72,0.0748240138607104,5.759692842885405e-06
0.6,2,73,0.0748240138607104,5.792858220921535e-06
0.6,2,74,0.07478188750067738,6.045131713412549e-06
0.6,2,75,0.07478188750067738,6.221978637549885e-06
0.6,2,76,0.07478188750067738,6.277505363037598e-06
0.6,2,77,0.07478188750067738,6.359678080877474e-06
0.6,2,78,0.07478188750067738,6.359509769453166e-06
0.6,2,79,0.07478188750067738,6.341920528962927e-06
0.6,2,80,0.0747810783413654,6.5021017510635275e-06
0.6,2,81,0.07477222255127715,6.644376442642935e-06
0.6,2,82,0.07477222255127715,6.643696096503849e-06
0.6,2,83,0.07477222255127715,8.87162576808169e-06
0.6,2,84,0.07477222255127715,8.95570406526114e-06
0.6,2,85,0.07477222255127715,8.945142882842983e-06
0.6,2,86,0.07477222255127715,8.950803620127343e-06
0.6,2,87,0.07477222255127715,8.988116239727295e-06
0.6,2,88,0.07477222255127715,8.98393336351188e-06
0.6,2,89,0.07477193485425371,8.957899341868677e-06
0.6,2,90,0.07476672650408428,8.94241039453083e-06
0.6,2,91,0.07476672650408428,9.56092075141905e-06
0.6,2,92,0.07476672650408428,9.557637719573773e-06
0.6,2,93,0.07476241792898383,3.333035936533853e-05
0.6,2,94,0.07476241792898383,3.39477588077889e-05
0.6,2,95,0.07476241792898383,3.3912230543423785e-05
0.6,2,96,0.07476241792898383,7.928701616386705e-05
0.6,2,97,0.07476241792898383,8.071273218324622e-05
0.6,2,98,0.07476241792898383,0.00010783887255473724
0.6,2,99,0.07476241792898383,0.00012578331963836677
0.6,2,100,0.07475203866872242,0.0001236906962367921
0.6,2,101,0.07475057526885981,0.00014446988223475483
0.6,2,102,0.07475057526885981,0.0001499582313128212
0.6,2,103,0.07474977329141029,0.0001508792961156832
0.6,2,104,0.07474977329141029,0.0001500874768657069
0.6,2,105,0.07474977329141029,0.00015626523768370922
0.6,2,106,0.07474977329141029,0.00017056111285441167
0.6,2,107,0.07474977329141029,0.00016585392740034273
0.6,2,108,0.07474835976710906,0.0001789812646361429
0.6,2,109,0.07474835976710906,0.00019649572130366627
0.6,2,110,0.0747478823726063,0.00019504790067554226
0.6,2,111,0.0747478823726063,0.0002430722041995523
0.6,2,112,0.07474508183344689,0.0002584537001774774
0.6,2,113,0.07474508183344689,0.0002707815069346922
0.6,2,114,0.07474508183344689,0.00027434567702233495
0.6,2,115,0.07474508183344689,0.0002841504322319431
0.6,2,116,0.07474508183344689,0.00028411062585894
0.6,2,117,0.07474508183344689,0.0003093440536125417
0.6,2,118,0.07474508183344689,0.00030930299791798166
0.6,2,119,0.07474508183344689,0.00030899213534329615
0.6,2,120,0.07474508183344689,0.00031762849498163015
0.6,2,121,0.07474506975869627,
0.6,3,1,0.08128881915045097,1.3324835907398107e-08
0.6,3,2,0.08128881915045097,1.1725169884412005e-08
0.6,3,3,0.07942303419436661,3.1537731770706594e-08
0.6,3,4,0.07848844090524457,2.258680302954135e-08
0.6,3,5,0.07661747321707785,5.86983548711975e-08
0.6,3,6,0.07661747321707785,5.1607286946198355e-08
0.6,3,7,0.07661747321707785,4.392848909959726e-08
0.6,3,8,0.07661747321707785,3.961825217815978e-08
0.6,3,9,0.07661747321707785,4.953763928788597e-08
0.6,3,10,0.07661747321707785,5.966255824218131e-08
0.6,3,11,0.07661747321707785,5.686659761113163e-08
0.6,3,12,0.07661747321707785,5.38444533252667e-08
0.6,3,13,0.07661747321707785,5.226239092847245e-08
0.6,3,14,0.07620946674906753,1.9215318378132557e-07
0.6,3,15,0.07620946674906753,1.9327029844068433e-07
0.6,3,16,0.07620946674906753,2.523647319620439e-07
0.6,3,17,0.07620946674906753,2.51506418157136e-07
0.6,3,18,0.07620946674906753,2.5130242598201097e-07
0.6,3,19,0.07620946674906753,2.7971185026069096e-07
0.6,3,20,0.07620946674906753,2.8430643240491236e-07
0.6,3,21,0.07620946674906753,3.768997370070675e-07
0.6,3,22,0.07612244959043096,4.012720936707423e-07
0.6,3,23,0.07602144343774947,4.3484732350558373e-07
0.6,3,24,0.07602144343774947,4.3235932447124474e-07
0.6,3,25,0.075845986667925,4.651732724893345e-07
0.6,3,26,0.075845986667925,4.809588920661498e-07
0.6,3,27,0.075845986667925,4.808289048954404e-07
0.6,3,28,0.075845986667925,6.240528000779707e-07
0.6,3,29,0.07526570181914712,6.400203715773466e-07
0.6,3,30,0.07526570181914712,7.94747561062061e-07
0.6,3,31,0.07526570181914712,8.322513194243775e-07
0.6,3,32,0.07526570181914712,8.299919840553789e-07
0.6,3,33,0.07526570181914712,8.749927228514481e-07
0.6,3,34,0.07526570181914712,1.0442668258791488e-06
0.6,3,35,0.07526570181914712,1.4098673599147095e-06
0.6,3,36,0.07518934296058968,1.7999213645165348e-06
0.6,3,37,0.07518934296058968,2.053635453939822e-06
0.6,3,38,0.07518934296058968,2.067350937044098e-06
0.6,3,39,0.07495802087742606,2.059955788585708e-06
0.6,3,40,0.07495802087742606,2.414226898855464e-06
0.6,3,41,0.07495802087742606,2.504676785794516e-06
0.6,3,42,0.07495802087742606,2.651174075673944e-06
0.6,3,43,0.07495802087742606,2.6441358561022473e-06
0.6,3,44,0.07495802087742606,2.7378620743918416e-06
0.6,3,45,0.07495802087742606,2.7623469956664223e-06
0.6,3,46,0.07495802087742606,3.1739579127067e-06
0.6,3,47,0.07495802087742606,3.1685076412649717e-06
0.6,3,48,0.07495802087742606,3.1979521019472877e-06
0.6,3,49,0.07495802087742606,4.134047154046621e-06
0.6,3,50,0.07495802087742606,4.131901265084632e-06
0.6,3,51,0.07495802087742606,4.265711068988269e-06
0.6,3,52,0.07495802087742606,4.569752803999367e-06
0.6,3,53,0.07495802087742606,4.491691184540187e-06
0.6,3,54,0.07495802087742606,4.48354921845753e-06
0.6,3,55,0.07495802087742606,4.938424687901059e-06
0.6,3,56,0.07486812090850538,5.209775694987308e-06
0.6,3,57,0.07486812090850538,5.304087666997721e-06
0.6,3,58,0.07486812090850538,5.705828510372241e-06
0.6,3,59,0.07486812090850538,5.710085715935534e-06
0.6,3,60,0.07486812090850538,6.1489213250953495e-06
0.6,3,61,0.07486812090850538,6.4014015124486494e-06
0.6,3,62,0.07486812090850538,6.365905867924719e-06
0.6,3,63,0.07486812090850538,6.342664678223371e-06
0.6,3,64,0.07486812090850538,6.428980975471168e-06
0.6,3,65,0.07486812090850538,9.349166064968303e-06
0.6,3,66,0.07485403081663201,9.629338605490596e-06
0.6,3,67,0.07485403081663201,1.038660210085273e-05
0.6,3,68,0.07485403081663201,1.133656454203417e-05
0.6,3,69,0.07485403081663201,1.3597591861148091e-05
0.6,3,70,0.07485403081663201,1.4128466158333842e-05
0.6,3,71,0.07485403081663201,1.4117196267088259e-05
0.6,3,72,0.07485403081663201,1.5064612008315459e-05
0.6,3,73,0.07485403081663201,1.5936244193148003e-05
0.6,3,74,0.07481040074822012,1.6641378970513718e-05
0.6,3,75,0.07481040074822012,1.7413601648324772e-05
0.6,3,76,0.07481040074822012,1.8046379574798462e-05
0.6,3,77,0.07481040074822012,1.825502153665277e-05
0.6,3,78,0.07480153532253228,2.153118566904553e-05
0.6,3,79,0.07480153532253228,2.729572533609698e-05
0.6,3,80,0.07478969737502789,2.7109863013152922e-05
0.6,3,81,0.07478969737502789,3.1639116838562466e-05
0.6,3,82,0.07478969737502789,3.329061952237655e-05
0.6,3,83,0.07478969737502789,3.3466243704816115e-05
0.6,3,84,0.07478837928163182,3.378231818320844e-05
0.6,3,85,0.07476903315396319,3.3072111838865335e-05
0.6,3,86,0.07476903315396319,3.4659727317340125e-05
0.6,3,87,0.07474865068111908,3.850684792878557e-05
0.6,3,88,0.07474865068111908,3.978863308343127e-05
0.6,3,89,0.07474865068111908,4.253500686075269e-05
0.6,3,90,0.07474865068111908,4.828740046598196e-05
0.6,3,91,0.07474865068111908,4.832347197292198e-05
0.6,3,92,0.07474865068111908,5.0902933306456677e-05
0.6,3,93,0.07474865068111908,5.692907262073182e-05
0.6,3,94,0.07474865068111908,7.0241373871719e-05
0.6,3,95,0.07474865068111908,7.383750098416145e-05
0.6,3,96,0.07474865068111908,8.4588223041263e-05
0.6,3,97,0.07474865068111908,9.926968891909496e-05
0.6,3,98,0.07474865068111908,0.0001002889831827364
0.6,3,99,0.07474865068111908,0.00012067861655867011
0.6,3,100,0.07474865068111908,0.00012190700923112259
0.6,3,101,0.07474865068111908,0.00015596450316013994
0.6,3,102,0.07474865068111908,0.00016366579613025798
0.6,3,103,0.07474865068111908,0.00017900428972542374
0.6,3,104,0.07474865068111908,0.00019720193392807757
0.6,3,105,0.07474865068111908,0.0002444872433365663
0.6,3,106,0.07474865068111908,0.00024919964351553754
0.6,3,107,0.07474865068111908,0.00026102424180089425
0.6,3,108,0.07474865068111908,0.0002717938754860096
0.6,3,109,0.07474865068111908,0.0002701368487508285
0.6,3,110,0.07474865068111908,0.00029161522217520055
0.6,3,111,0.07474865068111908,0.00031956221947673585
0.6,3,112,0.07474855262767459,0.0003375525989717785
0.6,3,113,0.07474855262767459,0.0003380252152592639
0.6,3,114,0.07474526553371871,0.00034603714791605743
0.6,3,115,0.07474423495876054,0.0003698496184283896
0.6,3,116,0.07474423495876054,0.00037259724616020963
0.6,3,117,0.07474423495876054,0.00037540210303627764
0.6,3,118,0.07474423495876054,0.0003870927638124627
0.6,3,119,0.07474423495876054,0.0005185544454080574
0.6,3,120,0.07474423495876054,0.0005797623025637156
0.6,3,121,0.07474410626375153,
0.6,4,1,0.07798351958889203,2.086052931762078e-08
0.6,4,2,0.07798351958889203,1.550366493259985e-08
0.6,4,3,0.07798351958889203,2.670054259443368e-08
0.6,4,4,0.07798351958889203,1.7781025964262026e-08
0.6,4,5,0.07798351958889203,2.180126426217105e-08
0.6,4,6,0.0773005833448839,3.307772647491063e-08
0.6,4,7,0.07691745275728049,5.441016903120589e-08
0.6,4,8,0.07691745275728049,4.9202161989754394e-08
0.6,4,9,0.07691745275728049,6.819703127489587e-08
0.6,4,10,0.07645652952759009,6.935494632322595e-08
0.6,4,11,0.07645652952759009,7.750318716121354e-08
0.6,4,12,0.07517004671692651,1.036698166167111e-07
0.6,4,13,0.07517004671692651,1.3368062238520191e-07
0.6,4,14,0.07517004671692651,1.79311972285186e-07
0.6,4,15,0.07517004671692651,1.7807429926567322e-07
0.6,4,16,0.07517004671692651,1.7977620988686025e-07
0.6,4,17,0.07517004671692651,1.8727239535257166e-07
0.6,4,18,0.07517004671692651,1.8779859428502903e-07
0.6,4,19,0.07517004671692651,1.9772758462211527e-07
0.6,4,20,0.07517004671692651,2.3368180787075715e-07
0.6,4,21,0.07517004671692651,2.4428983177037794e-07
0.6,4,22,0.07517004671692651,2.487076814525297e-07
0.6,4,23,0.07517004671692651,5.621653214251541e-07
0.6,4,24,0.07517004671692651,5.902706864890686e-07
0.6,4,25,0.07517004671692651,6.532923716006222e-07
0.6,4,26,0.07517004671692651,1.317285828277123e-06
0.6,4,27,0.07517004671692651,1.3758751546561735e-06
0.6,4,28,0.07517004671692651,1.3807868777671964e-06
0.6,4,29,0.07517004671692651,1.4209484677963905e-06
0.6,4,30,0.07517004671692651,1.4780279026484769e-06
0.6,4,31,0.07517004671692651,1.5207840171250204e-06
