method,target,attempt,candidate_rank,success,message,objective_value,optimization_time_s,surrogate_function_evaluations,true_simulator_calls_online,offline_dataset_calls,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std,constraint_value_m,predicted_violation_m,predicted_mean_safety_violation_m,predicted_mean_safety_violation_mm,predicted_safety_violation_m,predicted_safety_violation_mm,tracking_cost,constraint_cost,peak_y_uncertainty_cost,max_abs_xr_uncertainty_cost,tracking_error_scaled,predicted_violation_scaled,peak_y_true,target_error_m,target_error_mm,target_error_pred_m,gp_peak_y_error_vs_true_m,gp_peak_y_error_vs_true_mm,gp_peak_y_error_signed_mm,gp_max_abs_xr_error_vs_true_mm,gp_max_abs_xr_error_signed_mm,reachability_gap_mm,residual_margin_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,extra_reach_true,max_abs_xb_true,robot_limit_true,robot_limit_opt,lambda_constraint,lambda_uncertainty_peak_y,lambda_uncertainty_max_abs_xr,beta_constraint_std,Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,Mr,sweep_beta_constraint_std,sweep_n_attempts,sweep_maxiter,sweep_popsize,sweep_validated_candidates
GP_DE,0.65,2,1,False,Maximum number of iterations has been exceeded.,0.0636091809265406,15.192260026931763,5504,1,3000,0.6499933914259737,0.008090384408850675,0.4950002217333867,0.002778559185363388,0.4950002217333867,2.2173338670716802e-07,2.2173338670716802e-07,0.00022173338670716802,2.2173338670716802e-07,0.00022173338670716802,4.3673250661688574e-07,1.9666277912252206e-08,0.03272715994148705,0.03088156458626902,-0.0006608574026345515,4.4346677341433605e-05,0.6432798143054616,0.006720185694538472,6.720185694538472,6.608574026345515e-06,0.006713577120512126,6.713577120512126,6.713577120512126,0.3668581958150563,-0.3668581958150563,6.720185694538472,4.6329200707982405,0.49536707992920176,0.0,0.0,True,0.14327981430546155,0.23535252464893713,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2859.262121634825,20.0,0.1,0.1947423025904762,0.26978319218816654,1.1401837540095978,0.10930162004927155,0.3672864386398384,10.0,0.0,2,70,12,6
GP_DE,0.75,1,3,False,Maximum number of iterations has been exceeded.,57.06456828399692,14.590908527374268,5238,1,3000,0.6756872580454842,0.008612232856337965,0.49709548549303345,0.003435951761197171,0.49709548549303345,0.0020954854930334554,0.0020954854930334554,2.0954854930334554,0.0020954854930334554,2.0954854930334554,55.223836167984466,1.7564237806054654,0.03708527738589359,0.04722305802109576,-7.431274195451576,0.4190970986066911,0.670834795255393,0.07916520474460698,79.16520474460698,0.07431274195451576,0.0048524627900912165,4.8524627900912165,4.8524627900912165,0.3648419305185002,0.3648419305185002,79.16520474460698,3.2693564374850492,0.49673064356251495,0.0,0.0,True,0.17083479525539302,0.2654074696914544,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2429.7435946371625,20.0,0.1,0.1498683721494166,0.44968191394122514,1.0802799944749297,0.11999463363301782,0.3501027279428834,10.0,0.0,2,70,12,6
GP_DE,0.65,1,3,False,Maximum number of iterations has been exceeded.,0.06394728774895425,15.037022352218628,5364,1,3000,0.6499940767517202,0.008101893454332623,0.49347490370111746,0.002789560813442391,0.49486968410783866,0.0,0.0,0.0,0.0,0.0,3.5084870184863325e-07,0.0,0.0328203387726789,0.0311265981275735,-0.0005923248279859905,0.0,0.6434491008678584,0.006550899132141574,6.550899132141574,5.923248279859905e-06,0.0065449758838617145,6.5449758838617145,6.5449758838617145,0.39904837283899486,-0.39904837283899486,6.550899132141574,6.126047926043543,0.49387395207395646,0.0,0.0,True,0.14344910086785845,0.23762212301960203,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2880.2918705633,20.0,0.1,0.19377285949060935,0.28498843583628775,1.1394014596287632,0.11021427597325531,0.36480138151228136,10.0,0.5,2,70,12,6
GP_DE,0.75,2,3,False,Maximum number of iterations has been exceeded.,60.096830382972705,16.040976762771606,5231,1,3000,0.6741709158124729,0.008588988230530047,0.4957990462457197,0.003414695509930449,0.4975063940006849,0.0025063940006849195,0.0007990462457196923,0.7990462457196923,0.0025063940006849195,2.5063940006849195,57.500500087190716,2.5128043546677423,0.03688535941209183,0.046640581702156673,-7.58290841875271,0.5012788001369839,0.6688948884502799,0.08110511154972011,81.1051115497201,0.0758290841875271,0.005276027362193014,5.276027362193014,5.276027362193014,0.16020705187480555,0.16020705187480555,81.1051115497201,4.361160806155118,0.4956388391938449,0.0,0.0,True,0.1688948884502799,0.2648024964500306,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2513.520819974765,20.0,0.1,0.15234980443051696,0.4496881960242295,1.080722797557914,0.11999919677820703,0.35003891381894114,10.0,0.5,2,70,12,6
GP_DE,0.65,2,3,False,Maximum number of iterations has been exceeded.,0.06456979292896525,16.280639171600342,5546,1,3000,0.6500727021795603,0.00811141917480704,0.49213735841408907,0.002811555456732247,0.4949489138708213,0.0,0.0,0.0,0.0,0.0,5.285606912808741e-05,0.0,0.03289756051471366,0.0316193763451235,0.007270217956023561,0.0,0.6434188552034674,0.006581144796532601,6.581144796532601,7.270217956023561e-05,0.0066538469760928365,6.6538469760928365,6.6538469760928365,0.3475118749868833,-0.3475118749868833,6.581144796532601,7.515129710924051,0.49248487028907595,0.0,0.0,True,0.14341885520346742,0.2408696457461832,0.5,0.495,10.0,0.05,0.1,1.0,1000.0,2826.194348808408,20.0,0.1,0.1983624672076991,0.26191614752018866,1.1632777434826778,0.11195205924020998,0.36122470738815143,10.0,1.0,2,70,12,6
GP_DE,0.75,1,3,False,Maximum number of iterations has been exceeded.,63.493657126769996,15.037439346313477,5238,1,3000,0.6722497920228784,0.008554250049978684,0.4943276245474675,0.003392705997254675,0.49772033054472214,0.0027203305447221493,0.0,0.0,0.0027203305447221493,2.7203305447221493,60.45094840485666,2.9600793090193225,0.03658759695878016,0.04604181593523135,-7.775020797712162,0.5440661089444299,0.6666514436256619,0.08334855637433813,83.34855637433813,0.07775020797712162,0.005598348397216513,5.598348397216513,5.598348397216513,0.05692227371090208,-0.05692227371090208,83.34855637433813,5.615453178821617,0.4943845468211784,0.0,0.0,True,0.16665144362566187,0.26394876130945116,0.5,0.495,10.0,0.05,0.1,1.0,1000.0,2614.2576701316457,20.0,0.1,0.15776078383365572,0.4498461398715199,1.079231897220469,0.1199995210675435,0.35000370992982704,10.0,1.0,2,70,12,6
GP_DE,0.65,1,2,False,Maximum number of iterations has been exceeded.,0.06544602513228077,15.480347871780396,5252,1,3000,0.6500014569251678,0.008142058191853499,0.48942268261522975,0.0028416301706154076,0.49499227774963594,0.0,0.0,0.0,0.0,0.0,2.1226309443679838e-08,0.0,0.03314655579976433,0.032299448106206996,0.00014569251677309936,0.0,0.643532794167448,0.006467205832552003,6.467205832552003,1.4569251677309936e-06,0.006468662757719734,6.468662757719734,6.468662757719734,0.48044664236146506,-0.48044664236146506,6.467205832552003,10.09687074240878,0.4899031292575912,0.0,0.0,True,0.14353279416744802,0.2428332137229786,0.5,0.495,10.0,0.05,0.1,1.96,1000.0,2853.6569445746345,20.0,0.1,0.19395442779082117,0.32063659581545767,1.1407005032895534,0.11258547762949463,0.35779786440718636,10.0,1.96,2,70,12,6
GP_DE,0.75,1,2,False,Maximum number of iterations has been exceeded.,71.52289485292667,15.85279107093811,5224,1,3000,0.6684855274461124,0.008491532465900526,0.49200840395537043,0.003329520035817879,0.4985342632255735,0.0035342632255734863,0.0,0.0,0.0035342632255734863,3.5342632255734863,66.44609235738486,4.996406619056442,0.03605306180972133,0.044342814675650766,-8.151447255388755,0.7068526451146973,0.6623719296858465,0.08762807031415354,87.62807031415353,0.08151447255388755,0.0061135977602659874,6.1135977602659874,6.1135977602659874,0.2098230398338563,-0.2098230398338563,87.62807031415353,7.781773004795712,0.4922182269952043,0.0,0.0,True,0.16237192968584646,0.2622338100903223,0.5,0.495,10.0,0.05,0.1,1.96,1000.0,2819.274066326614,20.0,0.1,0.16878122669711096,0.4499266627310775,1.082961969315185,0.119997009566878,0.3500029360081078,10.0,1.96,2,70,12,6
