Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std
1000.0,4137.311974195567,20.0,0.1,0.15828108233122246,0.2890422842677467,1.3346002526472716,0.11173763395081861,0.3797590319686988,0.6529869401402469,0.008212736263010577,0.5053517656685176,0.003428619668119711
1000.0,3524.004978124276,20.0,0.1,0.3965302319069687,0.36940521766443535,1.2751460644146162,0.1128641725836875,0.37707328339053825,0.6463767349380577,0.008232821899119785,0.5008212770038315,0.0034775954426468944
1000.0,2160.7322638264222,20.0,0.1,0.22151274766163134,0.27821792914638777,3.576537339309411,0.11645708605207679,0.3551051081628153,0.6131995311196472,0.008178135711897997,0.5573057052169623,0.003392513973443277
1000.0,3047.540595781784,20.0,0.1,0.395235217780034,0.3108273054531293,3.5654856334005642,0.10791780348598239,0.36115179427843846,0.5826209661591404,0.008080639085881141,0.4828370680095294,0.0033639977867724272
1000.0,3259.9839974632887,20.0,0.1,0.2803041942688447,0.412927270674609,2.0672568215038143,0.09704968859859661,0.38744289851150304,0.6076444085374093,0.008069136554254478,0.5052041591321255,0.0033712271672751816
1000.0,2968.533256184606,20.0,0.1,0.26952273036599245,0.44180526969189826,3.0239361884556115,0.11015546865331585,0.39669441642749487,0.641337142570451,0.00807689454117043,0.5610676152367974,0.0033463589336844165
1000.0,4007.031850356892,20.0,0.1,0.43417033146529027,0.32165605173771006,2.762244714554757,0.09852679279594793,0.36153980418498904,0.5677335152909133,0.008161272366398797,0.4689063195079422,0.0034306889397114296
1000.0,3360.258276565569,20.0,0.1,0.1206697116424015,0.15890079826202239,3.1251076670959295,0.11037033735264022,0.35141715696671805,0.5939558718862754,0.008205552343370929,0.62961726951137,0.0035561135768935374
1000.0,2071.0781926854975,20.0,0.1,0.31623852104931227,0.24267895314064944,2.766897664429778,0.09386105054204098,0.3931242833679223,0.6035180447186873,0.008120975974184551,0.5148819488361263,0.003326869360265233
1000.0,2406.273086263982,20.0,0.1,0.23104149142996744,0.2572795077645078,2.7784877681981404,0.11941555919580744,0.36047145896693744,0.6330202707469289,0.008120472185263058,0.558880246032469,0.00346605643464978
1000.0,2068.3481866620955,20.0,0.1,0.15086781854853398,0.37115656703901934,2.1473670985920346,0.11780900121853843,0.3533279666032532,0.6423963517537851,0.008238327135329224,0.5556726666130283,0.0034282340143942658
1000.0,3360.4474927440924,20.0,0.1,0.3650327276808484,0.27747990232435477,2.2197967941276433,0.11434547633893621,0.37545519491199386,0.626806305036566,0.008027211739351127,0.5070024709325058,0.0033366781768397907
1000.0,4672.877934413937,20.0,0.1,0.18351097008153636,0.30945950500497776,2.9034376714033066,0.1172139254736943,0.3546627808354769,0.6014920095580779,0.008173044627166082,0.5367087229734788,0.0035183425539376065
1000.0,4320.02138850127,20.0,0.1,0.3392214083399898,0.4012132948218229,2.8265758151534635,0.1036131797135508,0.38981631984613385,0.6106704636750878,0.008080558224642044,0.5161301275097545,0.0033644857070177733
1000.0,2494.6456618410903,20.0,0.1,0.11939637131279608,0.36248777632710716,3.437121623201494,0.11486037589452318,0.3723844485394914,0.6376380858836244,0.008295291738137542,0.7232395137554248,0.003503541429436249
1000.0,4064.3586512016795,20.0,0.1,0.34977492282211364,0.2009922326223219,3.296617099086225,0.11892572758306771,0.3676052132014872,0.6130410456299261,0.008140206145687478,0.5140904736454951,0.0034481310639593314
1000.0,2457.0592784514242,20.0,0.1,0.3043504383390869,0.40723356550173717,2.8248748193117743,0.11910144315385432,0.39613069482627233,0.663985738677395,0.008127170444714891,0.5554741650591308,0.003393844731613513
1000.0,3987.5192591656587,20.0,0.1,0.34741285088372076,0.16231880348857303,2.0231483230241896,0.11430437189082653,0.37002281728987646,0.6207185802717577,0.00803477154151542,0.49871138079243094,0.0033461749003969566
1000.0,2298.198433027392,20.0,0.1,0.12209315008165052,0.17806626901263134,2.7313390712327688,0.11772410604831939,0.36957606445893054,0.6475880470185948,0.008213171717048212,0.6748972393270125,0.0033734377599721798
