method,target,attempt,success,message,objective_value,optimization_time_s,surrogate_function_evaluations,true_simulator_calls_online,offline_dataset_calls,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std,constraint_value_m,predicted_violation_m,predicted_safety_violation_m,predicted_safety_violation_mm,tracking_cost,constraint_cost,peak_y_uncertainty_cost,max_abs_xr_uncertainty_cost,tracking_error_scaled,predicted_violation_scaled,peak_y_true,target_error_m,target_error_mm,target_error_pred_m,gp_peak_y_error_vs_true_m,gp_peak_y_error_vs_true_mm,gp_peak_y_error_signed_mm,gp_max_abs_xr_error_vs_true_mm,gp_max_abs_xr_error_signed_mm,reachability_gap_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,extra_reach_true,max_abs_xb_true,robot_limit_true,robot_limit_opt,lambda_constraint,lambda_uncertainty_peak_y,lambda_uncertainty_max_abs_xr,beta_constraint_std,Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,Mr
GP_DE,0.65,2,False,Maximum number of iterations has been exceeded.,0.07621652672977303,44.16786241531372,13138,1,3000,0.6499942744974211,0.008063402556012568,0.4950001785544408,0.0033055618196134555,0.4950001785544408,1.785544407884032e-07,1.785544407884032e-07,0.0001785544407884032,3.278137978139012e-07,1.2752675330103755e-08,0.032509230390155006,0.04370695577314488,-0.0005725502578934893,3.571088815768064e-05,0.6426552584825693,0.007344741517430697,7.344741517430697,5.7255025789348934e-06,0.0073390160148517625,7.3390160148517625,7.3390160148517625,0.3823391645911278,-0.3823391645911278,7.344741517430697,0.4953825177190319,0.0,0.0,True,0.14265525848256932,0.23513865736141693,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2871.1793755358917,20.0,0.1,0.19425272040295635,0.3318885803926909,1.1998879617708362,0.10910305719856403,0.36764033797742524,10.0
GP_DE,0.65,3,False,Maximum number of iterations has been exceeded.,0.07621918632056511,43.989224672317505,13159,1,3000,0.6499943319541044,0.008066430424128848,0.4950001801538639,0.003304739103821236,0.4950001801538639,1.8015386388237076e-07,1.8015386388237076e-07,0.00018015386388237076,3.212674427502312e-07,1.298216586869911e-08,0.03253364989365575,0.04368520217730074,-0.0005668045895634855,3.603077277647415e-05,0.643256738134095,0.006743261865905015,6.743261865905015,5.6680458956348545e-06,0.00673759382000938,6.73759382000938,6.73759382000938,0.3804513857192937,-0.3804513857192937,6.743261865905015,0.49538063153958317,0.0,0.0,True,0.143256738134095,0.2348477299352257,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2824.8956683022557,20.0,0.1,0.1938659142317729,0.3226426359321966,1.1852146136401593,0.10891426880427837,0.36747140153801894,10.0
GP_DE,0.65,4,False,Maximum number of iterations has been exceeded.,0.07620754916121139,43.011149168014526,13215,1,3000,0.6499943338879449,0.008066311655101428,0.49500017562764265,0.003304335179590331,0.49500017562764265,1.7562764265122155e-07,1.7562764265122155e-07,0.00017562764265122155,3.2104825820980155e-07,1.233802754529007e-08,0.032532691858612565,0.04367452391631306,-0.0005666112055102701,3.512552853024431e-05,0.6428046193520953,0.007195380647904703,7.195380647904703,5.666112055102701e-06,0.007189714535849601,7.189714535849601,7.189714535849601,0.3788447932378536,-0.3788447932378536,7.195380647904703,0.4953790204208805,0.0,0.0,True,0.14280461935209532,0.2351240862156744,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2869.0288226046187,20.0,0.1,0.18994866116145298,0.3237065368870927,1.195227012469205,0.10899635175015122,0.36762735688567,10.0
GP_DE,0.65,5,False,Maximum number of iterations has been exceeded.,0.07620745296046824,44.92137885093689,13285,1,3000,0.6499942310640842,0.008064684140119434,0.49500017952030245,0.0033048276098493266,0.49500017952030245,1.7952030245682593e-07,1.7952030245682593e-07,0.00017952030245682593,3.3280621601321574e-07,1.2891015597676107e-08,0.032519565139946964,0.04368754212328966,-0.0005768935915861917,3.5904060491365186e-05,0.6427588776255284,0.007241122374471609,7.241122374471609,5.768935915861917e-06,0.007235353438555747,7.235353438555747,7.235353438555747,0.3784673209381584,-0.3784673209381584,7.241122374471609,0.4953786468412406,0.0,0.0,True,0.1427588776255284,0.2351627223091403,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2857.3294850670577,20.0,0.1,0.19219906290047245,0.32432059903105764,1.196564551861993,0.10905692818767143,0.36753963477435375,10.0
GP_DE,0.7,1,False,Maximum number of iterations has been exceeded.,6.339354439375668,48.522205114364624,13397,1,3000,0.675623252294159,0.008622132699414857,0.4958780612774112,0.003589182474279066,0.4958780612774112,0.0008780612774111907,0.0008780612774111907,0.8780612774111907,5.942258287142232,0.30839664275558876,0.03717058614315947,0.05152892333468798,-2.4376747705840973,0.17561225548223813,0.667868013126719,0.032131986873281004,32.13198687328101,0.024376747705840973,0.007755239167440031,7.755239167440031,7.755239167440031,0.25550466269746996,-0.25550466269746996,32.13198687328101,0.49613356594010866,0.0,0.0,True,0.16786801312671895,0.26612045654942884,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2499.7912215301985,20.0,0.1,0.12964112958241206,0.44999894859663864,1.1737332190143177,0.11999999798952384,0.35000006468934547,10.0
GP_DE,0.7,2,False,Maximum number of iterations has been exceeded.,6.339275415661797,45.65215873718262,13152,1,3000,0.6756205871496556,0.00862267755405892,0.49587606054975875,0.0035899020720747154,0.49587606054975875,0.0008760605497587504,0.0008760605497587504,0.8760605497587504,5.943557709275375,0.30699283473744154,0.037175284100635766,0.05154958754834535,-2.4379412850344395,0.17521210995175007,0.6679002275090293,0.032099772490970624,32.09977249097062,0.024379412850344395,0.007720359640626229,7.720359640626229,7.720359640626229,0.25603587838385344,-0.25603587838385344,32.09977249097062,0.4961320964281426,0.0,0.0,True,0.16790022750902933,0.2661251248184463,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2500.611739975516,20.0,0.1,0.12938577779135693,0.4499977795662653,1.1750580098190435,0.11999998136051902,0.35000000355284955,10.0
GP_DE,0.7,3,False,Maximum number of iterations has been exceeded.,6.339306538298175,42.22096824645996,13159,1,3000,0.6756174151137272,0.008621162841306802,0.4958739604771182,0.003588770344462781,0.4958739604771182,0.0008739604771181853,0.0008739604771181853,0.8739604771181853,5.945104457362969,0.3055227662258584,0.03716222436816459,0.05151709034118204,-2.4382584886272762,0.17479209542363705,0.6679044013615087,0.03209559863849121,32.09559863849121,0.024382584886272762,0.007713013752218445,7.713013752218445,7.713013752218445,0.26104936201754025,-0.26104936201754025,32.09559863849121,0.4961350098391357,0.0,0.0,True,0.16790440136150875,0.2661152308622756,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2500.049269619874,20.0,0.1,0.12952922941332165,0.44999930833577767,1.1751744886558353,0.11999997121298325,0.3500001343829516,10.0
GP_DE,0.7,4,False,Maximum number of iterations has been exceeded.,6.339292756576262,41.83941984176636,13152,1,3000,0.6756193638799305,0.008622590986608353,0.49587523632194364,0.0035898675122823047,0.49587523632194364,0.0008752363219436399,0.0008752363219436399,0.8752363219436399,5.944154176192359,0.30641544769977236,0.03717453766116981,0.051548595022959776,-2.4380636120069465,0.17504726438872797,0.6679031172287675,0.03209688277123246,32.09688277123246,0.024380636120069465,0.007716246651162995,7.716246651162995,7.716246651162995,0.25683372125612225,-0.25683372125612225,32.09688277123246,0.49613207004319976,0.0,0.0,True,0.1679031172287675,0.26612297973429144,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2500.682943861893,20.0,0.1,0.1293762485164427,0.4499984412496886,1.1751814061099775,0.1199999709409466,0.35000009056567355,10.0
GP_DE,0.7,5,False,Maximum number of iterations has been exceeded.,6.3392357774443076,42.699450969696045,13229,1,3000,0.6756266662988767,0.008622239743680796,0.49588023970535067,0.0035896216977596086,0.49588023970535067,0.0008802397053506716,0.0008802397053506716,0.8802397053506716,5.940593957063112,0.3099287755503349,0.03717150909875434,0.05154153573210629,-2.4373333701123268,0.17604794107013433,0.667919620610749,0.0320803793892509,32.0803793892509,0.024373333701123268,0.007707045688127634,7.707045688127634,7.707045688127634,0.25830764861028976,-0.25830764861028976,32.0803793892509,0.49613854735396096,0.0,0.0,True,0.16791962061074905,0.26612344198582744,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2500.100374623596,20.0,0.1,0.1293804261200411,0.45,1.1754327631896462,0.12,0.35,10.0
GP_DE,0.75,1,False,Maximum number of iterations has been exceeded.,54.64479556680448,43.88086271286011,13159,1,3000,0.6776819102659436,0.008676163894396852,0.49737460765200336,0.003626018085715712,0.49737460765200336,0.0023746076520033688,0.0023746076520033688,2.3746076520033688,52.299061027830334,2.2555046003811805,0.037637909961217776,0.052592028631749735,-7.23180897340564,0.47492153040067375,0.6705502656084628,0.07944973439153724,79.44973439153725,0.0723180897340564,0.00713164465748084,7.13164465748084,7.13164465748084,0.1301480617256212,-0.1301480617256212,79.44973439153725,0.497504755713729,0.0,0.0,True,0.17055026560846276,0.2671174062715699,0.5,0.495,10.0,0.05,0.1,0.0,1000.0,2397.0393935145376,20.0,0.1,0.12498107436711081,0.45,1.1755290991487235,0.12,0.35,10.0
