target,peak_y_true,target_error_mm,max_abs_xr_true,constraint_violation_abs_mm,feasible_abs,peak_y_pred,max_abs_xr_pred,surrogate_function_evaluations,optimization_time_s
0.55,0.550275705920491,0.2757059204909762,0.45705758276458563,0.0,True,0.5500093759388226,0.45560787614571013,13089,35.051496744155884
0.6,0.599967950730834,0.03204926916600126,0.4759552070058745,0.0,True,0.5999972374825768,0.4760526070546646,13096,36.36977434158325
0.65,0.6448679211404449,5.132078859555134,0.4941246786989152,0.0,True,0.6499760596642805,0.49360714280063667,13166,36.87160778045654
0.7,0.66665054721327,33.34945278672996,0.4943234753786126,0.0,True,0.6721918179711148,0.49427731445687845,13201,37.63465690612793
0.75,0.668646007030049,81.35399296995105,0.49552558770221256,0.0,True,0.6739969487119065,0.49564636546289637,13208,38.243582248687744
