sample_index,y_achieved,error,extra_reach,max_xr,max_xb,constraint_violation,feasible,noise_Kb,noise_Mb,noise_hb,param_Kb,param_Kr,param_Mb,param_hb,param_hr,param_f0,param_f1,param_A,param_x_r_start
16,0.614406280881458,0.0055937191185420065,0.11440628088145799,0.48918235177136365,0.2123717953028142,0.0,True,0.03394567815359475,0.003378953474444573,0.014455969934499208,1033.9456781535948,2950.19838671802,20.067579069488893,0.10144559699344993,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
17,0.6317116156577127,0.011711615657712726,0.13171161565771272,0.49052003816153744,0.23075437543736776,0.0,True,0.03156441129192702,-0.07285779099278332,-0.015983560817865068,1031.5644112919272,2950.19838671802,18.542844180144332,0.09840164391821349,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
18,0.6221151428964325,0.0021151428964325536,0.12211514289643255,0.4888579239313416,0.22288723752020828,0.0,True,-0.023518632714639776,-0.0319438924121671,-0.013757112561334188,976.4813672853603,2950.19838671802,19.361122151756657,0.09862428874386658,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
19,0.619513095487845,0.0004869045121550508,0.11951309548784494,0.490341038689188,0.2150391978569645,0.0,True,0.0747470655617198,-0.043291555784662164,0.04841391772957404,1074.7470655617196,2950.19838671802,19.134168884306757,0.10484139177295743,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
20,0.6132479862515843,0.0067520137484157194,0.11324798625158428,0.4883999173803283,0.21604251996805127,0.0,True,-0.08414348858079024,-0.016744251499288744,0.00813765325525028,915.8565114192097,2950.19838671802,19.665114970014226,0.10081376532552502,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
21,0.6067755786465601,0.01322442135343993,0.10677557864656007,0.48846341064826915,0.20281272497284766,0.0,True,0.02931111656796391,0.03556132898964275,0.039667361759996266,1029.3111165679638,2950.19838671802,20.711226579792857,0.10396673617599964,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
22,0.6134371942890167,0.006562805710983333,0.11343719428901666,0.48851265125602283,0.21179699306006394,0.0,True,-0.01743625361242188,-0.02311758963322836,0.042898794062857695,982.5637463875781,2950.19838671802,19.537648207335433,0.10428987940628578,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
23,0.6343868280135276,0.014386828013527642,0.13438682801352764,0.48994176437043546,0.23709495618814055,0.0,True,-0.009565216244080745,-0.0637843161668961,-0.056664360700174034,990.4347837559192,2950.19838671802,18.724313676662078,0.0943335639299826,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
24,0.6089330986995927,0.011066901300407328,0.10893309869959267,0.4888894026252341,0.20952514069514028,0.0,True,-0.045972614300080566,0.024858037202688203,0.007121286803528262,954.0273856999194,2950.19838671802,20.497160744053765,0.10071212868035283,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
25,0.6197531102528014,0.00024688974719855317,0.11975311025280144,0.48955971862751246,0.2179298180534751,0.0,True,0.034524267703388414,-0.021362632316826714,0.007926984553835711,1034.5242677033884,2950.19838671802,19.572747353663466,0.10079269845538358,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
26,0.6161149847751057,0.0038850152248942615,0.11611498477510573,0.4893620545424345,0.21437279938498466,0.0,True,0.031279519698366835,-0.015467326986011921,0.022838761877870574,1031.2795196983668,2950.19838671802,19.690653460279762,0.10228387618778706,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
27,0.6192766687093446,0.0007233312906553824,0.11927666870934461,0.4885961157957047,0.2215000073727698,0.0,True,-0.033096297053332564,-0.01815269232825359,-0.019086894699916455,966.9037029466674,2950.19838671802,19.636946153434927,0.09809131053000836,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
28,0.6117743932815541,0.008225606718445855,0.11177439328155414,0.48902750582373755,0.21483743163066646,0.0,True,-0.05979198227945198,0.024348624039279093,-0.023470117010136196,940.2080177205481,2950.19838671802,20.48697248078558,0.09765298829898639,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
