Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,max_xr,max_xb,extra_reach,constraint_violation,feasible
1158.5064298244326,557.6590703664187,36.23652355769666,0.0656662843390564,0.582597410554801,0.33812450891713347,6.4615777586444505,0.10139462235093415,0.4258309343526071,0.5625986811822208,0.5330820915194433,0.09172571590207805,0.06259868118222078,0.0330820915194433,False
1124.6392139708064,3238.567918754028,53.6847938860512,0.24244372819654508,0.10815144200730434,0.40777002952840213,5.010438395929866,0.06018926915556716,0.42884008292040987,0.6259001010754098,0.6642329110548473,0.03858100021220019,0.12590010107540983,0.16423291105484727,False
735.8860404922862,3627.3349787281304,30.51931599494312,0.07189500972127992,0.5150910216315239,0.2734325834681495,7.064263540130969,0.05539982758704112,0.4464758540491513,0.5225018699192902,0.5037555363720349,0.07019681574073158,0.02250186991929015,0.003755536372034851,False
830.3469571530711,2376.6301139485295,45.12050118509786,0.11356773422094807,0.28548583044877884,0.19565490633995686,1.1385281848187288,0.0825620083447983,0.44267073981051863,0.563383842085881,0.5359579768274843,0.07613335120497722,0.06338384208588099,0.03595797682748425,False
834.5561737131384,1871.0568781301258,55.06099520597552,0.21666119968472314,0.3458886448664477,0.11464635449005967,1.5976640554345511,0.07571178568422436,0.43225503697437295,0.5232340006603087,0.5314330121598616,0.032709013109949045,0.023234000660308674,0.031433012159861606,False
756.1220317658641,2664.7895761674054,22.167143900575972,0.2212424133018277,0.4396384940914979,0.39269871068283274,7.702928987050761,0.10342828785241015,0.3697015718824148,0.5081467592405768,0.47924425442316676,0.0932043596471974,0.00814675924057684,0.0,True
498.0394382457785,3455.1282435919607,15.880236893663419,0.23855928212914235,0.3895753432930439,0.48672763137377745,1.8797974756876505,0.1020154071491793,0.4205105919647706,0.5806133041465463,0.5297109813165132,0.11325339038637992,0.08061330414654633,0.029710981316513174,False
645.4484627963285,2471.116965070415,14.212288042406911,0.06727489364967693,0.4062285869474752,0.46308206342257596,7.223131946437753,0.06123795119276137,0.36917033117178377,0.505239280788984,0.4355484934618514,0.14797118900047534,0.0052392807889839466,0.0,True
1267.6700199595912,2388.042201918052,43.412414831795246,0.21351905480294997,0.2605803313627672,0.38345363643304864,6.581393582731418,0.03948241842139832,0.35139088419850323,0.4049749080909024,0.4186265824061477,0.021936470205995443,-0.09502509190909758,0.0,True
1095.0112587520666,4124.9719889927765,73.61060040602129,0.17309610159495564,0.5399313311079036,0.4242833875245483,6.365885196287018,0.11965874934752667,0.4067126786561065,0.5284995037323251,0.5328939694846049,0.041151921307639096,0.028499503732325127,0.03289396948460488,False
1346.1142851904622,4488.954053427722,72.66998661555328,0.07819961853478768,0.3938534078649055,0.1420568473823676,3.5522438616338583,0.07754994753497937,0.40161435584817295,0.49653538746539877,0.5025916907369639,0.052527717807547225,-0.00346461253460123,0.0025916907369638587,False
819.801222613315,1650.8942883695518,18.501364536324942,0.06900738251020991,0.6188495968589426,0.23895985780885626,4.431141297819632,0.11942530284396469,0.36844442750045575,0.6118355820566063,0.4929642084874813,0.23435136950132884,0.11183558205660626,0.0,True
246.70250726068983,2945.8632788828995,37.45444153528709,0.1631215173141337,0.501396992302884,0.26931490495285115,7.811129042563563,0.04291136459972037,0.4097052948661429,0.4508590087672976,0.4553570853047154,0.02037311666789071,-0.04914099123270238,0.0,True
429.6555084866233,2496.6625474969014,58.33451703510604,0.05550976673226756,0.7711128527320894,0.44700409897266924,1.4956402310201582,0.09305862243736927,0.3646666430038166,0.4498381469881537,0.45646895627352596,0.050733272983669524,-0.05016185301184628,0.0,True
