Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,t_peak,final_y,max_xr,min_xr,max_abs_xr,max_xb,min_xb,max_abs_xb,extra_reach,constraint_violation,constraint_violation_abs,feasible,feasible_abs,dataset_type
1422.6541185094015,2588.311626434192,20.45169460190841,0.07805709397325108,0.18323843293462022,0.30761576692267045,2.2182299650059187,0.10661170276806609,0.35145901227192033,0.6621054954476042,24.838,0.2693278868527701,0.5102104253737051,0.19327168041764095,0.5102104253737051,0.27204217388787066,-0.2694455812915694,0.27204217388787066,0.16210549544760422,0.01021042537370509,0.01021042537370509,False,False,targeted_augmented
1348.0880858455112,2005.7046034066966,20.526325530983968,0.11441230308827319,0.3771251829628187,0.4318904865317178,3.980110179386231,0.09582217778224424,0.3630384045905697,0.5599267860685826,10.154,0.3640376341936922,0.4755518516707495,0.25077020605432343,0.4755518516707495,0.15739592782280545,-0.1576686247785354,0.1576686247785354,0.059926786068582594,0.0,0.0,True,True,targeted_augmented
784.960699897104,1620.6864223710154,24.111526665627746,0.08596838672047316,0.44352577386102576,0.3027960463757846,2.3884469860377147,0.10223955315249719,0.3671764433385555,0.5710989029983563,13.745000000000001,0.36994927029027425,0.4794461558521432,0.254644105709792,0.4794461558521432,0.1811229327497932,-0.17921035285019968,0.1811229327497932,0.0710989029983563,0.0,0.0,True,True,targeted_augmented
1433.0174053374535,1815.2848982787925,23.53561698991397,0.11650580141992167,0.2309473584121172,0.29522364999436246,1.1234016177077852,0.09933807744190885,0.38798610673548506,0.623656398894515,50.412,0.49376468591791817,0.5176513061507002,0.2583332143307128,0.5176513061507002,0.16610455588900588,-0.1663734653357468,0.1663734653357468,0.12365639889451496,0.017651306150700208,0.017651306150700208,False,False,targeted_augmented
1444.9623651574532,2760.471724005047,24.45550843156544,0.07243310705411787,0.3586249796176818,0.4053458665564471,2.541286280801111,0.09252705109061689,0.38644131841819124,0.6085600703398923,18.395,0.46006639869276345,0.5003274133017429,0.2725306679891024,0.5003274133017429,0.19827737050754407,-0.19816418792444393,0.19827737050754407,0.10856007033989235,0.00032741330174290706,0.00032741330174290706,False,False,targeted_augmented
826.9498061949994,4786.449339331235,18.6695117211759,0.06004523087107433,0.3987360906129507,0.2658553083869876,2.4602273124852716,0.1140299045667212,0.3837809466126092,0.6896248111060062,17.76,0.31703130773694466,0.5100453710708759,0.25757713972459134,0.5100453710708759,0.320496147424802,-0.32442993129876113,0.32442993129876113,0.18962481110600615,0.010045371070875886,0.010045371070875886,False,False,targeted_augmented
737.1393015327704,3266.0044543005097,23.382473464790372,0.10658684561240128,0.33860687063079603,0.44026614226103866,2.108501539749091,0.10389723569036988,0.3742216955456837,0.569269419420914,10.812,0.4412626767507918,0.5003516549987344,0.2482290419575874,0.5003516549987344,0.1704103073162138,-0.17230422148877608,0.17230422148877608,0.06926941942091402,0.000351654998734352,0.000351654998734352,False,False,targeted_augmented
1137.2500477107542,4053.613459444539,18.7896664706812,0.09595714544482824,0.22998175455924466,0.11751886030264624,2.663694021759503,0.11800543075790759,0.353024044242801,0.6317506108777797,21.608,0.43863603630785386,0.5185648786278251,0.18785842665601285,0.5185648786278251,0.25804573038609885,-0.25915480110475303,0.25915480110475303,0.13175061087777973,0.018564878627825077,0.018564878627825077,False,False,targeted_augmented
1442.0731272160062,2211.974214984021,10.253944739900865,0.07439581313181577,0.34303644931009436,0.3601396423124381,2.582710509038697,0.09815091593601832,0.3753997054983341,0.7593586190106871,25.755,0.39643639985245194,0.5160835628227598,0.23465447525216673,0.5160835628227598,0.30603544193542054,-0.3052417374858483,0.30603544193542054,0.25935861901068713,0.0160835628227598,0.0160835628227598,False,False,targeted_augmented
1455.394816823883,2976.728484104305,20.027650179435113,0.054738694723225234,0.3209057122432383,0.27606733344821244,1.5960433762637969,0.11388306695133221,0.3765831235474695,0.7726810989270507,39.03,0.39362019780346835,0.5184761185626671,0.23460339078627487,0.5184761185626671,0.3612309711226623,-0.36320606908548114,0.36320606908548114,0.2726810989270507,0.018476118562667065,0.018476118562667065,False,False,targeted_augmented
1160.1503103115892,4360.204047406793,20.775170722344836,0.0865939907581657,0.37365181393734015,0.2188514701013755,1.203545383740942,0.09636380181153635,0.3843910436621256,0.6266887394323983,46.01,0.39373290153872437,0.49053911114216386,0.27821822549524755,0.49053911114216386,0.21742662351477232,-0.21725484789520524,0.21742662351477232,0.12668873943239833,0.0,0.0,True,True,targeted_augmented
797.5757642707101,1522.5426261300322,16.29356790619972,0.057639898180490846,0.24554370901856484,0.2913238762052129,3.2810784701895024,0.10311206761951164,0.3866869099488955,0.6997092137944116,13.612,0.33410053201774514,0.5464209835618024,0.22688913391879637,0.5464209835618024,0.29875637934346105,-0.3077184350516956,0.3077184350516956,0.19970921379441164,0.046420983561802354,0.046420983561802354,False,False,targeted_augmented
810.6495212691345,2468.9783157167562,24.313897675398685,0.05536947731018853,0.25076468921340034,0.3351195624967543,1.1968880465044973,0.10322014334737556,0.3871193679164091,0.684490732641488,32.505,0.3547453816612223,0.5053902896182344,0.26894994614173556,0.5053902896182344,0.2897744478806414,-0.28889365956941515,0.2897744478806414,0.18449073264148796,0.005390289618234401,0.005390289618234401,False,False,targeted_augmented
1448.3642276798466,4829.376249132882,16.985575685718608,0.10964276123901374,0.25450978103448996,0.11691220154805668,1.567935222254522,0.09878543106621751,0.36489274877742245,0.618167420556305,43.049,0.3861160267572359,0.47867840384589566,0.2511063145959544,0.47867840384589566,0.21832522901765647,-0.21809723204877948,0.21832522901765647,0.11816742055630503,0.0,0.0,True,True,targeted_augmented
945.2303649423602,3692.6732326330493,14.210919328702582,0.10045739153371391,0.2814736276194827,0.3955191265780569,2.8803137366397333,0.11897344745307409,0.3915522550470519,0.7091766761418956,14.859,0.4545418162879552,0.5463889375247473,0.23654562245594493,0.5463889375247473,0.30532101560744274,-0.3012712679247371,0.30532101560744274,0.2091766761418956,0.046388937524747265,0.046388937524747265,False,False,targeted_augmented
957.8200856526686,2021.3798210310947,11.890275744487125,0.11488940526835956,0.306057263341422,0.19172893654696288,1.5127588368508307,0.10656435852887339,0.3726927661301314,0.7025826069642214,38.306,0.3602918163798478,0.5091577289599282,0.2361367824753169,0.5091577289599282,0.2717378316759424,-0.2710872564432569,0.2717378316759424,0.20258260696422137,0.009157728959928169,0.009157728959928169,False,False,targeted_augmented
1255.8566071378166,4199.253642843452,12.671568639150818,0.06529774859717494,0.17943653071122923,0.3578396431589256,3.723954120250923,0.11584952478944606,0.35346703449905564,0.7903525584044702,15.674,0.45492505289632584,0.5644425819105396,0.1429480825699342,0.5644425819105396,0.43009245621998765,-0.43596339623508373,0.43596339623508373,0.29035255840447016,0.06444258191053964,0.06444258191053964,False,False,targeted_augmented
902.9878270942453,4780.717934065457,21.806087797050647,0.06165737028689909,0.12757751165376707,0.4192270500143761,3.2561624301671723,0.11153595283038242,0.3908550180733116,0.6452526494597792,9.833,0.525277815260969,0.6170633768442582,0.16370653686411354,0.6170633768442582,0.27436738185761733,-0.2697756207568735,0.27436738185761733,0.14525264945977923,0.11706337684425816,0.11706337684425816,False,False,targeted_augmented
