Kr,hr,f0,f1,A,x_r_start,u_Kr,u_hr,u_f0,u_f1,u_A,u_x_r_start,peak_y_true,target_error_m,target_error_mm,reachability_gap_m,reachability_gap_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,residual_margin_m,residual_margin_mm,feasible_abs,tracking_cost,constraint_cost,J_true,run_label,method,target,iteration,phase,kernel,acquisition,seed,total_budget,initial_points,simulation_time_s,gp_fit_time_s,acquisition_time_s,iteration_time_s,acquisition_score,candidate_pool_size,candidate_pool_global,candidate_pool_local,best_J_so_far,best_feasible_error_so_far_mm,best_feasible_margin_so_far_mm,is_current_best_J,benchmark,kernel_label,acquisition_label,gp_alpha,alpha_label,long_total_evaluations
2499.5606177697446,0.32821720683273914,0.2724010653095761,3.772050365415063,0.10746115620586588,0.36112891921677137,0.2855887479342128,0.6520491623792547,0.49257447231307444,0.9240167884716876,0.5820385401955293,0.2225783843354272,0.584997696305722,0.06500230369427806,65.00230369427807,0.06500230369427806,65.00230369427807,0.4984789004384969,0.0,0.0,0.001521099561503092,1.521099561503092,True,42.25299485563155,0.0,42.25299485563155,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,15,initial_lhs,rbf,pi,2027,200,20,0.3731023999862373,0.0,0.0,0.37315599992871284,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3643.8137527249955,0.2260475855343451,0.42803127439678224,3.312726044778331,0.09792811490895643,0.38582640867146284,0.6125182150642845,0.36013595866955744,0.9372322125622349,0.770908681592777,0.26427049696521465,0.716528173429257,0.5952730525921074,0.054726947407892634,54.72694740789264,0.054726947407892634,54.72694740789264,0.5578747128307513,0.057874712830751296,57.87471283075129,-0.057874712830751296,-57.87471283075129,False,29.950387725862463,1339.7929540967716,1369.743341822634,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,16,initial_lhs,rbf,pi,2027,200,20,0.4487214998807758,0.0,0.0,0.4487671998795122,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4132.877335908175,0.3872506280962008,0.12311612679173894,1.447547831197829,0.09127773765915725,0.39196248584993754,0.7522506674023359,0.8207160802748596,0.06604607654782556,0.14918261039927636,0.04259125530524184,0.8392497169987501,0.5984798361353517,0.051520163864648305,51.5201638646483,0.051520163864648305,51.5201638646483,0.4908673300315941,0.0,0.0,0.009132669968405893,9.132669968405892,True,26.54327284640213,0.0,26.54327284640213,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,17,initial_lhs,rbf,pi,2027,200,20,0.34428180009126663,0.0,0.0,0.34432719997130334,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1959.5420632406904,0.14869041265399424,0.17724593774958297,3.6768141036488657,0.1056931276421194,0.39443688466210397,0.131297732354483,0.1391154647256978,0.22070267928452272,0.8922713678829552,0.5231042547373133,0.8887376932420794,0.634806401718697,0.015193598281303067,15.193598281303068,0.015193598281303067,15.193598281303068,0.6554266776760759,0.15542667767607588,155.42667767607588,-0.15542667767607588,-155.42667767607588,False,2.308454287336155,9662.980853369114,9665.28930765645,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,18,initial_lhs,rbf,pi,2027,200,20,0.40879189991392195,0.0,0.0,0.4088355000130832,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4326.014421362195,0.32710325110449434,0.11693770472239352,1.522349816402572,0.09283114857873091,0.3987086663656658,0.80743269181777,0.6488664317271268,0.048393442063981475,0.17411660546752397,0.09437161929103047,0.9741733273133164,0.6093410706151097,0.04065892938489035,40.65892938489035,0.04065892938489035,40.65892938489035,0.49976083734882804,0.0,0.0,0.00023916265117196467,0.23916265117196467,True,16.531485387255,0.0,16.531485387255,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,19,initial_lhs,rbf,pi,2027,200,20,0.3623818000778556,0.0,0.0,0.3624221000354737,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3409.4161235060774,0.17340667338393242,0.15616269574309752,2.8901476464465206,0.10919188872857868,0.3742137766125357,0.5455474638588792,0.20973335252552122,0.16046484498027863,0.6300492154821735,0.639729624285956,0.4842755322507136,0.6124872650784946,0.03751273492150542,37.51273492150542,0.03751273492150542,37.51273492150542,0.5782414747628913,0.07824147476289134,78.24147476289134,-0.07824147476289134,-78.24147476289134,False,14.072052812911322,2448.691349228865,2462.7634020417763,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,20,initial_lhs,rbf,pi,2027,200,20,0.4213621001690626,0.0,0.0,0.42140310001559556,,0,0,0,1.8980221673251059,13.776872530894323,9.041745916546272,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3246.4989921799065,0.21356988245092218,0.36754621682477806,1.081175249864276,0.11223485407178947,0.36641980521366324,0.49899971205140187,0.3244853784312062,0.7644177623565089,0.027058416621425316,0.7411618023929826,0.3283961042732647,0.6485616515898747,0.0014383484101253563,1.4383484101253563,0.0014383484101253563,1.4383484101253563,0.49548111274266227,0.0,0.0,0.004518887257337734,4.518887257337734,True,0.020688461489101403,0.0,0.020688461489101403,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,21,bo,rbf,pi,2027,200,20,0.34820830007083714,0.06895139999687672,0.0023888000287115574,0.41963869985193014,0.7704796724788796,5000,4000,1000,0.020688461489101403,1.4383484101253563,4.518887257337734,True,budget_sweep,RBF,PI,1e-08,1e-08,200
4104.52275023414,0.16732451365557033,0.3260731920202808,1.7459848224386025,0.099580576901032,0.3911011150537519,0.7441493572097543,0.19235575330162946,0.6459234057722308,0.24866160747953414,0.31935256336773366,0.8220223010750378,0.6228516443904593,0.027148355609540764,27.148355609540765,0.027148355609540764,27.148355609540765,0.5061265723905438,0.006126572390543816,6.126572390543816,-0.006126572390543816,-6.126572390543816,False,7.370332123020835,15.01395570262951,22.384287825650343,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,22,bo,rbf,pi,2027,200,20,0.3958606000524014,0.09564670012332499,0.002442199969664216,0.494050299981609,0.9999333458525705,5000,4000,1000,0.020688461489101403,1.4383484101253563,4.518887257337734,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3287.728588246783,0.2139697743415575,0.3737876711742366,1.0,0.11352430252571213,0.3637181613314671,0.5107795966419381,0.3256279266901643,0.7822504890692474,0.0,0.7841434175237381,0.2743632266293427,0.6511197656450451,0.0011197656450451232,1.1197656450451232,0.0,0.0,0.4941954348916877,0.0,0.0,0.005804565108312287,5.804565108312287,True,0.01253875099823321,0.0,0.01253875099823321,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,23,bo,rbf,pi,2027,200,20,0.40508799999952316,0.0766175000462681,0.002603100147098303,0.48441659985110164,0.9999737179100011,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,True,budget_sweep,RBF,PI,1e-08,1e-08,200
3603.461694045047,0.2030463479953532,0.3295442326537485,1.0593678554374963,0.11193929433372511,0.3611854281772531,0.600989055441442,0.2944181371295806,0.6558406647249957,0.01978928514583209,0.7313098111241706,0.22370856354506224,0.6398100604702328,0.010189939529767211,10.189939529767212,0.010189939529767211,10.189939529767212,0.4883705449527542,0.0,0.0,0.011629455047245774,11.629455047245774,True,1.0383486762031242,0.0,1.0383486762031242,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,24,bo,rbf,pi,2027,200,20,0.3834168999455869,0.09996160003356636,0.0024557998403906822,0.4859398000407964,0.999898150394353,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3446.707070924517,0.21000363587283832,0.3613447143005558,1.0264676227533298,0.1125156865436289,0.3648157985721481,0.5562020202641478,0.31429610249382384,0.7466991837158736,0.008822540917776598,0.7505228847876302,0.2963159714429613,0.6476220220352684,0.0023779779647316035,2.3779779647316035,0.0023779779647316035,2.3779779647316035,0.4933557452095388,0.0,0.0,0.006644254790461213,6.644254790461213,True,0.05654779200749059,0.0,0.05654779200749059,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,25,bo,rbf,pi,2027,200,20,0.3672616998665035,0.06603370001539588,0.0027209001127630472,0.4361173000652343,0.9811462611227545,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2031.7452995010049,0.17191038189483937,0.2335646514844132,1.7843603950630702,0.11173039644970222,0.3874490851812025,0.15192722842885853,0.2054582339852553,0.3816132899554663,0.2614534650210234,0.7243465483234072,0.7489817036240501,0.6695223473383765,0.019522347338376433,19.522347338376434,0.0,0.0,0.5410761368188883,0.04107613681888833,41.07613681888833,-0.04107613681888833,-41.07613681888833,False,3.8112204560021343,674.8996063856134,678.7108268416156,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,26,bo,rbf,pi,2027,200,20,0.3316396998707205,0.10389559995383024,0.0025345999747514725,0.43817460001446307,0.9997491945681538,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4378.0729821175255,0.20412440943690777,0.35866146052633285,1.498688466380326,0.10616042795376258,0.3746771064798087,0.822306566319293,0.2974983126768793,0.7390327443609511,0.16622948879344202,0.5386809317920862,0.49354212959617405,0.6248978571298698,0.02510214287013024,25.10214287013024,0.02510214287013024,25.10214287013024,0.49215994910128197,0.0,0.0,0.007840050898718032,7.840050898718031,True,6.301175766724304,0.0,6.301175766724304,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,27,bo,rbf,pi,2027,200,20,0.40874999994412065,0.08855099999345839,0.003190400078892708,0.5005925998557359,0.9948584606762192,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4903.069025637974,0.16577987283114348,0.2321583269595698,1.5605471967464002,0.0963304159536783,0.36867153470982567,0.9723054358965639,0.1879424938032671,0.3775952198844852,0.18684906558213343,0.2110138651226101,0.3734306941965133,0.5916858187474319,0.058314181252568154,58.314181252568154,0.058314181252568154,58.314181252568154,0.4743584523795548,0.0,0.0,0.025641547620445182,25.64154762044518,True,34.005437351573704,0.0,34.005437351573704,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,28,bo,rbf,pi,2027,200,20,0.42980769998393953,0.10050559998489916,0.0025882001500576735,0.5330084001179785,0.9999923541789458,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4855.865636366649,0.16421217413733716,0.20310184217277322,1.979290259580994,0.10412242606848061,0.3610293376354892,0.958818753247614,0.18346335467810615,0.29457669192220914,0.326430086526998,0.4707475356160207,0.22058675270978445,0.5943961740926891,0.055603825907310944,55.60382590731094,0.055603825907310944,55.60382590731094,0.4849463766221231,0.0,0.0,0.015053623377876912,15.053623377876912,True,30.917854555305432,0.0,30.917854555305432,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,29,bo,rbf,pi,2027,200,20,0.4333698998671025,0.10686650010757148,0.002786999801173806,0.5431237001903355,0.9965244894711556,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4118.766596530322,0.16645330383429863,0.29328347109892006,1.951848046418518,0.11660005980421025,0.36464212328023393,0.748219027580092,0.18986658238371035,0.5522384888540572,0.31728268213950594,0.8866686601403418,0.2928424656046785,0.6320464173688333,0.017953582631166753,17.953582631166753,0.017953582631166753,17.953582631166753,0.5069197971193986,0.006919797119398607,6.919797119398607,-0.006919797119398607,-6.919797119398607,False,3.2233112929413252,19.153436869454904,22.37674816239623,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,30,bo,rbf,pi,2027,200,20,0.4338406000752002,0.10473209992051125,0.0030205000657588243,0.541694600135088,0.9985512280830199,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3386.18470472882,0.1651310923488338,0.1285690176360217,1.8590592584295786,0.10247539002059905,0.3595032470010919,0.5389099156368058,0.1860888352823823,0.08162576467434768,0.2863530861431929,0.4158463340199684,0.19006494002183794,0.5971606092504316,0.05283939074956845,52.83939074956845,0.05283939074956845,52.83939074956845,0.4863493886396219,0.0,0.0,0.013650611360378095,13.650611360378095,True,27.920012147855793,0.0,27.920012147855793,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,31,bo,rbf,pi,2027,200,20,0.387636800063774,0.11700739990919828,0.0029561000410467386,0.5077080000191927,0.9948026644064691,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3401.7516061438614,0.2031466361815683,0.35880033084896645,1.0,0.11251182841581034,0.3617925109067016,0.5433576017553889,0.29470467480448087,0.7394295167113327,0.0,0.7503942805270114,0.23585021813403217,0.6459532690869629,0.004046730913037089,4.046730913037089,0.004046730913037089,4.046730913037089,0.49071821933913284,0.0,0.0,0.009281780660867156,9.281780660867156,True,0.1637603108252999,0.0,0.1637603108252999,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,32,bo,rbf,pi,2027,200,20,0.3416130000259727,0.09777509979903698,0.0031383999157696962,0.4426299000624567,0.9999937617234443,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2938.703463346932,0.26567374640816444,0.13548080294043324,3.508805876036707,0.10459223661376636,0.3745279120974129,0.4110581323848377,0.4733535611661841,0.1013737226869521,0.8362686253455689,0.4864078871255455,0.49055824194825803,0.5921959733365058,0.05780402666349427,57.80402666349427,0.05780402666349427,57.80402666349427,0.5347069483562085,0.03470694835620847,34.706948356208464,-0.03470694835620847,-34.706948356208464,False,33.41305498513956,481.82890568020866,515.2419606653482,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,33,bo,rbf,pi,2027,200,20,0.4184138998389244,0.11584009998477995,0.0034245001152157784,0.5377929999958724,0.9921847306944873,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3410.1002551027905,0.18559400126971118,0.40705443333149716,1.7191217296702557,0.10237738407096844,0.39400947302327843,0.5457429300293687,0.24455428934203194,0.8772983809471349,0.23970724322341852,0.41257946903228127,0.8801894604655681,0.6382451241356668,0.011754875864333214,11.754875864333215,0.011754875864333214,11.754875864333215,0.5143515674181938,0.014351567418193767,14.351567418193767,-0.014351567418193767,-14.351567418193767,False,1.3817710658588354,82.38699494358436,83.7687660094432,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,34,bo,rbf,pi,2027,200,20,0.3849572001490742,0.13868320011533797,0.003317000111564994,0.5270645001437515,0.9999999697551316,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1670.27397518953,0.2930874037304853,0.13619842566285376,3.534662190509036,0.09686738270064865,0.35686155355190147,0.04864970719700856,0.5516782963728152,0.1034240733224393,0.8448873968363453,0.2289127566882886,0.13723107103802967,0.5697654321948205,0.08023456780517957,80.23456780517957,0.08023456780517957,80.23456780517957,0.48854290647922144,0.0,0.0,0.01145709352077856,11.45709352077856,True,64.37585870883959,0.0,64.37585870883959,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,35,bo,rbf,pi,2027,200,20,0.3508002001326531,0.15316360001452267,0.003719099797308445,0.5077873000409454,0.9999989383314599,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4654.369104239922,0.15618913831754636,0.30710024597161195,1.658713045973677,0.09201725326367816,0.3637622089560005,0.9012483154971205,0.16054039519298957,0.5917149884903199,0.21957101532455903,0.06724177545593868,0.2752441791200101,0.5771256990940061,0.0728743009059939,72.87430090599389,0.0728743009059939,72.87430090599389,0.4666411954358704,0.0,0.0,0.033358804564129596,33.3588045641296,True,53.10663732537342,0.0,53.10663732537342,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,36,bo,rbf,pi,2027,200,20,0.4359554999973625,0.1042026998475194,0.0035118001978844404,0.5438009998761117,0.9989287005948251,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1734.416292237973,0.2696768391884266,0.28450210547631494,3.5402840684460744,0.0996258443414603,0.3507209316922152,0.0669760834965637,0.48479096910979036,0.5271488727894713,0.8467613561486915,0.3208614780486765,0.014418633844303974,0.573924215264324,0.076075784735676,76.075784735676,0.076075784735676,76.075784735676,0.4962390627161225,0.0,0.0,0.003760937283877497,3.760937283877497,True,57.875250231489126,0.0,57.875250231489126,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,37,bo,rbf,pi,2027,200,20,0.34637090004980564,0.14727659989148378,0.003913199994713068,0.4976679999381304,0.9767532418498036,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4120.253117901995,0.17816027310107715,0.12895144498690075,1.928202640649376,0.09376739379859382,0.3992922439100345,0.7486437479719985,0.2233150660030776,0.08271841424828785,0.3094008802164586,0.12557979328646096,0.9858448782006887,0.6121216399760806,0.03787836002391942,37.87836002391942,0.03787836002391942,37.87836002391942,0.5122898297249251,0.012289829724925094,12.289829724925095,-0.012289829724925094,-12.289829724925095,False,14.347701581016569,60.41596586706096,74.76366744807753,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,38,bo,rbf,pi,2027,200,20,0.4354969998821616,0.16996020008809865,0.00349649996496737,0.609112499980256,0.9901291002947971,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4250.914289340191,0.15946287199859807,0.16448184556651685,1.8971935709243315,0.10162564976399537,0.3557404557996011,0.7859755112400548,0.16989391999599446,0.1842338444757624,0.29906452364144387,0.38752165879984546,0.11480911599202248,0.5868820472106476,0.0631179527893524,63.117952789352394,0.0631179527893524,63.117952789352394,0.47727294960691724,0.0,0.0,0.02272705039308276,22.72705039308276,True,39.83875964318918,0.0,39.83875964318918,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,39,bo,rbf,pi,2027,200,20,0.4819602998904884,0.14797450019977987,0.0036438999231904745,0.6337297998834401,0.9870053002234372,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4182.770999906999,0.171033257508945,0.3302584428881499,1.9947361193738629,0.11319227880259453,0.3517193416561972,0.7665059999734284,0.2029521643112714,0.657881265394714,0.3315787064579543,0.7730759600864843,0.03438683312394464,0.6101323255059751,0.03986767449402495,39.86767449402495,0.03986767449402495,39.86767449402495,0.49052871856013947,0.0,0.0,0.009471281439860535,9.471281439860535,True,15.894314695615277,0.0,15.894314695615277,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,40,bo,rbf,pi,2027,200,20,0.4310606000944972,0.1109432999510318,0.003256900003179908,0.5453727999702096,0.9999977586757135,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4066.2132972349355,0.16961652155218693,0.28312505091150053,1.8841980833324519,0.09691125671035623,0.35469578217201386,0.7332037992099816,0.1989043472919626,0.5232144311757158,0.2947326944441506,0.23037522367854102,0.09391564344027747,0.5774251520072538,0.07257484799274627,72.57484799274627,0.07257484799274627,72.57484799274627,0.470711706702531,0.0,0.0,0.029288293297469015,29.288293297469014,True,52.67108561170227,0.0,52.67108561170227,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,41,bo,rbf,pi,2027,200,20,0.4139812998473644,0.19785419991239905,0.005098500056192279,0.6170482998713851,0.9989670973565395,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4802.4812137906465,0.16853241787504825,0.44528698839630865,1.411282206579783,0.09158588202558854,0.35924695490382436,0.9435660610830419,0.1958069082144236,0.9865342525608819,0.1370940688599277,0.052862734186284954,0.1849390980764869,0.5777224720311458,0.07227752796885423,72.27752796885423,0.07227752796885423,72.27752796885423,0.46021590468501455,0.0,0.0,0.039784095314985446,39.78409531498544,True,52.24041049288505,0.0,52.24041049288505,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,42,bo,rbf,pi,2027,200,20,0.4437899000477046,0.06412259978242218,0.0033805000130087137,0.5113957999274135,0.9839214404181827,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4727.49821146129,0.1828264954836129,0.16826113979870427,2.1050541564933893,0.11542346839071313,0.36493381160700655,0.9221423461317971,0.2366471299531797,0.19503182799629792,0.36835138549779645,0.8474489463571042,0.2986762321401314,0.621269949027953,0.02873005097204706,28.73005097204706,0.02873005097204706,28.73005097204706,0.5058224243297974,0.005822424329797404,5.822424329797404,-0.005822424329797404,-5.822424329797404,False,8.254158288564224,13.5602500304867,21.814408319050923,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,43,bo,rbf,pi,2027,200,20,0.45065209991298616,0.14995929994620383,0.00384889985434711,0.6045787998009473,0.9957352073528587,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4258.676513489807,0.10753451736631883,0.19117928433573583,2.4046157807774917,0.10105060382261769,0.3572380877498152,0.7881932895685163,0.021527192475196633,0.2605122409592452,0.46820526025916387,0.36835346075392283,0.14476175499630395,0.5814875184987117,0.0685124815012883,68.5124815012883,0.0685124815012883,68.5124815012883,0.5021901181393263,0.002190118139326347,2.190118139326347,-0.002190118139326347,-2.190118139326347,False,46.939601214643716,1.91864698568252,48.85824820032624,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,44,bo,rbf,pi,2027,200,20,0.45666060014627874,0.14425439992919564,0.004380800062790513,0.605407599825412,0.9172990982636346,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4000.8598111084966,0.16391042938270162,0.3811675680754102,1.6001014888685496,0.11162477690147754,0.39611206509676683,0.7145313746024277,0.18260122680771884,0.8033359087868863,0.20003382962284988,0.7208258967159181,0.9222413019353359,0.6615758696682223,0.011575869668222327,11.575869668222328,0.0,0.0,0.5215135774593648,0.021513577459364774,21.513577459364775,-0.021513577459364774,-21.513577459364775,False,1.3400075857566969,185.13360604003523,186.47361362579193,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,45,bo,rbf,pi,2027,200,20,0.4003056001383811,0.15081100002862513,0.0036266001407057047,0.5548483000602573,0.9193596566293133,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4923.271784243074,0.2404514720411247,0.3877804150700622,2.8162235225617533,0.11559270049457325,0.39440309946080115,0.9780776526408783,0.4012899201174991,0.8222297573430349,0.6054078408539177,0.853090016485775,0.8880619892160225,0.641241815791376,0.008758184208624065,8.758184208624066,0.008758184208624065,8.758184208624066,0.5542380053883665,0.05423800538836654,54.23800538836654,-0.05423800538836654,-54.23800538836654,False,0.7670579063219194,1176.7044914033909,1177.4715493097128,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,46,bo,rbf,pi,2027,200,20,0.4844384999014437,0.1528225999791175,0.004351599840447307,0.6417241999879479,0.843159304675478,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3980.8838941922645,0.17406836868120462,0.1161153925583159,1.6122839370460975,0.0962825609203839,0.39223824042536903,0.7088239697692185,0.21162391051772744,0.046043978738045443,0.2040946456820325,0.20941869734612983,0.8447648085073808,0.6157857056016228,0.0342142943983772,34.2142943983772,0.0342142943983772,34.2142943983772,0.5003301429973808,0.0003301429973807668,0.3301429973807668,-0.0003301429973807668,-0.3301429973807668,False,11.706179411788254,0.043597759487822796,11.749777171276076,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,47,bo,rbf,pi,2027,200,20,0.39270989992655814,0.17052790010347962,0.003710299963131547,0.5670649998355657,0.9652158034302755,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4493.728454511438,0.10387795806457878,0.4086652759055335,2.256871013491465,0.09063247871343322,0.3548882060694338,0.8553509870032678,0.011079880184510782,0.8819007883015242,0.4189570044971551,0.021082623781107368,0.09776412138867585,0.5597876139038382,0.09021238609616178,90.21238609616178,0.09021238609616178,90.21238609616178,0.47591364796980895,0.0,0.0,0.02408635203019105,24.08635203019105,True,81.38274605162964,0.0,81.38274605162964,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,48,bo,rbf,pi,2027,200,20,0.4551292001269758,0.1845553999301046,0.004453599918633699,0.6442489998880774,0.997716208447335,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1795.9951918628567,0.28893671494763506,0.3910434987323431,3.845535205248055,0.09528763753710882,0.37619576702132007,0.0845700548179591,0.5398191855646716,0.8315528535209805,0.948511735082685,0.17625458457029408,0.523915340426401,0.5849742670931806,0.06502573290681946,65.02573290681946,0.06502573290681946,65.02573290681946,0.5080599515919295,0.008059951591929515,8.059951591929515,-0.008059951591929515,-8.059951591929515,False,42.28345940069022,25.98512786569885,68.26858726638906,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,49,bo,rbf,pi,2027,200,20,0.36085499986074865,0.2278358000330627,0.004633299773558974,0.5934435999952257,0.8217243672769883,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3594.273902957203,0.20249794641350927,0.3323380984935312,1.2146411293538972,0.09058245893794278,0.3798474501595403,0.5983639722734866,0.2928512754671694,0.6638231385529463,0.07154704311796578,0.019415297931426156,0.5969490031908059,0.602186206722811,0.04781379327718904,47.81379327718904,0.04781379327718904,47.81379327718904,0.48256771565736134,0.0,0.0,0.01743228434263866,17.43228434263866,True,22.861588275537677,0.0,22.861588275537677,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,50,bo,rbf,pi,2027,200,20,0.3717825000640005,0.22356429998762906,0.0041513999458402395,0.5996378001291305,0.8085160730020733,5000,4000,1000,0.01253875099823321,1.1197656450451232,5.804565108312287,False,budget_sweep,RBF,PI,1e-08,1e-08,200
