target,budget,n_runs,feasibility_rate_percent,mean_target_error_mm,std_target_error_mm,min_target_error_mm,max_target_error_mm,mean_peak_y_true,mean_max_abs_xr_true,mean_residual_margin_mm,min_residual_margin_mm,mean_best_iteration
0.65,50,2,100.0,3.5153033725224825,3.387801943374905,1.1197656450451232,5.910841099999842,0.6476044622725227,0.49296096337165574,7.039036628344292,5.804565108312287,31.0
0.65,100,2,100.0,0.24968325039703698,0.24216183927141138,0.0784489717036152,0.42091752909045876,0.6498287657213067,0.4946046351203499,5.395364879650089,4.31443451268504,79.5
0.65,150,2,100.0,0.07404660720522482,0.006225883580133498,0.06964424270683445,0.0784489717036152,0.6500740466072052,0.494091664850853,5.908335149147015,5.340375051678892,112.0
0.65,200,2,100.0,0.07404660720522482,0.006225883580133498,0.06964424270683445,0.0784489717036152,0.6500740466072052,0.494091664850853,5.908335149147015,5.340375051678892,112.0
0.75,50,2,100.0,95.5325104958477,2.711137760800541,93.61544660045473,97.44957439124069,0.6544674895041522,0.49846031541419544,1.539684585804585,1.4462439603786237,36.0
0.75,100,2,100.0,86.35190565543294,9.477479782859891,79.6503154324143,93.05349587845157,0.6636480943445671,0.49926219134526817,0.7378086547318308,0.2540226477512064,66.0
0.75,150,2,100.0,85.16426790316095,11.157053199309232,77.27503992787032,93.05349587845157,0.664835732096839,0.49775981437775396,2.240185622246038,0.2540226477512064,100.0
0.75,200,2,100.0,78.72555590349172,2.0513393651626255,77.27503992787032,80.17607187911312,0.6712744440965083,0.49738128957204475,2.618710427955251,1.011072259169632,146.0
