epoch,train_loss,train_peak_y_loss,train_max_abs_xr_loss,val_loss,val_peak_y_loss,val_max_abs_xr_loss
21,0.0399049728670541,0.03887511965106515,0.04093482685001457,0.03425602987408638,0.040326934307813644,0.028185125440359116
22,0.037728311932262254,0.03840470215415254,0.03705192269647822,0.03230789303779602,0.0367230549454689,0.02789272926747799
23,0.03540308609166566,0.03509892468505046,0.03570724716957878,0.03166214004158974,0.036760326474905014,0.02656395174562931
24,0.033253322574583924,0.03277007983449627,0.03373656569815734,0.031670622527599335,0.03502111881971359,0.028320128098130226
25,0.030668838442686724,0.03132115523604786,0.030016521758892956,0.029085149988532066,0.033494602888822556,0.024675695225596428
26,0.030947617967339122,0.0320431510643924,0.029852085418122655,0.02741549350321293,0.030481480062007904,0.024349506944417953
27,0.02823055283549954,0.02896498592899126,0.027496119468089414,0.025722362101078033,0.029223032295703888,0.02222168631851673
28,0.028540735516478035,0.030182284686495277,0.026899187277783367,0.025947241112589836,0.028976453468203545,0.02291802316904068
29,0.02672642403665711,0.027605550199308816,0.02584729716181755,0.028203247115015984,0.03193593770265579,0.024470556527376175
30,0.028844427865217712,0.02730089267167975,0.030387963661376166,0.02703765220940113,0.02806360274553299,0.026011699810624123
31,0.02723212370320278,0.025513827910318095,0.028950419496087468,0.02451685443520546,0.026127517223358154,0.022906193509697914
32,0.02572539130992749,0.024231238455018577,0.027219543014379108,0.02356536313891411,0.025743013247847557,0.02138771302998066
33,0.02420541671488215,0.02313835875076406,0.02527247473378392,0.023429062217473984,0.025721607729792595,0.021136516705155373
34,0.02479765618986943,0.023693628992666218,0.025901683277505284,0.02367722988128662,0.026270831003785133,0.021083630621433258
35,0.02254102740655927,0.023018017849501443,0.022064036689698696,0.022259928286075592,0.02347434312105179,0.021045511588454247
36,0.022810364251627642,0.021645804374095273,0.02397492484134786,0.021985623985528946,0.023325661197304726,0.020645588636398315
37,0.021808637744363618,0.021952368154683533,0.021664905361831188,0.022738847881555557,0.026305904611945152,0.019171787425875664
38,0.020628540447967893,0.02256018898504622,0.0186968912534854,0.021537024527788162,0.024230342358350754,0.01884370483458042
39,0.01987172948086963,0.021754952531088802,0.017988505554111564,0.020775945857167244,0.02207471989095211,0.01947716809809208
40,0.018579692908507937,0.019060349256238517,0.01809903565684662,0.021742558106780052,0.02379443496465683,0.019690684974193573
41,0.018000950982027194,0.01934080713373773,0.016661094775532976,0.019900821149349213,0.02111947350203991,0.01868216134607792
42,0.01786328896003611,0.019401936244000408,0.01632464222390862,0.02067490667104721,0.022918621078133583,0.01843119226396084
43,0.017597216263632563,0.019031262901775977,0.016163169050260502,0.022207088768482208,0.026121914386749268,0.018292265012860298
44,0.017315561499665764,0.018753771889297402,0.015877350562197322,0.019475918263196945,0.021338442340493202,0.01761339232325554
45,0.016366739702575347,0.017794406096286634,0.014939072815810932,0.018990950658917427,0.02005835250020027,0.017923550680279732
46,0.016999421586446902,0.018038695952033296,0.015960147604346275,0.019800884649157524,0.019909465685486794,0.019692303612828255
47,0.017382225733907783,0.017438636216170648,0.017325814429889706,0.022818297147750854,0.02416977845132351,0.02146681770682335
48,0.016948580358396557,0.017300994135439396,0.01659616767702734,0.01843845285475254,0.019613977521657944,0.017262931913137436
49,0.01595451606108862,0.017074159565655625,0.014834873378276825,0.018008533865213394,0.01867206022143364,0.01734500750899315
50,0.01499983503976289,0.01608163329279598,0.013918036430635872,0.019025539979338646,0.020609211176633835,0.017441872507333755
51,0.014633066294824375,0.01566315543673494,0.013602977070738287,0.019854392856359482,0.02133159711956978,0.018377192318439484
52,0.01436136060339563,0.015840145622325295,0.01288257577620885,0.018412623554468155,0.01961379684507847,0.017211446538567543
53,0.014217559522127403,0.015151264995117398,0.013283853364341399,0.017980238422751427,0.01933758147060871,0.016622891649603844
54,0.014003761742702302,0.015152787597959532,0.012854734983514337,0.017960822209715843,0.019202986732125282,0.016718655824661255
55,0.013245990417678566,0.014393466675434919,0.012098513762740529,0.019182618707418442,0.02013183757662773,0.018233397975564003
56,0.013628986088887733,0.015452794840230662,0.011805177337544806,0.018542278558015823,0.019782865419983864,0.017301686108112335
57,0.014512402991599897,0.015518936958602247,0.013505868723287302,0.018720898777246475,0.0207228884100914,0.01671891286969185
58,0.012762949582846725,0.014550853931509396,0.0109750455354943,0.01749713532626629,0.01830996386706829,0.016684306785464287
59,0.012167863164316206,0.013426974360995433,0.01090875152936753,0.01651754602789879,0.01780926249921322,0.015225832350552082
60,0.012298024067764772,0.013564735787975438,0.011031312155811226,0.01723261922597885,0.018957888707518578,0.015507346019148827
61,0.011811058091766694,0.013493854771642125,0.010128261877552551,0.017526065930724144,0.01887667365372181,0.016175461933016777
62,0.011907643693334916,0.013426626731148538,0.010388660436386572,0.017652761191129684,0.019071154296398163,0.016234371811151505
63,0.011627579463974518,0.013163940159275252,0.010091218741281945,0.018340714275836945,0.019443849101662636,0.017237581312656403
64,0.011518425499910818,0.013116304735269617,0.009920545881066252,0.015769725665450096,0.017295492812991142,0.014243954792618752
65,0.011978806955192019,0.013937954544363654,0.010019659653634709,0.01917869783937931,0.021622763946652412,0.016734635457396507
66,0.011997131411643588,0.014483828179757385,0.009510434095692985,0.016751229763031006,0.01796025037765503,0.015542207285761833
67,0.01120078399339143,0.012940739528002107,0.009460828239646028,0.01705474592745304,0.018230656161904335,0.015878835693001747
68,0.01072008181911181,0.012286107987165451,0.009154056554988903,0.01681569032371044,0.018629688769578934,0.015001692809164524
69,0.010476267102229245,0.012312140233595581,0.008640393642160822,0.017158858478069305,0.018885184079408646,0.01543253194540739
70,0.010225445771699442,0.01201085968162207,0.008440031423507369,0.016409950330853462,0.017273088917136192,0.015546812675893307
71,0.010804041042266524,0.013251460047767442,0.008356622228508486,0.016892006620764732,0.01744171604514122,0.016342295333743095
72,0.01178615408785203,0.014618736404158613,0.008953571785241365,0.01912814751267433,0.022277401760220528,0.015978893265128136
73,0.010725555256666505,0.013192298027741559,0.008258812595158815,0.01620877906680107,0.018269164487719536,0.014148392714560032
74,0.01123933935099665,0.014085139120545457,0.008393539184266153,0.016715198755264282,0.01823105290532112,0.015199347399175167
75,0.009879766634720214,0.012058404767337967,0.007701128885588225,0.016705024987459183,0.018437616527080536,0.014972429722547531
76,0.009429984890362796,0.011264319367268506,0.0075956500299713195,0.01569128781557083,0.017110401764512062,0.014272177591919899
77,0.008946992429521154,0.010724185582469492,0.0071697990574380935,0.016531696543097496,0.017811132594943047,0.015252259559929371
78,0.008983697632656377,0.010816862614934935,0.0071505324038512565,0.017052073031663895,0.01744978502392769,0.01665435917675495
79,0.00878136309192461,0.010615863399032284,0.006946862558834255,0.01651610992848873,0.017548291012644768,0.015483926981687546
80,0.009261048618046677,0.01125439242733752,0.007267704096567982,0.016481850296258926,0.01702687330543995,0.01593683287501335
81,0.008862479781622397,0.010895101627444519,0.006829858017975793,0.01676166243851185,0.019413206726312637,0.014110119082033634
82,0.009438427932122174,0.011513944550910416,0.007362911696819698,0.015628311783075333,0.017222164198756218,0.014034460298717022
83,0.008696423706543796,0.010179122909903526,0.007213724475792225,0.015930620953440666,0.017141086980700493,0.014720153994858265
84,0.008783044320914675,0.010602717835675268,0.00696337003918255,0.015278060920536518,0.01638665795326233,0.014169463887810707
85,0.008713089148787892,0.010830946978839004,0.006595231346128618,0.015351277776062489,0.01674005016684532,0.013962501659989357
86,0.008425354108433513,0.010235730695593007,0.006614977384314817,0.01698366366326809,0.01841793768107891,0.01554939430207014
87,0.008544386309735915,0.011219136334736557,0.005869636476478156,0.016145160421729088,0.016808541491627693,0.015481778420507908
88,0.00843503950711559,0.010259063613107976,0.006611015455906882,0.015662781894207,0.016748199239373207,0.014577364549040794
89,0.00821020280230133,0.009738115539007327,0.006682289901244289,0.015130819752812386,0.015981895849108696,0.01427974458783865
90,0.008153408176868278,0.009534794426358798,0.006772022351951283,0.015966303646564484,0.015894941985607147,0.01603766903281212
91,0.0077443234074641674,0.009267090518465814,0.006221556255374761,0.01595272123813629,0.017015546560287476,0.014889895915985107
92,0.007786715745597202,0.009112311581916669,0.0064611196627511695,0.01730526052415371,0.01936141587793827,0.015249102376401424
93,0.007810769027427715,0.009843585875761859,0.005777951959958848,0.015320736914873123,0.016599951311945915,0.014041523449122906
94,0.007994932971675606,0.01046989967717844,0.00551996604703805,0.015663200989365578,0.01644902676343918,0.014877377077937126
95,0.007594927734531024,0.009355353657156229,0.005834501387332292,0.014169148169457912,0.014760649763047695,0.013577649369835854
96,0.007491283173508504,0.009386356783044688,0.005596209536580478,0.014624162577092648,0.01514576654881239,0.014102558605372906
97,0.007197857943966109,0.008729410522124347,0.005666305064497625,0.014781896956264973,0.016210105270147324,0.013353685848414898
98,0.007044879774398664,0.008766971912015887,0.005322787143728312,0.015022767707705498,0.016361571848392487,0.013683962635695934
99,0.006936759633176467,0.00869044110945919,0.005183078403420308,0.01453638169914484,0.015512252226471901,0.013560512103140354
100,0.006999958703732666,0.009131092550780843,0.004868825144298813,0.01513174269348383,0.01634165085852146,0.013921832665801048
101,0.006692264817983788,0.008451662348199855,0.0049328672124401615,0.01496113557368517,0.01657320372760296,0.013349066488444805
102,0.006813759148559149,0.008505386546911561,0.005122132174780264,0.015304994769394398,0.015805311501026154,0.014804675243794918
103,0.006938038297983653,0.008710917030625483,0.005165159784476547,0.014722823165357113,0.015553208068013191,0.013892438262701035
104,0.0065238362671259575,0.008240320007590687,0.00480735266362043,0.014113207347691059,0.014458379708230495,0.013768034987151623
105,0.006541893790092538,0.008337998749030864,0.004745788502452128,0.014963916502892971,0.016382792964577675,0.013545037247240543
106,0.0069842926664825744,0.00939700023873764,0.00457158503944383,0.016688823699951172,0.01980932615697384,0.013568317517638206
107,0.007052903118378976,0.009042627753361183,0.005063178414917167,0.014915848150849342,0.01662214659154415,0.013209549710154533
108,0.0068767808843404055,0.008827686460469575,0.0049258751438601926,0.015627052634954453,0.01711519993841648,0.014138903468847275
109,0.007046677829588161,0.008617828107055496,0.005475527456249385,0.014626576565206051,0.015446322970092297,0.01380682922899723
110,0.006434806649956633,0.008336163701160866,0.00453344958505648,0.014119166880846024,0.01565402001142502,0.012584314681589603
111,0.006335331017480177,0.00792445258840042,0.004746209378080333,0.013470861129462719,0.014011964201927185,0.012929758988320827
112,0.006317113087896039,0.007933820666307035,0.004700405057519674,0.013467309065163136,0.014317107386887074,0.012617508880794048
113,0.006321497727185488,0.007888811448698534,0.00475418395088876,0.014792867936193943,0.01609211228787899,0.013493622653186321
114,0.006256553084206055,0.007919639499638887,0.004593466846820186,0.013362301513552666,0.01389829907566309,0.012826303020119667
115,0.006122619529966922,0.0072738994323812865,0.004971339463201516,0.014098367653787136,0.01480040978640318,0.013396328315138817
116,0.005963492590714903,0.007319797638475019,0.004607186762287337,0.014575514011085033,0.015407088212668896,0.013743942603468895
117,0.005964350133367321,0.00786862856544116,0.0040600711397607535,0.015272198244929314,0.016141001135110855,0.014403398148715496
118,0.006738397196921355,0.0092076794244349,0.0042691150926710926,0.014511934481561184,0.014752481132745743,0.014271389693021774
119,0.005753141266348607,0.0069497146041077726,0.004556567640975118,0.014035632833838463,0.014700156636536121,0.01337110809981823
120,0.00550618178813773,0.006836876341634814,0.004175487193552887,0.014585286378860474,0.014362040907144547,0.0148085318505764
121,0.005902656093787621,0.0075214557650992095,0.004283855943118825,0.015446706674993038,0.016347892582416534,0.014545521698892117
122,0.005582451697110254,0.006853170912055408,0.0043117321945507735,0.01628517173230648,0.017160499468445778,0.015409845858812332
123,0.005927307462758001,0.00709983435295084,0.004754780764308046,0.015256577171385288,0.016584856435656548,0.013928300701081753
124,0.006058783229330883,0.007959865595159285,0.004157700623823877,0.014978533610701561,0.01519100833684206,0.014766058884561062
125,0.005670666776816635,0.006545832901097396,0.0047955008442787566,0.013678701594471931,0.0142924003303051,0.013065004721283913
126,0.005356952246716794,0.006505534052848816,0.004208370454280692,0.013473554514348507,0.014300188049674034,0.012646917253732681
127,0.005340608494246707,0.006731042802772101,0.00395017522661125,0.015019070357084274,0.01575096696615219,0.014287170022726059
128,0.005108302541296272,0.006237927413381198,0.003978677559643984,0.01450700405985117,0.015029354952275753,0.013984651304781437
129,0.005047607235610485,0.006050471038393238,0.004044743487611413,0.014085233211517334,0.015418829396367073,0.012751637026667595
130,0.005352236097678542,0.00669279638403917,0.004011675468919908,0.014265129342675209,0.015544025227427483,0.01298623438924551
131,0.005067932529046255,0.00632162464727812,0.0038142408490838375,0.014224226586520672,0.015086229890584946,0.0133622195571661
132,0.0047283883014803425,0.0060722281718078785,0.0033845484311528064,0.013650444336235523,0.015332451090216637,0.01196843571960926
133,0.004855331307386651,0.006222662461154601,0.003488000304273823,0.0137500474229455,0.01542041078209877,0.012079684063792229
134,0.004902579917517655,0.0060369717505048305,0.0037681883310570438,0.014120552688837051,0.015859687700867653,0.012381416745483875
135,0.004640616517623558,0.005725164103376514,0.0035560687812154785,0.014305712655186653,0.015123890712857246,0.013487533666193485
136,0.0045849279336193025,0.0056550370474510335,0.0035148190800100565,0.013696042820811272,0.014942586421966553,0.012449497357010841
137,0.004678044057286838,0.005870882065638024,0.003485206268070375,0.013921122997999191,0.015589059330523014,0.01225318294018507
138,0.00468397226787227,0.006016509497866911,0.0033514354761470765,0.013746554031968117,0.01515857595950365,0.012334532104432583
139,0.004558191018398194,0.005798414103029405,0.00331796779680778,0.014649690128862858,0.015865372493863106,0.013434009626507759
140,0.00461536247338004,0.005737145540907103,0.003493579392157057,0.01436697505414486,0.01569349132478237,0.013040461577475071
141,0.0044369597179705605,0.005840919035322526,0.0030330002088757124,0.013727515935897827,0.015763483941555023,0.011691545136272907
142,0.004394445691586417,0.0054532992311150715,0.0033355924328241277,0.014468997716903687,0.01567070558667183,0.013267290778458118
143,0.0052076641004532576,0.006910562857656795,0.003504765617168125,0.013319531455636024,0.0147239426150918,0.011915120296180248
144,0.004637535620371208,0.006130136302946245,0.0031449348967084114,0.014113197103142738,0.016157370060682297,0.012069019488990307
145,0.004240035271162496,0.005331908229409772,0.003148162429330542,0.014106059446930885,0.015828656032681465,0.01238346192985773
146,0.004255931482047719,0.005448084639604478,0.0030637782834032003,0.014079534448683262,0.015511191450059414,0.01264787744730711
147,0.004224376369486837,0.005044899113914546,0.0034038538168020107,0.013131882064044476,0.014295895583927631,0.011967867612838745
148,0.00430752568439964,0.0053627010270514905,0.0032523501773967464,0.014745023101568222,0.015849584713578224,0.013640458695590496
149,0.004112126798752476,0.005217371029121911,0.0030068824999034405,0.014710307121276855,0.016227412968873978,0.01319319847971201
150,0.0047676014056538835,0.005750069257748478,0.0037851334987756085,0.01378206629306078,0.01577913761138916,0.011784996837377548
151,0.0045245502226273805,0.005847460713566226,0.003201639800168136,0.014132841490209103,0.016700036823749542,0.011565645225346088
152,0.004485444124678478,0.00583156113348463,0.003139326917281484,0.015048947185277939,0.015827424824237823,0.014270465821027756
153,0.004202383255366893,0.004896015860140324,0.003508750321891378,0.01572582684457302,0.017651723697781563,0.013799930922687054
154,0.00442221512853661,0.005773712271440993,0.00307071817737511,0.012964317575097084,0.01466482225805521,0.011263813823461533
155,0.004192774334703298,0.005404239520430565,0.002981309361262795,0.012960732914507389,0.013690298423171043,0.012231169268488884
156,0.004006839247749132,0.005221594700261074,0.002792083719909629,0.014151912182569504,0.015699222683906555,0.012604602612555027
157,0.004179700537968208,0.005479302764048471,0.002880098476238987,0.013355388306081295,0.015450632199645042,0.011260141618549824
158,0.004262681735460372,0.005199721247396048,0.0033256421413491756,0.014046060852706432,0.01417976152151823,0.013912362046539783
159,0.004247392582542756,0.004734307835700319,0.0037604774868882753,0.016545845195651054,0.015250291675329208,0.0178414024412632
160,0.004469850552542245,0.004904423641753109,0.004035277579746702,0.013084262609481812,0.014206438325345516,0.011962085962295532
161,0.004152918604257352,0.0052884402821826585,0.0030173966524136417,0.012993906624615192,0.014555045403540134,0.011432768777012825
162,0.003971365636543316,0.005062576246393078,0.0028801552732201185,0.01397302933037281,0.015799231827259064,0.012146828696131706
163,0.0036772815510630608,0.004789813024484936,0.0025647500502493452,0.013235610909759998,0.014989298768341541,0.011481923051178455
164,0.0035014842116438292,0.00451619056163027,0.002486777731546146,0.013378044590353966,0.014764701947569847,0.011991390027105808
165,0.003596071824979256,0.004561503280830734,0.002630640211624696,0.013744157738983631,0.015913108363747597,0.011575205251574516
166,0.0039196060559548,0.005180603673900752,0.0026586083147455662,0.013869422487914562,0.014304490759968758,0.01343435700982809
167,0.0036508175407481544,0.004321268026936142,0.002980366999776486,0.013859794475138187,0.014516258612275124,0.013203333131968975
168,0.005449127173051238,0.008285141817074926,0.00261311255641939,0.015385161153972149,0.019747702404856682,0.011022617109119892
169,0.006965682074865874,0.01091574678909691,0.003015617627705283,0.014802024699747562,0.01621190644800663,0.013392140157520771
170,0.004255972172626678,0.005786870387108887,0.0027250737937934257,0.012751605361700058,0.014901666902005672,0.010601541958749294
171,0.003681694732650238,0.0046488294816192455,0.002714560127488392,0.013514581136405468,0.015108480118215084,0.011920684948563576
172,0.003312290070907158,0.004209319266545422,0.0024152608204852134,0.013292515650391579,0.015159397386014462,0.011425633914768696
173,0.0031214700669378917,0.003916883731589597,0.0023260561831514627,0.013563699088990688,0.01524941623210907,0.011877981945872307
174,0.0035358203150441542,0.004810897003421012,0.0022607435581876952,0.01310851238667965,0.014433780685067177,0.011783244088292122
175,0.004751767970018965,0.007272117935559329,0.0022314181756776046,0.0158352293074131,0.02023831382393837,0.011432146653532982
176,0.004918018985977944,0.007310061770326951,0.002525976092061576,0.014710293151438236,0.01781867817044258,0.01160191185772419
177,0.0037643061950802803,0.004728988922365448,0.0027996235979063544,0.013374182395637035,0.015413876622915268,0.011334489099681377
178,0.0036130286205340832,0.004612228134647012,0.0026138291269650355,0.014123606495559216,0.01632014662027359,0.01192706823348999
179,0.0032633326755946174,0.004276766263715485,0.0022498989916023087,0.012504756450653076,0.01452920027077198,0.010480312630534172
180,0.003118328325559988,0.0037197339868939973,0.002516922493026975,0.012954466976225376,0.015228799544274807,0.010680130682885647
181,0.0030788203824640196,0.003779812394093503,0.002377828302354935,0.013310142792761326,0.015507349744439125,0.011112933978438377
182,0.0030937142231885124,0.004003051243832006,0.0021843771751531784,0.013528691604733467,0.015371263958513737,0.011686120182275772
183,0.0027837699607891194,0.0034725420889170733,0.002094997736789724,0.013148823752999306,0.014807036146521568,0.011490611359477043
184,0.002765900708789773,0.0034220175379339386,0.002109783934429288,0.013383389450609684,0.016058534383773804,0.010708245448768139
185,0.0027384451480911057,0.003365049905636731,0.0021118403289138396,0.013481088913977146,0.016474030911922455,0.010488146916031837
186,0.0028471700737581532,0.0036541387192247543,0.0020402012570925497,0.0129423588514328,0.015425809659063816,0.010458904318511486
187,0.002914641155203914,0.003586651312242098,0.0022426308954463284,0.013527539558708668,0.015113940462470055,0.011941139586269855
188,0.002961035071433905,0.003908183685887386,0.002013886539155946,0.013582379557192326,0.01694215089082718,0.010222608223557472
189,0.0036570950315388687,0.005204425227609189,0.0021097649792757105,0.013084882870316505,0.015425299294292927,0.010744468308985233
190,0.002701249021543738,0.003224006313008859,0.0021784915999673747,0.01306257862597704,0.015625618398189545,0.010499539785087109
191,0.002968907404197928,0.0038069571121869717,0.002130857778384405,0.013735335320234299,0.01663065329194069,0.010840014554560184
192,0.002860543318092823,0.0037616819198078967,0.0019594048122491907,0.013051200658082962,0.015275867655873299,0.010826533660292625
193,0.0026188531328978784,0.0030673681758344173,0.002170337987241938,0.013075003400444984,0.014820319600403309,0.011329686269164085
194,0.0024784063331454117,0.0030565572464290786,0.0019002554404056247,0.01333416998386383,0.015920519828796387,0.0107478192076087
195,0.0023849178721909135,0.0029557519660824362,0.0018140835865565082,0.012780923396348953,0.015039024874567986,0.010522819124162197
196,0.0028067242271979063,0.0035324089831727393,0.0020810392589363106,0.012895573861896992,0.014964967966079712,0.010826182551681995
197,0.0025091082515085444,0.003124974072253441,0.001893242444459568,0.012596710585057735,0.015030345879495144,0.010163074359297752
198,0.002459899159422254,0.0029819294851382867,0.0019378688131623408,0.013253643177449703,0.014806801453232765,0.01170048676431179
199,0.0025376848575166043,0.0030555750024231043,0.0020197948290254265,0.014033603481948376,0.01592208258807659,0.012145125307142735
200,0.0025708624435698286,0.0030374338864074912,0.0021042910555158466,0.013319915160536766,0.016550255939364433,0.010089575313031673
201,0.002525343840448734,0.0030109751010861468,0.002039712600355201,0.013685569167137146,0.016345620155334473,0.01102551817893982
202,0.0025174045483307805,0.003055828856304288,0.0019789802882929936,0.012777379713952541,0.014958552084863186,0.010596207343041897
203,0.00240098952096613,0.00275357037453967,0.0020484086605446305,0.012904682196676731,0.01551576517522335,0.010293602012097836
204,0.002301016103421502,0.0027478749192703295,0.001854157095829792,0.012796234339475632,0.015261047519743443,0.010331420227885246
205,0.0023537709459881574,0.0029255429433439582,0.0017819989041206153,0.013042735867202282,0.016211573034524918,0.009873898699879646
206,0.0027388066382092588,0.0035630572066806697,0.0019145561450654093,0.013171287253499031,0.015343546867370605,0.010999027639627457
207,0.0025922851157648597,0.003016601494677803,0.002167968839571318,0.014198565855622292,0.015904178842902184,0.012492951937019825
208,0.0025471474030329022,0.0031695976812282905,0.001924697049509953,0.013231848366558552,0.015980197116732597,0.010483499616384506
209,0.0026341557762969065,0.0034448923474615987,0.0018234193249715164,0.013818053528666496,0.016634663566946983,0.01100144349038601
210,0.002248819759937332,0.002790207029594218,0.0017074323807130842,0.013052266091108322,0.015115014277398586,0.010989516042172909
211,0.0024691321681637097,0.003120146650711403,0.0018181177061598968,0.013652163557708263,0.016988378018140793,0.010315950959920883
212,0.0023072147604954593,0.002777264412382946,0.0018371650332804112,0.01442671101540327,0.016577469184994698,0.012275954708456993
213,0.002734706600141876,0.003119318752878291,0.0023500944405575007,0.012739304453134537,0.015347105450928211,0.010131504386663437
214,0.002738983931896441,0.0026444830890635356,0.0028334848500569075,0.013329223729670048,0.015971990302205086,0.01068645529448986
215,0.0021676405689076464,0.0024580214008250658,0.001877259647966746,0.01303902268409729,0.015802882611751556,0.010275167413055897
216,0.002166307538145167,0.0024577958769548464,0.0018748190897681257,0.012811661697924137,0.01598549447953701,0.009637830778956413
217,0.002385158057543723,0.002752381144091487,0.0020179349436041188,0.013652005232870579,0.01609797403216362,0.011206033639609814
218,0.002139956786242478,0.002497215536149109,0.0017826981116634082,0.012578713707625866,0.015181430615484715,0.009975996799767017
219,0.002119320540634148,0.0024839513113393504,0.0017546897151452653,0.011885267682373524,0.014854641631245613,0.008915895596146584
220,0.0020625289419994633,0.002361034796408871,0.0017640230396543356,0.013168356381356716,0.01565912552177906,0.010677588172256947
221,0.0019350159050458495,0.0022555122850462794,0.0016145196311888011,0.012900791130959988,0.015731725841760635,0.010069857351481915
222,0.001870680511381258,0.0021417237653890077,0.0015996372642214684,0.01264141220599413,0.015442977659404278,0.00983984675258398
223,0.001943357679171159,0.0022603537928422585,0.0016263616065878201,0.012100079096853733,0.01513472106307745,0.009065436199307442
224,0.0019746161723399863,0.002272014595184694,0.00167721784536672,0.012710255570709705,0.015516192652285099,0.009904316626489162
225,0.001940092893646044,0.0023282206247505896,0.0015519651317256777,0.012097936123609543,0.014591491781175137,0.009604382328689098
226,0.001982701846453197,0.0023292038548628196,0.0016361998791313346,0.01348103303462267,0.016326339915394783,0.01063572708517313
227,0.0019853753859505933,0.002223433235057575,0.0017473174135803299,0.012630804441869259,0.015685953199863434,0.009575651958584785
228,0.001945861307082369,0.0021415758357547663,0.0017501467715620117,0.012231101281940937,0.015038099139928818,0.009424107149243355
229,0.0018157903995255336,0.0020719424218815915,0.0015596382333623135,0.012061799876391888,0.014935570769011974,0.009188028983771801
230,0.0019485285533044267,0.002187540919026908,0.0017095162081258262,0.013021555729210377,0.016060825437307358,0.009982285089790821
231,0.001924286606748972,0.002211551695569035,0.001637021401513587,0.012564850971102715,0.016134511679410934,0.00899518933147192
232,0.0018344585585188778,0.0021838193574427243,0.0014850976945394103,0.012984653003513813,0.01605619303882122,0.00991311389952898
233,0.0017406271962339386,0.0020133842481300235,0.0014678701991215348,0.01308492012321949,0.015104134567081928,0.011065703816711903
234,0.002035781754838193,0.0019092469147461303,0.002162316588082296,0.011945315636694431,0.01489544752985239,0.008995183743536472
235,0.0019690522526883904,0.002030648585573277,0.0019074559814351447,0.013289238326251507,0.016510475426912308,0.010068000294268131
236,0.002123400938751943,0.002307127065518323,0.0019396748119855627,0.0131055423989892,0.01570146344602108,0.010509624145925045
237,0.0019412163186215742,0.0020914552527863312,0.001790977405000697,0.012642157264053822,0.015464484691619873,0.00981983169913292
238,0.0018681920688215863,0.002249824581667781,0.0014865595970631523,0.013643290847539902,0.016658343374729156,0.010628238320350647
239,0.0016942717929315917,0.001900317393900717,0.0014882261440267459,0.0138136837631464,0.016299769282341003,0.011327598243951797
240,0.0018935255048906103,0.0021924447227159843,0.0015946062562494155,0.013284903019666672,0.01700356788933277,0.009566239081323147
241,0.002137781956287868,0.0025647405726725563,0.0017108233741429798,0.013831223361194134,0.017014937475323677,0.010647513903677464
242,0.0023525586105225716,0.002590748269165702,0.002114368794376359,0.01391320489346981,0.01801575906574726,0.009810651652514935
243,0.0018077348804046564,0.0021037764655535713,0.0015116932199281804,0.013195114210247993,0.016550859436392784,0.009839372709393501
244,0.0018433923148276174,0.002056508876301129,0.0016302756882984849,0.013731791637837887,0.01676439493894577,0.010699191130697727
