method,target,attempt,candidate_rank,success,message,objective_value,optimization_time_s,surrogate_function_evaluations,true_simulator_calls_online,offline_dataset_calls,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std,constraint_value_m,predicted_violation_m,predicted_mean_safety_violation_m,predicted_mean_safety_violation_mm,predicted_safety_violation_m,predicted_safety_violation_mm,tracking_cost,constraint_cost,peak_y_uncertainty_cost,max_abs_xr_uncertainty_cost,tracking_error_scaled,predicted_violation_scaled,peak_y_true,target_error_m,target_error_mm,target_error_pred_m,gp_peak_y_error_vs_true_m,gp_peak_y_error_vs_true_mm,gp_peak_y_error_signed_mm,gp_max_abs_xr_error_vs_true_mm,gp_max_abs_xr_error_signed_mm,reachability_gap_mm,residual_margin_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,extra_reach_true,max_abs_xb_true,robot_limit_true,robot_limit_opt,lambda_constraint,lambda_uncertainty_peak_y,lambda_uncertainty_max_abs_xr,beta_constraint_std,Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,Mr
GP_DE,0.55,1,1,False,Maximum number of iterations has been exceeded.,0.06541325479542315,35.00215744972229,13103,1,3000,0.550006473023525,0.008140723514287717,0.4611537912907282,0.0028406489631354107,0.4625741157722959,0.0,0.0,0.0,0.0,0.0,4.1900033554770927e-07,0.0,0.03313568966803848,0.03227714612704913,0.0006473023524966592,0.0,0.5479552384157567,0.002044761584243382,2.044761584243382,6.473023524966592e-06,0.0020512346077683485,2.0512346077683485,2.0512346077683485,0.3434959086581202,0.3434959086581202,2.044761584243382,39.18970461792992,0.4608102953820701,0.0,0.0,True,0.04795523841575666,0.175191951563951,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2457.3327985677415,20.0,0.1,0.3693324848730655,0.32736703191044497,3.2489181986012454,0.09234702921437538,0.352918720999734,10.0
GP_DE,0.55,1,2,False,Maximum number of iterations has been exceeded.,0.06541339976967517,35.00215744972229,13103,1,3000,0.5500026993109618,0.008140736034917995,0.4611510314871028,0.002840666088779721,0.46257136453149267,0.0,0.0,0.0,0.0,0.0,7.286279668230429e-08,0.0,0.03313579159510618,0.03227753531177231,0.00026993109617512445,0.0,0.5479514778781871,0.0020485221218129457,2.0485221218129457,2.6993109617512445e-06,0.002051221432774697,2.051221432774697,2.051221432774697,0.3435804130898501,0.3435804130898501,2.0485221218129457,39.19254892598706,0.46080745107401294,0.0,0.0,True,0.0479514778781871,0.17519007986983842,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2457.332798575959,20.0,0.1,0.36933258396048657,0.32736706722744413,3.2489182836031514,0.09234604772118432,0.35291704497620774,10.0
GP_DE,0.55,1,3,False,Maximum number of iterations has been exceeded.,0.06541367243461833,35.00215744972229,13103,1,3000,0.5500089559636188,0.008141032818050857,0.46119691888528613,0.002840539678893977,0.4626171887247331,0.0,0.0,0.0,0.0,0.0,8.020928433979205e-07,0.0,0.033138207672290546,0.03227466266948439,0.0008955963618717533,0.0,0.5478817569917434,0.0021182430082566928,2.1182430082566928,8.955963618717533e-06,0.0021271989718754103,2.1271989718754103,2.1271989718754103,0.3456714154905227,0.3456714154905227,2.1182430082566928,39.14875253020439,0.4608512474697956,0.0,0.0,True,0.04788175699174335,0.17505443120776865,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2457.8196567218483,20.0,0.1,0.3693881757860332,0.3282108007199015,3.2511176521820784,0.09231158910409681,0.353013309816129,10.0
GP_DE,0.55,1,4,False,Maximum number of iterations has been exceeded.,0.06541387636600161,35.00215744972229,13103,1,3000,0.5500085828645284,0.0081411493957938,0.46120496553354434,0.0028405097679839795,0.46262522041753634,0.0,0.0,0.0,0.0,0.0,7.366556351144262e-07,0.0,0.033139156742316885,0.03227398296804961,0.0008582864528317025,0.0,0.5479273394410206,0.0020726605589794778,2.0726605589794778,8.582864528317025e-06,0.002081243423507795,2.081243423507795,2.081243423507795,0.35474831567833265,0.35474831567833265,2.0726605589794778,39.14978278213399,0.460850217217866,0.0,0.0,True,0.04792733944102057,0.1750622203739535,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2454.328656500815,20.0,0.1,0.36935389892029213,0.32694458794474796,3.2509438338554917,0.09230625031627501,0.3530184487279546,10.0
GP_DE,0.55,1,5,False,Maximum number of iterations has been exceeded.,0.06541392082520137,35.00215744972229,13103,1,3000,0.5500063460867152,0.008139856596043821,0.46109072047873156,0.002840989501694628,0.4625112152295789,0.0,0.0,0.0,0.0,0.0,4.02728165958922e-07,0.0,0.033128632702079046,0.032284885394956366,0.0006346086715125487,0.0,0.5481296914369361,0.001870308563063916,1.870308563063916,6.346086715125487e-06,0.0018766546497790415,1.8766546497790415,1.8766546497790415,0.34422034756126374,0.34422034756126374,1.870308563063916,39.2534998688297,0.4607465001311703,0.0,0.0,True,0.04812969143693613,0.17544759600028223,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2459.07612451329,20.0,0.1,0.3693563596350139,0.324798419842384,3.24448481087812,0.09240351115787425,0.35279279825973203,10.0
GP_DE,0.55,2,1,False,Maximum number of iterations has been exceeded.,0.06541283405317071,35.296499490737915,13313,1,3000,0.5500060344050778,0.00814045224105567,0.46120013719384834,0.0028407300368158074,0.46262050221225626,0.0,0.0,0.0,0.0,0.0,3.641404464222082e-07,0.0,0.03313348134445413,0.032278988568270155,0.0006034405077737226,0.0,0.5480324216258405,0.0019675783741595065,1.9675783741595065,6.034405077737226e-06,0.0019736127792372438,1.9736127792372438,1.9736127792372438,0.345413463075539,0.345413463075539,1.9675783741595065,39.1452762692272,0.4608547237307728,0.0,0.0,True,0.04803242162584054,0.17517356538569817,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2459.1329247454787,20.0,0.1,0.3694263392867706,0.32536797255600675,3.2482577777878383,0.09230897708680268,0.3530230907557533,10.0
GP_DE,0.55,2,2,False,Maximum number of iterations has been exceeded.,0.06541287345578312,35.296499490737915,13313,1,3000,0.5500042439615553,0.008140457820215835,0.46118690032181386,0.002840737869917326,0.46260726925677254,0.0,0.0,0.0,0.0,0.0,1.8011209682819557e-07,0.0,0.03313352676135658,0.0322791665823297,0.00042439615552947174,0.0,0.5480221268248273,0.0019778731751727285,1.9778731751727285,4.243961555294717e-06,0.0019821171367280233,1.9821171367280233,1.9821171367280233,0.3457696654277642,0.3457696654277642,1.9778731751727285,39.1588693436139,0.4608411306563861,0.0,0.0,True,0.048022126824827316,0.1751848936525181,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2459.1944432331684,20.0,0.1,0.3694173775273283,0.32575236877384584,3.2480887425690104,0.09231640843671741,0.3530004556230587,10.0
GP_DE,0.55,2,3,False,Maximum number of iterations has been exceeded.,0.06541290204152683,35.296499490737915,13313,1,3000,0.5500077824662637,0.00814044022354373,0.4611739571602763,0.002840726705315519,0.4625943205129341,0.0,0.0,0.0,0.0,0.0,6.05667811448587e-07,0.0,0.033133383516544344,0.03227891285717105,0.0007782466263650534,0.0,0.5480143604051412,0.001985639594858868,1.9856395948588679,7.782466263650534e-06,0.0019934220611225184,1.9934220611225184,1.9934220611225184,0.3460801451166118,0.3460801451166118,1.9856395948588679,39.1721229848403,0.4608278770151597,0.0,0.0,True,0.04801436040514118,0.17521500312301697,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2458.9109333021693,20.0,0.1,0.36943668038486427,0.32562578520817376,3.248908542005023,0.09234170350671753,0.35296097792142206,10.0
GP_DE,0.55,2,4,False,Maximum number of iterations has been exceeded.,0.06541291448776619,35.296499490737915,13313,1,3000,0.5500062282005191,0.008140486892400616,0.46117756722433595,0.0028407201182216106,0.46259792728344673,0.0,0.0,0.0,0.0,0.0,3.879048170609679e-07,0.0,0.03313376342267312,0.03227876316027601,0.0006228200519098337,0.0,0.5480040452576979,0.001995954742302186,1.9959547423021862,6.228200519098337e-06,0.0020021829428212845,2.0021829428212845,2.0021829428212845,0.34304820273228787,0.34304820273228787,1.9959547423021862,39.16548097839634,0.46083451902160366,0.0,0.0,True,0.04800404525769786,0.1752094780049754,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2458.85144535956,20.0,0.1,0.36936031906723954,0.32599311349801,3.248706341449068,0.09233753044521202,0.3529562134385009,10.0
GP_DE,0.55,2,5,False,Maximum number of iterations has been exceeded.,0.06541291999890123,35.296499490737915,13313,1,3000,0.5500054357102808,0.008140368959743714,0.4611521494801897,0.0028407666715632948,0.4625725328159713,0.0,0.0,0.0,0.0,0.0,2.9546946256541704e-07,0.0,0.033132803400379475,0.032279821129059194,0.0005435710280776718,0.0,0.5480394352984584,0.0019605647015416006,1.9605647015416006,5.435710280776718e-06,0.0019660004118223773,1.9660004118223773,1.9660004118223773,0.3456475172680107,0.3456475172680107,1.9605647015416006,39.193498037078335,0.46080650196292167,0.0,0.0,True,0.048039435298458444,0.17525104704578048,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2458.4952964431177,20.0,0.1,0.36942413527583506,0.3257603278602055,3.2473600182618236,0.09234464998723525,0.35293471897698137,10.0
GP_DE,0.55,3,1,False,Maximum number of iterations has been exceeded.,0.06828137416482297,35.05293369293213,13117,1,3000,0.5500105414575842,0.008204520560755522,0.46321672380540835,0.0029420734238633866,0.46468776051734006,0.0,0.0,0.0,0.0,0.0,1.1112232799880886e-06,0.0,0.033657078815930046,0.034623184125612924,0.0010541457584167802,0.0,0.5604342320538402,0.010434232053840198,10.434232053840198,1.0541457584167802e-05,0.01042369059625603,10.42369059625603,-10.42369059625603,0.2767264245218115,0.2767264245218115,0.0,37.06000261911346,0.46293999738088654,0.0,0.0,True,0.06043423205384024,0.19356846696524743,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4757.793334800205,20.0,0.1,0.21775918964408936,0.19189626582967542,2.068327241617972,0.09473685528778468,0.35,10.0
GP_DE,0.55,3,2,False,Maximum number of iterations has been exceeded.,0.0682819892379472,35.05293369293213,13117,1,3000,0.5500094324390957,0.008204535682158091,0.4632200426986942,0.0029421036967182002,0.4646910945470533,0.0,0.0,0.0,0.0,0.0,8.897090729371527e-07,0.0,0.03365720287990267,0.0346238966489716,0.0009432439095680145,0.0,0.5604331974135919,0.010433197413591833,10.433197413591833,9.432439095680145e-06,0.010423764974496152,10.423764974496152,-10.423764974496152,0.27694960799967694,0.27694960799967694,0.0,37.05690690930547,0.46294309309069454,0.0,0.0,True,0.06043319741359188,0.1935602401544562,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4757.793334733489,20.0,0.1,0.21775948233682843,0.1918959110662835,2.068326803165258,0.09473284794693249,0.35000785904576937,10.0
GP_DE,0.55,3,3,False,Maximum number of iterations has been exceeded.,0.06828208789465454,35.05293369293213,13117,1,3000,0.5500112718126865,0.008204349643379053,0.4632732909331475,0.0029421565569168456,0.46474436921160595,0.0,0.0,0.0,0.0,0.0,1.27053761238484e-06,0.0,0.033655676535407,0.034625140821635154,0.0011271812686453053,0.0,0.5604427679762418,0.010442767976241774,10.442767976241774,1.1271812686453053e-05,0.01043149616355532,10.43149616355532,-10.43149616355532,0.3242718785284038,0.3242718785284038,0.0,37.05098094538089,0.4629490190546191,0.0,0.0,True,0.06044276797624182,0.1935884767617516,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4758.249410130621,20.0,0.1,0.21769654603434835,0.19420230415501383,2.0705757756294076,0.09472938588937563,0.350012125384469,10.0
GP_DE,0.55,3,4,False,Maximum number of iterations has been exceeded.,0.06828238698052255,35.05293369293213,13117,1,3000,0.5500124144616823,0.00820463788107363,0.46340387578825687,0.0029420572909173515,0.46487490443371554,0.0,0.0,0.0,0.0,0.0,1.5411885885902586e-06,0.0,0.03365804137977419,0.03462280441215978,0.001241446168220861,0.0,0.5604799493263591,0.010479949326359095,10.479949326359094,1.241446168220861e-05,0.010467534864676886,10.467534864676885,-10.467534864676885,0.37325350388511813,0.37325350388511813,0.0,36.96937771562825,0.46303062228437175,0.0,0.0,True,0.06047994932635914,0.1937022805565972,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4761.997449573066,20.0,0.1,0.21751763530456833,0.19472636692509665,2.0747627069890857,0.09476776551467231,0.3500047243291658,10.0
GP_DE,0.55,3,5,False,Maximum number of iterations has been exceeded.,0.06828274784667168,35.05293369293213,13117,1,3000,0.5500197823984838,0.008204762014110915,0.4634080049271866,0.0029419285579223063,0.46487896920614774,0.0,0.0,0.0,0.0,0.0,3.913432897706547e-06,0.0,0.03365905985409869,0.03461977455967529,0.0019782398483769725,0.0,0.5604954453444729,0.010495445344472887,10.495445344472888,1.9782398483769725e-05,0.010475662945989117,10.475662945989118,-10.475662945989118,0.3252421932172789,0.3252421932172789,0.0,36.91723726603069,0.4630827627339693,0.0,0.0,True,0.06049544534447293,0.1937253024594741,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4761.4557317893805,20.0,0.1,0.21757011656831027,0.1912744210860789,2.0738472293192896,0.094790241462395,0.35000618543007445,10.0
GP_DE,0.55,4,1,False,Maximum number of iterations has been exceeded.,0.06746790262012997,35.051496744155884,13089,1,3000,0.5500094837249061,0.00813019762936826,0.45564734892248815,0.002933297907793223,0.45711399787638474,0.0,0.0,0.0,0.0,0.0,8.994103809375491e-07,0.0,0.033050056746292626,0.0344169464634564,0.0009483724906056423,0.0,0.5502840355447739,0.00028403554477385295,0.28403554477385295,9.483724906056423e-06,0.00027455181986779653,0.27455181986779653,-0.27455181986779653,1.4500107221702696,-1.4500107221702696,0.0,42.90264035534158,0.4570973596446584,0.0,0.0,True,0.0502840355447739,0.18367032730394148,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4474.935155785271,20.0,0.1,0.36632055262352964,0.2360985141229801,2.320931726634693,0.09263464456788902,0.35207402724195713,10.0
GP_DE,0.55,4,2,False,Maximum number of iterations has been exceeded.,0.06746790336006966,35.051496744155884,13089,1,3000,0.5500097846713264,0.008130196331531251,0.4556475351457283,0.002933295917884773,0.4571141831046707,0.0,0.0,0.0,0.0,0.0,9.573979296559691e-07,0.0,0.03305004619462211,0.03441689976751789,0.0009784671326396044,0.0,0.5502843315765555,0.00028433157655549657,0.28433157655549657,9.784671326396044e-06,0.0002745469052291005,0.2745469052291005,-0.2745469052291005,1.4500073755220333,-1.4500073755220333,0.0,42.90245747874965,0.45709754252125034,0.0,0.0,True,0.05028433157655554,0.18367052810913748,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4474.935155739722,20.0,0.1,0.3663206380802024,0.23609852423939287,2.3209316597418956,0.09263474693141607,0.352074107823887,10.0
GP_DE,0.55,4,3,False,Maximum number of iterations has been exceeded.,0.06746791529493373,35.051496744155884,13089,1,3000,0.5500096122081877,0.008130022352137594,0.4556129030037549,0.002933358127911714,0.45707958206771077,0.0,0.0,0.0,0.0,0.0,9.239454624226395e-07,0.0,0.03304863172312845,0.03441835962634286,0.0009612208187625981,0.0,0.5502860016502642,0.000286001650264156,0.286001650264156,9.612208187625981e-06,0.00027638944207653005,0.27638944207653005,-0.27638944207653005,1.4489154259958448,-1.4489154259958448,0.0,42.938181570249256,0.45706181842975074,0.0,0.0,True,0.0502860016502642,0.18373751977849279,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,4474.590419872263,20.0,0.1,0.3662990008755208,0.23641874107663016,2.3208562380575875,0.09266676344847787,0.35200050525005555,10.0
