n_train,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,high_rmse_mean,high_rmse_std,high_mae_mean,high_mae_std,high_r2_mean,mean_pred_std_mean,mean_pred_std_std,max_abs_error_mean,train_time_s_mean,train_time_s_std,prediction_time_s_mean,rmse_mean_mm,rmse_std_mm,mae_mean_mm,mae_std_mm,high_rmse_mean_mm,high_rmse_std_mm,high_mae_mean_mm,high_mae_std_mm,mean_pred_std_mean_mm,mean_pred_std_std_mm,max_abs_error_mean_mm
100,0.029586639247030495,0.0007708731250539704,0.018548974491915945,0.0002019193412107493,0.921010846299921,0.004132872902974187,0.03311352994646092,0.003746112101076886,0.019917440426789893,0.0025238038453865605,0.7596326676680004,0.03135099850318009,0.00738507439764791,0.19084253463487977,0.5125470956166586,0.07555496662416328,0.0010058085123697917,29.586639247030494,0.7708731250539703,18.548974491915946,0.2019193412107493,33.11352994646092,3.7461121010768856,19.91744042678989,2.5238038453865603,31.350998503180094,7.3850743976479105,190.84253463487977
200,0.022831709176538883,0.0018104334096661785,0.012632931511401749,0.0014235320521135903,0.9527857398496602,0.0072878512437074576,0.02232016835223989,0.003291064665033044,0.012056735709165036,0.001229252832198157,0.8901451787408868,0.015931166769723424,0.0009093211554528144,0.1988048805963288,1.5582144260406494,0.14727958996024015,0.0016996065775553386,22.831709176538883,1.8104334096661785,12.632931511401749,1.4235320521135904,22.320168352239893,3.291064665033044,12.056735709165036,1.229252832198157,15.931166769723424,0.9093211554528144,198.80488059632881
400,0.023325455692946872,0.00458015405709644,0.01177811719542051,0.0031358644641907452,0.9496659116828069,0.020358554527415675,0.024838047531035634,0.009518831377770497,0.011766056256987864,0.00421277322503481,0.8527763327824246,0.017291549636579178,0.006979664861331496,0.21058626548685977,8.688594261805216,0.8155155663261744,0.0031581719716389975,23.32545569294687,4.58015405709644,11.77811719542051,3.135864464190745,24.838047531035635,9.518831377770498,11.766056256987863,4.21277322503481,17.291549636579177,6.9796648613314956,210.58626548685976
800,0.01865620334970635,0.0015017057936683443,0.008210664779915425,0.0009967229097314087,0.968471877660197,0.0051712207232391455,0.019019443078094316,0.0034498682195339006,0.007990994131161642,0.0010841670942296296,0.9196486501060083,0.0147115930280642,0.005531449676444126,0.20531681330445448,26.841943502426147,4.397928245072599,0.006659189860026042,18.65620334970635,1.5017057936683442,8.210664779915426,0.9967229097314088,19.019443078094316,3.4498682195339008,7.990994131161642,1.0841670942296295,14.7115930280642,5.531449676444126,205.31681330445448
1200,0.01630861299510576,0.00016989041046854358,0.007541084306357189,0.00012391190652363785,0.976009176416333,0.0004989001306383952,0.01561644306136073,0.00021000927291195976,0.008023765890338675,0.00012952091657479566,0.9469859074663066,0.014141038383516718,0.00011006843565146127,0.18296933752245345,74.8654469648997,22.542888429257566,0.011931180953979492,16.308612995105758,0.16989041046854358,7.541084306357189,0.12391190652363786,15.61644306136073,0.21000927291195975,8.023765890338675,0.12952091657479567,14.141038383516719,0.11006843565146127,182.96933752245346
1280,0.01631358097519522,5.201484225776256e-11,0.0073626398763493245,7.5973690033107e-12,0.9759962944361226,1.530686479944756e-10,0.015471762527748414,1.2749958171236017e-10,0.00790964281081744,5.271415981497197e-11,0.9479699417752824,0.013686339829776384,4.858537333113991e-11,0.18371967987267143,70.95194776852925,0.14210475930159663,0.01322158177693685,16.313580975195222,5.201484225776256e-08,7.362639876349324,7.5973690033107e-09,15.471762527748414,1.2749958171236017e-07,7.909642810817441,5.271415981497197e-08,13.686339829776383,4.858537333113991e-08,183.71967987267143
